AgentID,SpawnZone,EscapeTime(s),ExitUsed
562,School Table,3346.69,Exit_Sub_Main
557,Typical School Chair and Table 4,3352.48,Exit_Sub_Main
547,Typical School Chair and Table 4,3353.48,Exit_Sub_Main
563,Typical School Chair and Table 7,3353.74,Exit_Sub2
564,Typical School Chair and Table 8,3357.84,Exit_Sub_Main
567,School Table,3363.52,Exit_Sub3
555,Typical School Chair and Table,3371.79,Exit_Sub3
569,School Table,3372.28,Exit_Sub1
566,Typical School Chair and Table 12,3380.87,Exit_Sub3
573,School Table,3396.65,Exit_Sub_Main
548,Typical School Chair and Table 18,3399.40,Exit_Sub_Main
570,Typical School Chair and Table 9,3399.90,Exit_Sub2
575,Typical School Chair and Table 15,3404.09,Exit_Sub1
580,Typical School Chair and Table 3,3407.28,Exit_Sub_Main
582,Typical School Chair and Table 16,3416.72,Exit_Sub_Main
560,Typical School Chair and Table 1,3418.19,Exit_Sub3
572,Typical School Chair and Table 3,3423.84,Exit_Sub2
565,School Table,3427.74,Exit_Sub2
568,Typical School Chair and Table 16,3428.98,Exit_Sub2
579,School Table,3432.66,Exit_Sub_Main
574,School Table,3436.26,Exit_Sub_Main
592,School Table,3440.58,Exit_Sub2
591,Typical School Chair and Table 16,3441.77,Exit_Sub3
589,Typical School Chair and Table 3,3445.75,Exit_Sub_Main
585,Typical School Chair and Table 17,3451.22,Exit_Sub3
576,School Table,3461.43,Exit_Sub_Main
598,Typical School Chair and Table 3,3469.12,Exit_Sub2
578,School Table,3469.58,Exit_Sub3
586,School Table,3477.64,Exit_Sub2
583,Typical School Chair and Table 9,3481.22,Exit_Sub_Main
584,Typical School Chair and Table 7,3481.96,Exit_Sub_Main
577,School Table,3484.60,Exit_Sub2
608,Typical School Chair and Table 7,3495.85,Exit_Sub_Main
588,Typical School Chair and Table 1,3495.85,Exit_Sub2
612,pedestal,3496.83,Exit_Sub_Main
587,School Table,3500.69,Exit_Sub_Main
613,School Table,3503.31,Exit_Sub3
596,School Table,3505.18,Exit_Sub3
581,School Table,3516.32,Exit_Sub_Main
606,School Table,3517.98,Exit_Sub_Main
605,Typical School Chair and Table 1,3520.09,Exit_Sub3
601,Typical School Chair and Table 17,3522.01,Exit_Sub_Main
595,School Table,3522.69,Exit_Sub2
597,School Table,3523.66,Exit_Sub2
616,School Table,3526.27,Exit_Sub2
590,Typical School Chair and Table 1,3534.69,Exit_Sub_Main
600,Typical School Chair and Table 10,3535.82,Exit_Sub3
594,School Table,3539.91,Exit_Sub_Main
618,Typical School Chair and Table 20,3542.68,Exit_Sub_Main
603,Typical School Chair and Table 11,3552.27,Exit_Sub_Main
602,School Table,3552.50,Exit_Sub1
621,School Table,3555.06,Exit_Sub2
610,Typical School Chair and Table 14,3566.57,Exit_Sub_Main
619,School Table,3567.69,Exit_Sub2
607,School Table,3569.33,Exit_Sub_Main
617,Typical School Chair and Table 18,3569.55,Exit_Sub2
599,School Table,3571.16,Exit_Sub_Main
615,Typical School Chair and Table 5,3573.71,Exit_Sub3
593,Typical School Chair and Table 4,3576.26,Exit_Sub_Main
634,pedestal,3576.71,Exit_Sub_Main
609,Typical School Chair and Table,3582.97,Exit_Sub_Main
611,Typical School Chair and Table 1,3590.28,Exit_Sub1
604,Typical School Chair and Table 3,3591.02,Exit_Sub_Main
627,Typical School Chair and Table 5,3609.14,Exit_Sub2
626,School Table,3610.68,Exit_Sub3
622,School Table,3610.68,Exit_Sub2
620,Typical School Chair and Table 14,3611.14,Exit_Sub_Main
641,Typical School Chair and Table 11,3621.39,Exit_Sub_Main
614,Typical School Chair and Table 18,3640.28,Exit_Sub2
648,School Table,3640.28,Exit_Sub3
633,School Table,3640.51,Exit_Sub3
636,School Table,3643.20,Exit_Sub3
624,School Table,3646.51,Exit_Sub2
632,School Table,3650.48,Exit_Sub2
638,Typical School Chair and Table 9,3653.80,Exit_Sub3
625,Typical School Chair and Table 15,3655.35,Exit_Sub3
623,Typical School Chair and Table 19,3658.21,Exit_Sub2
630,Typical School Chair and Table 19,3664.97,Exit_Sub_Main
631,School Table,3664.97,Exit_Sub3
643,Typical School Chair and Table 9,3670.58,Exit_Sub_Main
635,School Table,3676.59,Exit_Sub2
658,School Table,3676.79,Exit_Sub2
640,School Table,3677.65,Exit_Sub_Main
653,School Table,3682.60,Exit_Sub_Main
639,School Table,3687.37,Exit_Sub3
637,Typical School Chair and Table,3691.50,Exit_Sub_Main
629,Typical School Chair and Table 11,3692.77,Exit_Sub_Main
656,School Table,3698.54,Exit_Sub_Main
657,School Table,3705.37,Exit_Sub3
667,School Table,3707.94,Exit_Sub3
646,School Table,3712.42,Exit_Sub3
660,Typical School Chair and Table 9,3713.27,Exit_Sub3
654,Typical School Chair and Table 19,3713.49,Exit_Sub1
647,School Table,3722.31,Exit_Sub_Main
642,School Table,3723.14,Exit_Sub_Main
649,Typical School Chair and Table 11,3733.27,Exit_Sub2
665,School Table,3735.19,Exit_Sub_Main
659,School Table,3736.04,Exit_Sub3
652,School Table,3738.15,Exit_Sub3
664,School Table,3738.15,Exit_Sub_Main
644,School Table,3739.20,Exit_Sub_Main
645,Typical School Chair and Table 3,3742.74,Exit_Sub_Main
662,Typical School Chair and Table 12,3743.63,Exit_Sub_Main
682,pedestal,3752.07,Exit_Sub_Main
685,pedestal,3755.00,Exit_Sub2
673,School Table,3768.20,Exit_Sub_Main
677,School Table,3768.63,Exit_Sub3
661,School Table,3770.56,Exit_Sub_Main
671,School Table,3771.82,Exit_Sub_Main
651,Typical School Chair and Table 10,3773.88,Exit_Sub_Main
663,Typical School Chair and Table 1,3777.78,Exit_Sub3
675,School Table,3782.50,Exit_Sub1
668,School Table,3782.50,Exit_Sub_Main
650,School Table,3783.09,Exit_Sub2
692,School Table,3793.84,Exit_Sub_Main
686,School Table,3793.84,Exit_Sub3
655,Typical School Chair and Table,3794.27,Exit_Sub_Main
679,Typical School Chair and Table 12,3797.52,Exit_Sub_Main
688,Typical School Chair and Table 16,3807.49,Exit_Sub1
684,Typical School Chair and Table,3812.77,Exit_Sub_Main
702,School Table,3818.20,Exit_Sub_Main
708,pedestal,3821.06,Exit_Sub3
672,School Table,3822.64,Exit_Sub_Main
681,School Table,3822.64,Exit_Sub3
695,School Table,3824.74,Exit_Sub2
680,Typical School Chair and Table 16,3827.19,Exit_Sub2
669,Typical School Chair and Table 14,3828.80,Exit_Sub_Main
699,Typical School Chair and Table 3,3830.24,Exit_Sub2
674,School Table,3835.62,Exit_Sub_Main
683,School Table,3838.22,Exit_Sub2
703,School Table,3838.41,Exit_Sub3
666,water tank 1,3845.13,Exit_Sub2
689,Typical School Chair and Table 15,3852.39,Exit_Sub3
687,Typical School Chair and Table 1,3853.18,Exit_Sub1
701,School Table,3856.23,Exit_Sub2
697,Typical School Chair and Table 17,3857.21,Exit_Sub3
713,Typical School Chair and Table 10,3858.98,Exit_Sub2
709,School Table,3864.62,Exit_Sub_Main
690,Typical School Chair and Table 8,3866.79,Exit_Sub_Main
676,School Table,3867.59,Exit_Sub_Main
693,Typical School Chair and Table 3,3870.16,Exit_Sub3
700,School Table,3870.72,Exit_Sub3
698,Typical School Chair and Table 17,3882.05,Exit_Sub_Main
714,Typical School Chair and Table 7,3887.26,Exit_Sub2
716,School Table,3896.62,Exit_Sub2
694,School Table,3900.41,Exit_Sub3
691,School Table,3901.59,Exit_Sub_Main
707,Typical School Chair and Table 17,3904.14,Exit_Sub_Main
696,Typical School Chair and Table 17,3906.51,Exit_Sub3
704,Typical School Chair and Table 13,3917.77,Exit_Sub3
670,Typical School Chair and Table 4,3920.08,Exit_Sub2
728,School Table,3924.48,Exit_Sub2
705,School Table,3929.19,Exit_Sub_Main
706,Typical School Chair and Table 13,3935.76,Exit_Sub_Main
710,Typical School Chair and Table 5,3941.38,Exit_Sub_Main
720,School Table,3946.88,Exit_Sub_Main
726,School Table,3947.79,Exit_Sub1
723,School Table,3950.98,Exit_Sub1
711,Typical School Chair and Table 17,3959.93,Exit_Sub_Main
712,School Table,3964.03,Exit_Sub2
750,pedestal,3967.40,Exit_Sub2
732,School Table,3967.78,Exit_Sub3
718,Typical School Chair and Table 9,3968.88,Exit_Sub_Main
742,Typical School Chair and Table 10,3970.59,Exit_Sub_Main
736,School Table,3970.80,Exit_Sub1
743,School Table,3971.01,Exit_Sub_Main
735,School Table,3972.84,Exit_Sub1
719,Typical School Chair and Table 12,3973.55,Exit_Sub_Main
717,Typical School Chair and Table 15,3976.02,Exit_Sub_Main
715,School Table,3976.37,Exit_Sub_Main
729,Typical School Chair and Table 14,3977.32,Exit_Sub_Main
739,Typical School Chair and Table 12,3982.95,Exit_Sub3
756,water tank 3,3990.20,Exit_Sub3
727,School Table,4008.98,Exit_Sub3
722,School Table,4011.93,Exit_Sub_Main
741,Typical School Chair and Table,4015.39,Exit_Sub_Main
725,Typical School Chair and Table 10,4020.44,Exit_Sub2
731,Typical School Chair and Table 5,4021.51,Exit_Sub2
745,Typical School Chair and Table 4,4024.38,Exit_Sub_Main
730,School Table,4024.38,Exit_Sub_Main
753,Typical School Chair and Table 5,4026.05,Exit_Sub2
724,Typical School Chair and Table 14,4027.71,Exit_Sub_Main
747,School Table,4030.25,Exit_Sub2
721,Typical School Chair and Table 6,4034.84,Exit_Sub2
762,School Table,4035.95,Exit_Sub2
748,School Table,4036.13,Exit_Sub2
628,Typical School Chair and Table 6,4036.49,Exit_Sub2
752,Typical School Chair and Table 10,4043.70,Exit_Sub2
734,School Table,4044.06,Exit_Sub_Main
746,Typical School Chair and Table 18,4046.37,Exit_Sub1
740,Typical School Chair and Table 5,4046.37,Exit_Sub3
737,Typical School Chair and Table 4,4046.70,Exit_Sub_Main
760,Typical School Chair and Table 4,4047.06,Exit_Sub_Main
678,Typical School Chair and Table 18,4047.57,Exit_Sub_Main
738,Typical School Chair and Table 9,4057.85,Exit_Sub_Main
757,Typical School Chair and Table 5,4062.51,Exit_Sub_Main
763,School Table,4062.69,Exit_Sub3
381,Typical School Chair and Table 5,4063.37,Exit_Sub_Main
733,Typical School Chair and Table 3,4063.75,Exit_Sub2
775,Typical School Chair and Table 5,4073.98,Exit_Sub2
783,pedestal,4076.37,Exit_Sub_Main
772,Typical School Chair and Table 12,4078.44,Exit_Sub_Main
768,School Table,4078.78,Exit_Sub2
749,Typical School Chair and Table 7,4085.72,Exit_Sub_Main
792,pedestal,4086.22,Exit_Sub2
782,Typical School Chair and Table 18,4086.76,Exit_Sub3
761,School Table,4094.60,Exit_Sub2
751,Typical School Chair and Table 17,4095.43,Exit_Sub_Main
755,Typical School Chair and Table 4,4102.89,Exit_Sub_Main
769,School Table,4102.89,Exit_Sub_Main
754,Typical School Chair and Table 15,4103.39,Exit_Sub2
791,Typical School Chair and Table 14,4105.71,Exit_Sub_Main
773,Typical School Chair and Table,4108.17,Exit_Sub3
789,School Table,4122.28,Exit_Sub_Main
798,School Table,4122.43,Exit_Sub1
809,pedestal,4123.25,Exit_Sub2
776,Typical School Chair and Table 19,4124.45,Exit_Sub3
794,Typical School Chair and Table 16,4125.13,Exit_Sub3
780,School Table,4128.75,Exit_Sub3
758,School Table,4129.06,Exit_Sub_Main
759,School Table,4129.93,Exit_Sub2
804,Typical School Chair and Table 9,4131.26,Exit_Sub2
744,School Table,4132.25,Exit_Sub3
779,School Table,4136.35,Exit_Sub3
764,School Table,4138.05,Exit_Sub_Main
767,School Table,4138.71,Exit_Sub_Main
765,School Table,4139.22,Exit_Sub_Main
781,School Table,4139.70,Exit_Sub3
770,Typical School Chair and Table 6,4141.17,Exit_Sub_Main
778,Typical School Chair and Table 1,4141.65,Exit_Sub_Main
766,Typical School Chair and Table 13,4143.10,Exit_Sub_Main
813,School Table,4144.40,Exit_Sub3
784,School Table,4145.85,Exit_Sub2
812,Typical School Chair and Table 5,4146.02,Exit_Sub3
774,School Table,4146.18,Exit_Sub3
788,School Table,4150.06,Exit_Sub2
771,School Table,4151.96,Exit_Sub_Main
811,School Table,4159.17,Exit_Sub_Main
777,Typical School Chair and Table 11,4161.06,Exit_Sub3
795,School Table,4162.98,Exit_Sub2
814,School Table,4165.65,Exit_Sub1
793,Typical School Chair and Table,4167.85,Exit_Sub3
786,School Table,4171.06,Exit_Sub3
787,Typical School Chair and Table 13,4171.68,Exit_Sub3
797,Typical School Chair and Table 8,4175.36,Exit_Sub1
800,Typical School Chair and Table 12,4176.57,Exit_Sub3
822,Typical School Chair and Table,4179.63,Exit_Sub3
806,Typical School Chair and Table 17,4180.58,Exit_Sub_Main
802,School Table,4188.47,Exit_Sub2
803,School Table,4191.94,Exit_Sub_Main
785,School Table,4195.69,Exit_Sub_Main
837,pedestal,4197.36,Exit_Sub3
839,pedestal,4198.43,Exit_Sub2
805,Typical School Chair and Table 20,4198.57,Exit_Sub_Main
830,School Table,4199.64,Exit_Sub1
790,School Table,4202.36,Exit_Sub_Main
801,Typical School Chair and Table 18,4206.54,Exit_Sub_Main
826,Typical School Chair and Table 16,4214.78,Exit_Sub_Main
796,School Table,4215.79,Exit_Sub_Main
820,School Table,4218.97,Exit_Sub1
807,Typical School Chair and Table 11,4218.97,Exit_Sub_Main
819,School Table,4222.08,Exit_Sub2
799,Typical School Chair and Table 15,4226.50,Exit_Sub_Main
810,Typical School Chair and Table 1,4227.14,Exit_Sub3
808,School Table,4228.91,Exit_Sub2
816,School Table,4231.96,Exit_Sub_Main
828,School Table,4238.86,Exit_Sub2
831,School Table,4244.17,Exit_Sub_Main
823,School Table,4245.46,Exit_Sub1
844,Typical School Chair and Table 14,4245.74,Exit_Sub2
851,Typical School Chair and Table 19,4254.37,Exit_Sub1
815,School Table,4254.92,Exit_Sub2
825,School Table,4260.48,Exit_Sub_Main
862,Typical School Chair and Table 2,4263.34,Exit_Sub2
818,School Table,4264.60,Exit_Sub_Main
836,Typical School Chair and Table 8,4264.76,Exit_Sub2
834,Typical School Chair and Table 1,4268.77,Exit_Sub_Main
824,Typical School Chair and Table,4269.19,Exit_Sub1
850,School Table,4269.92,Exit_Sub3
840,School Table,4270.06,Exit_Sub2
876,pedestal,4271.06,Exit_Sub2
821,Typical School Chair and Table 7,4273.22,Exit_Sub_Main
817,Typical School Chair and Table 20,4273.22,Exit_Sub_Main
838,Typical School Chair and Table 11,4273.41,Exit_Sub3
842,School Table,4273.97,Exit_Sub_Main
843,School Table,4274.91,Exit_Sub_Main
833,School Table,4281.83,Exit_Sub_Main
870,School Table,4283.11,Exit_Sub_Main
858,Typical School Chair and Table 9,4285.12,Exit_Sub_Main
829,Typical School Chair and Table 13,4286.04,Exit_Sub_Main
874,School Table,4287.46,Exit_Sub3
832,Typical School Chair and Table 3,4287.60,Exit_Sub_Main
863,School Table,4287.88,Exit_Sub2
871,Typical School Chair and Table 8,4289.56,Exit_Sub1
877,Typical School Chair and Table 12,4291.93,Exit_Sub_Main
864,School Table,4292.72,Exit_Sub2
885,pedestal,4295.27,Exit_Sub_Main
852,Typical School Chair and Table 1,4297.83,Exit_Sub1
861,Typical School Chair and Table 20,4300.35,Exit_Sub2
827,School Table,4305.65,Exit_Sub2
860,Typical School Chair and Table 5,4307.92,Exit_Sub_Main
894,pedestal,4309.26,Exit_Sub3
878,Typical School Chair and Table 3,4310.28,Exit_Sub2
835,School Table,4310.41,Exit_Sub_Main
857,Typical School Chair and Table 10,4311.66,Exit_Sub2
883,Typical School Chair and Table 20,4312.38,Exit_Sub_Main
847,Typical School Chair and Table 14,4315.57,Exit_Sub_Main
845,School Table,4320.52,Exit_Sub_Main
841,School Table,4320.92,Exit_Sub3
900,pedestal,4323.07,Exit_Sub3
902,pedestal,4323.98,Exit_Sub3
849,School Table,4327.55,Exit_Sub3
891,Typical School Chair and Table 2,4335.78,Exit_Sub1
859,Typical School Chair and Table 19,4336.69,Exit_Sub_Main
872,School Table,4338.15,Exit_Sub3
869,Typical School Chair and Table 11,4338.65,Exit_Sub3
868,Typical School Chair and Table 8,4338.96,Exit_Sub1
854,School Table,4340.73,Exit_Sub_Main
853,School Table,4343.32,Exit_Sub_Main
848,Typical School Chair and Table 17,4344.31,Exit_Sub_Main
856,School Table,4344.31,Exit_Sub2
889,Typical School Chair and Table 20,4348.30,Exit_Sub3
896,School Table,4350.67,Exit_Sub3
867,School Table,4359.92,Exit_Sub3
865,Typical School Chair and Table 4,4361.27,Exit_Sub_Main
913,School Table,4363.25,Exit_Sub2
880,Typical School Chair and Table 13,4365.71,Exit_Sub_Main
855,Typical School Chair and Table 18,4365.95,Exit_Sub_Main
875,School Table,4368.99,Exit_Sub3
882,School Table,4369.11,Exit_Sub2
866,School Table,4371.14,Exit_Sub_Main
881,Typical School Chair and Table 19,4371.66,Exit_Sub3
879,Typical School Chair and Table 6,4372.73,Exit_Sub2
919,Typical School Chair and Table 19,4373.26,Exit_Sub2
906,Typical School Chair and Table 10,4375.30,Exit_Sub2
873,Typical School Chair and Table 13,4377.77,Exit_Sub_Main
925,Typical School Chair and Table 7,4382.11,Exit_Sub2
912,School Table,4385.77,Exit_Sub1
886,School Table,4386.80,Exit_Sub_Main
895,Typical School Chair and Table 4,4389.28,Exit_Sub3
884,Typical School Chair and Table 11,4390.71,Exit_Sub_Main
911,School Table,4392.15,Exit_Sub3
890,Typical School Chair and Table 5,4392.73,Exit_Sub_Main
892,Typical School Chair and Table 14,4394.48,Exit_Sub_Main
907,Typical School Chair and Table 16,4394.71,Exit_Sub3
918,School Table,4396.23,Exit_Sub3
929,Typical School Chair and Table 9,4397.66,Exit_Sub2
887,Typical School Chair and Table 17,4403.73,Exit_Sub_Main
934,Typical School Chair and Table 14,4408.98,Exit_Sub_Main
936,School Table,4411.95,Exit_Sub_Main
927,Typical School Chair and Table 8,4412.72,Exit_Sub2
943,Typical School Chair and Table 17,4414.34,Exit_Sub3
903,School Table,4418.71,Exit_Sub3
888,School Table,4419.16,Exit_Sub_Main
901,School Table,4420.48,Exit_Sub2
944,Typical School Chair and Table 4,4421.17,Exit_Sub_Main
899,Typical School Chair and Table 15,4421.28,Exit_Sub2
937,School Table,4421.50,Exit_Sub_Main
917,Typical School Chair and Table 3,4423.47,Exit_Sub1
908,School Table,4425.34,Exit_Sub_Main
938,Typical School Chair and Table 9,4434.83,Exit_Sub3
941,School Table,4436.38,Exit_Sub1
953,School Table,4441.50,Exit_Sub_Main
942,Typical School Chair and Table 14,4443.77,Exit_Sub_Main
897,Typical School Chair and Table 6,4444.08,Exit_Sub_Main
904,Typical School Chair and Table 5,4444.20,Exit_Sub3
909,School Table,4448.91,Exit_Sub_Main
898,School Table,4449.11,Exit_Sub_Main
954,School Table,4454.63,Exit_Sub1
905,School Table,4454.96,Exit_Sub2
923,Typical School Chair and Table 7,4460.11,Exit_Sub3
951,School Table,4460.82,Exit_Sub3
940,School Table,4462.95,Exit_Sub_Main
910,Typical School Chair and Table 12,4463.93,Exit_Sub3
920,Typical School Chair and Table 7,4464.25,Exit_Sub_Main
921,Typical School Chair and Table 5,4464.91,Exit_Sub3
924,Typical School Chair and Table 17,4466.69,Exit_Sub3
931,School Table,4469.57,Exit_Sub_Main
933,Typical School Chair and Table,4473.34,Exit_Sub3
916,Typical School Chair and Table 3,4477.72,Exit_Sub3
955,School Table,4478.31,Exit_Sub2
977,pedestal,4478.96,Exit_Sub1
922,School Table,4479.35,Exit_Sub_Main
928,Typical School Chair and Table,4485.76,Exit_Sub3
948,School Table,4487.32,Exit_Sub3
914,School Table,4491.53,Exit_Sub2
915,Typical School Chair and Table 19,4492.10,Exit_Sub2
984,Typical School Chair and Table 5,4495.49,Exit_Sub3
985,School Table,4497.16,Exit_Sub_Main
926,Typical School Chair and Table 10,4502.77,Exit_Sub_Main
976,School Table,4507.73,Exit_Sub1
997,Typical School Chair and Table 11,4511.17,Exit_Sub_Main
935,School Table,4511.17,Exit_Sub2
939,School Table,4511.74,Exit_Sub3
964,Typical School Chair and Table 9,4513.38,Exit_Sub_Main
957,School Table,4515.78,Exit_Sub2
966,School Table,4519.98,Exit_Sub2
893,Typical School Chair and Table 9,4521.15,Exit_Sub2
932,Typical School Chair and Table 1,4521.90,Exit_Sub_Main
949,School Table,4522.87,Exit_Sub_Main
968,School Table,4524.73,Exit_Sub3
950,School Table,4524.92,Exit_Sub_Main
981,Typical School Chair and Table 16,4528.53,Exit_Sub1
946,School Table,4529.30,Exit_Sub_Main
974,School Table,4530.77,Exit_Sub_Main
930,Typical School Chair and Table 3,4535.24,Exit_Sub2
945,School Table,4535.24,Exit_Sub_Main
956,Typical School Chair and Table 2,4535.51,Exit_Sub_Main
980,School Table,4535.77,Exit_Sub3
947,School Table,4535.85,Exit_Sub2
979,School Table,4536.94,Exit_Sub2
973,Typical School Chair and Table 15,4539.77,Exit_Sub3
995,School Table,4540.19,Exit_Sub_Main
952,Typical School Chair and Table 7,4541.78,Exit_Sub_Main
996,Typical School Chair and Table 18,4542.33,Exit_Sub2
965,School Table,4546.71,Exit_Sub3
975,School Table,4547.55,Exit_Sub3
846,Typical School Chair and Table 1,4548.35,Exit_Sub3
960,School Table,4548.92,Exit_Sub_Main
958,Typical School Chair and Table 19,4549.58,Exit_Sub3
990,School Table,4553.84,Exit_Sub1
959,School Table,4555.91,Exit_Sub3
963,School Table,4556.16,Exit_Sub_Main
986,School Table,4556.58,Exit_Sub2
971,Typical School Chair and Table 15,4561.71,Exit_Sub2
987,Typical School Chair and Table 16,4563.54,Exit_Sub2
961,Typical School Chair and Table 16,4566.78,Exit_Sub_Main
988,Typical School Chair and Table 7,4568.15,Exit_Sub3
962,Typical School Chair and Table 18,4568.97,Exit_Sub2
983,Typical School Chair and Table 19,4569.77,Exit_Sub3
972,School Table,4570.13,Exit_Sub1
989,Typical School Chair and Table 17,4574.75,Exit_Sub3
1000,Typical School Chair and Table,4576.55,Exit_Sub3
967,School Table,4577.42,Exit_Sub_Main
999,Typical School Chair and Table 16,4580.56,Exit_Sub2
991,School Table,4581.38,Exit_Sub_Main
994,Typical School Chair and Table 3,4586.38,Exit_Sub3
978,School Table,4587.98,Exit_Sub_Main
998,School Table,4590.98,Exit_Sub3
982,Typical School Chair and Table 19,4592.98,Exit_Sub3
993,Typical School Chair and Table,4595.75,Exit_Sub3
992,School Table,4606.74,Exit_Sub_Main
969,School Table,4607.62,Exit_Sub2
970,Typical School Chair and Table 18,4609.14,Exit_Sub2
