AgentID,SpawnZone,EscapeTime(s),ExitUsed
146,Typical School Chair and Table 14,1215.73,Exit_Sub_Main
155,School Table,1221.33,Exit_Sub1
159,School Table,1225.41,Exit_Sub3
168,School Table,1226.21,Exit_Sub_Main
147,Typical School Chair and Table 2,1245.10,Exit_Sub2
157,School Table,1245.90,Exit_Sub1
158,School Table,1245.90,Exit_Sub2
169,School Table,1247.15,Exit_Sub3
156,Typical School Chair and Table 17,1258.02,Exit_Sub_Main
165,School Table,1266.02,Exit_Sub3
164,School Table,1280.91,Exit_Sub3
174,Typical School Chair and Table 11,1281.98,Exit_Sub_Main
161,Typical School Chair and Table 2,1284.41,Exit_Sub2
170,Typical School Chair and Table 7,1300.43,Exit_Sub3
173,Typical School Chair and Table 16,1306.28,Exit_Sub2
176,Typical School Chair and Table 15,1312.44,Exit_Sub3
163,School Table,1326.89,Exit_Sub2
177,School Table,1343.29,Exit_Sub1
167,Typical School Chair and Table 18,1350.17,Exit_Sub2
172,Typical School Chair and Table 4,1354.44,Exit_Sub_Main
171,School Table,1362.92,Exit_Sub_Main
187,Typical School Chair and Table 9,1395.12,Exit_Sub2
188,Typical School Chair and Table 8,1399.00,Exit_Sub_Main
175,School Table,1400.15,Exit_Sub2
182,Typical School Chair and Table 11,1416.73,Exit_Sub_Main
189,Typical School Chair and Table 15,1417.50,Exit_Sub3
179,Typical School Chair and Table 6,1419.43,Exit_Sub3
181,Typical School Chair and Table 9,1425.25,Exit_Sub_Main
180,School Table,1432.94,Exit_Sub3
184,School Table,1441.86,Exit_Sub_Main
190,Typical School Chair and Table 6,1447.46,Exit_Sub1
183,Typical School Chair and Table 3,1466.39,Exit_Sub_Main
178,School Table,1469.13,Exit_Sub_Main
185,School Table,1471.04,Exit_Sub_Main
186,School Table,1482.17,Exit_Sub_Main
191,Typical School Chair and Table 6,1489.00,Exit_Sub1
201,Typical School Chair and Table,1509.44,Exit_Sub1
196,Typical School Chair and Table 20,1509.44,Exit_Sub_Main
194,Typical School Chair and Table 10,1515.63,Exit_Sub_Main
204,Typical School Chair and Table 20,1518.74,Exit_Sub_Main
197,Typical School Chair and Table,1521.40,Exit_Sub1
206,School Table,1522.53,Exit_Sub_Main
192,School Table,1525.59,Exit_Sub_Main
208,School Table,1525.59,Exit_Sub3
198,School Table,1527.39,Exit_Sub3
203,School Table,1549.84,Exit_Sub3
205,School Table,1559.31,Exit_Sub_Main
211,School Table,1559.31,Exit_Sub2
195,Typical School Chair and Table 1,1566.01,Exit_Sub3
193,Typical School Chair and Table 18,1575.37,Exit_Sub2
200,School Table,1576.57,Exit_Sub3
214,Typical School Chair and Table,1586.72,Exit_Sub1
210,Typical School Chair and Table 19,1591.58,Exit_Sub3
199,Typical School Chair and Table 12,1594.65,Exit_Sub_Main
216,Typical School Chair and Table 16,1598.65,Exit_Sub2
202,Typical School Chair and Table 1,1605.12,Exit_Sub3
217,Typical School Chair and Table 15,1606.58,Exit_Sub2
209,Typical School Chair and Table 13,1615.65,Exit_Sub_Main
223,Typical School Chair and Table 7,1621.14,Exit_Sub3
221,School Table,1623.11,Exit_Sub_Main
224,Typical School Chair and Table 4,1638.80,Exit_Sub2
212,Typical School Chair and Table 7,1640.34,Exit_Sub_Main
226,Typical School Chair and Table 10,1641.11,Exit_Sub1
207,Typical School Chair and Table 10,1646.79,Exit_Sub2
227,School Table,1653.57,Exit_Sub_Main
220,Typical School Chair and Table 10,1688.69,Exit_Sub_Main
215,School Table,1694.29,Exit_Sub2
219,Typical School Chair and Table 5,1705.04,Exit_Sub_Main
222,School Table,1712.45,Exit_Sub_Main
228,School Table,1716.95,Exit_Sub_Main
218,Typical School Chair and Table 18,1725.25,Exit_Sub2
238,pedestal,1732.92,Exit_Sub1
240,Typical School Chair and Table 9,1748.09,Exit_Sub3
233,Typical School Chair and Table 19,1756.56,Exit_Sub2
225,School Table,1761.72,Exit_Sub_Main
230,School Table,1766.88,Exit_Sub_Main
239,Typical School Chair and Table 12,1772.73,Exit_Sub3
229,Typical School Chair and Table 18,1778.65,Exit_Sub_Main
247,pedestal,1782.15,Exit_Sub_Main
234,School Table,1789.28,Exit_Sub2
243,School Table,1792.24,Exit_Sub_Main
249,Typical School Chair and Table 9,1796.96,Exit_Sub3
245,Typical School Chair and Table 16,1816.63,Exit_Sub_Main
231,School Table,1820.69,Exit_Sub_Main
237,School Table,1824.36,Exit_Sub2
256,School Table,1828.74,Exit_Sub2
255,Typical School Chair and Table 17,1836.35,Exit_Sub3
258,pedestal,1839.01,Exit_Sub_Main
232,School Table,1845.53,Exit_Sub_Main
246,School Table,1848.85,Exit_Sub_Main
235,School Table,1849.21,Exit_Sub2
241,School Table,1851.05,Exit_Sub_Main
236,School Table,1854.67,Exit_Sub2
242,Typical School Chair and Table 7,1863.20,Exit_Sub3
268,pedestal,1866.50,Exit_Sub2
250,Typical School Chair and Table 14,1867.61,Exit_Sub_Main
262,School Table,1878.40,Exit_Sub1
267,Typical School Chair and Table 3,1882.75,Exit_Sub2
265,School Table,1884.58,Exit_Sub2
248,School Table,1899.95,Exit_Sub2
261,Typical School Chair and Table,1902.11,Exit_Sub1
273,School Table,1902.83,Exit_Sub2
253,Typical School Chair and Table 10,1907.60,Exit_Sub2
260,School Table,1910.97,Exit_Sub_Main
276,Typical School Chair and Table 16,1914.75,Exit_Sub_Main
269,Typical School Chair and Table 18,1916.21,Exit_Sub_Main
254,School Table,1916.21,Exit_Sub3
244,School Table,1918.70,Exit_Sub_Main
252,School Table,1935.26,Exit_Sub_Main
264,Typical School Chair and Table 15,1936.34,Exit_Sub1
263,School Table,1937.05,Exit_Sub3
270,School Table,1937.05,Exit_Sub2
259,School Table,1938.81,Exit_Sub3
251,Typical School Chair and Table 3,1941.69,Exit_Sub2
275,School Table,1942.03,Exit_Sub3
272,School Table,1949.40,Exit_Sub1
257,Typical School Chair and Table 1,1957.75,Exit_Sub3
280,School Table,1977.14,Exit_Sub2
278,School Table,1992.26,Exit_Sub3
274,Typical School Chair and Table 7,2001.17,Exit_Sub_Main
266,School Table,2002.98,Exit_Sub2
271,Typical School Chair and Table 14,2004.78,Exit_Sub_Main
279,Typical School Chair and Table 13,2013.97,Exit_Sub2
282,Typical School Chair and Table 11,2024.56,Exit_Sub_Main
292,School Table,2027.82,Exit_Sub1
283,School Table,2032.43,Exit_Sub3
281,Typical School Chair and Table,2033.81,Exit_Sub3
289,Typical School Chair and Table 11,2037.85,Exit_Sub_Main
300,School Table,2046.25,Exit_Sub2
293,School Table,2048.36,Exit_Sub2
291,School Table,2063.58,Exit_Sub3
287,Typical School Chair and Table 15,2069.18,Exit_Sub2
285,Typical School Chair and Table 14,2073.99,Exit_Sub3
288,Typical School Chair and Table 18,2076.50,Exit_Sub3
299,School Table,2080.39,Exit_Sub3
286,Typical School Chair and Table 16,2086.68,Exit_Sub_Main
309,pedestal,2090.54,Exit_Sub2
284,Typical School Chair and Table 6,2095.07,Exit_Sub2
298,Typical School Chair and Table 15,2103.11,Exit_Sub_Main
315,pedestal,2103.44,Exit_Sub2
297,School Table,2110.81,Exit_Sub_Main
308,Typical School Chair and Table 4,2111.89,Exit_Sub_Main
290,Typical School Chair and Table 9,2120.16,Exit_Sub_Main
296,Typical School Chair and Table 12,2125.76,Exit_Sub3
303,Typical School Chair and Table 16,2126.44,Exit_Sub3
304,Typical School Chair and Table 12,2136.43,Exit_Sub3
311,School Table,2149.46,Exit_Sub3
295,School Table,2150.15,Exit_Sub_Main
310,School Table,2161.47,Exit_Sub3
305,School Table,2168.44,Exit_Sub1
302,School Table,2168.44,Exit_Sub_Main
320,School Table,2169.46,Exit_Sub_Main
316,Typical School Chair and Table 13,2170.15,Exit_Sub_Main
323,School Table,2172.27,Exit_Sub3
314,School Table,2183.27,Exit_Sub2
301,Typical School Chair and Table 10,2188.36,Exit_Sub2
307,Typical School Chair and Table 9,2190.46,Exit_Sub3
312,School Table,2193.60,Exit_Sub2
294,Typical School Chair and Table 10,2195.01,Exit_Sub_Main
313,School Table,2207.48,Exit_Sub3
318,Typical School Chair and Table 10,2212.25,Exit_Sub_Main
332,School Table,2215.66,Exit_Sub3
317,Typical School Chair and Table 8,2224.04,Exit_Sub_Main
333,School Table,2228.16,Exit_Sub1
327,School Table,2231.21,Exit_Sub2
335,Typical School Chair and Table 14,2235.38,Exit_Sub2
325,Typical School Chair and Table 5,2236.73,Exit_Sub2
321,School Table,2241.18,Exit_Sub2
322,School Table,2241.85,Exit_Sub3
342,pedestal,2243.94,Exit_Sub2
306,School Table,2248.32,Exit_Sub_Main
334,Typical School Chair and Table 3,2248.32,Exit_Sub2
326,Typical School Chair and Table 14,2254.75,Exit_Sub2
341,School Table,2260.88,Exit_Sub3
330,School Table,2277.92,Exit_Sub3
319,Typical School Chair and Table 3,2287.31,Exit_Sub2
324,School Table,2290.33,Exit_Sub_Main
328,School Table,2290.99,Exit_Sub_Main
329,Typical School Chair and Table 4,2292.34,Exit_Sub_Main
336,Typical School Chair and Table 19,2296.68,Exit_Sub_Main
339,Typical School Chair and Table 6,2335.99,Exit_Sub3
331,School Table,2336.97,Exit_Sub_Main
350,School Table,2348.69,Exit_Sub_Main
345,Typical School Chair and Table 20,2351.00,Exit_Sub1
344,Typical School Chair and Table 18,2359.26,Exit_Sub2
349,Typical School Chair and Table 18,2361.60,Exit_Sub3
351,School Table,2367.55,Exit_Sub_Main
340,Typical School Chair and Table 17,2369.19,Exit_Sub3
353,Typical School Chair and Table 12,2377.29,Exit_Sub_Main
343,Typical School Chair and Table 17,2377.29,Exit_Sub3
347,Typical School Chair and Table 9,2378.27,Exit_Sub2
348,Typical School Chair and Table 6,2383.83,Exit_Sub3
338,water tank 1,2391.08,Exit_Sub2
369,pedestal,2404.83,Exit_Sub2
357,School Table,2409.45,Exit_Sub_Main
366,Typical School Chair and Table 17,2414.38,Exit_Sub_Main
346,Typical School Chair and Table 10,2416.69,Exit_Sub_Main
362,Typical School Chair and Table 2,2428.12,Exit_Sub2
364,Typical School Chair and Table 10,2429.10,Exit_Sub3
352,Typical School Chair and Table 18,2429.41,Exit_Sub_Main
356,Typical School Chair and Table 17,2435.65,Exit_Sub_Main
360,Typical School Chair and Table 6,2442.48,Exit_Sub2
365,School Table,2446.67,Exit_Sub_Main
354,Typical School Chair and Table 17,2448.65,Exit_Sub3
370,Typical School Chair and Table 15,2451.22,Exit_Sub_Main
358,School Table,2457.68,Exit_Sub1
374,School Table,2468.23,Exit_Sub2
355,School Table,2469.23,Exit_Sub_Main
363,School Table,2475.99,Exit_Sub3
367,School Table,2491.60,Exit_Sub3
359,School Table,2505.07,Exit_Sub2
381,School Table,2506.04,Exit_Sub3
387,School Table,2512.68,Exit_Sub3
372,Typical School Chair and Table 8,2514.98,Exit_Sub2
361,Typical School Chair and Table,2516.83,Exit_Sub_Main
382,Typical School Chair and Table 1,2519.13,Exit_Sub2
390,Typical School Chair and Table 12,2528.54,Exit_Sub_Main
379,School Table,2531.08,Exit_Sub2
376,Typical School Chair and Table 8,2533.28,Exit_Sub_Main
371,Typical School Chair and Table,2542.94,Exit_Sub_Main
393,Typical School Chair and Table 10,2546.04,Exit_Sub3
377,School Table,2548.86,Exit_Sub3
385,Typical School Chair and Table,2550.78,Exit_Sub3
395,Typical School Chair and Table 4,2556.66,Exit_Sub_Main
389,School Table,2556.66,Exit_Sub_Main
373,Typical School Chair and Table,2558.21,Exit_Sub3
386,School Table,2559.14,Exit_Sub1
380,School Table,2559.44,Exit_Sub3
375,Typical School Chair and Table 19,2560.42,Exit_Sub3
368,water tank 1,2564.47,Exit_Sub2
400,Typical School Chair and Table 4,2572.16,Exit_Sub_Main
407,pedestal,2573.36,Exit_Sub_Main
397,School Table,2575.94,Exit_Sub3
391,School Table,2580.56,Exit_Sub3
378,School Table,2583.61,Exit_Sub_Main
415,pedestal,2588.26,Exit_Sub2
403,School Table,2588.26,Exit_Sub_Main
388,Typical School Chair and Table 8,2594.74,Exit_Sub3
409,School Table,2605.67,Exit_Sub3
404,School Table,2606.91,Exit_Sub2
383,Typical School Chair and Table 4,2607.88,Exit_Sub_Main
384,School Table,2607.88,Exit_Sub_Main
396,Typical School Chair and Table 8,2612.17,Exit_Sub2
394,School Table,2620.08,Exit_Sub3
405,School Table,2626.74,Exit_Sub2
399,School Table,2626.74,Exit_Sub3
410,School Table,2629.67,Exit_Sub2
392,Typical School Chair and Table 10,2635.09,Exit_Sub2
398,Typical School Chair and Table 13,2640.23,Exit_Sub_Main
417,School Table,2641.45,Exit_Sub_Main
416,Typical School Chair and Table 20,2642.07,Exit_Sub2
406,Typical School Chair and Table 17,2643.29,Exit_Sub_Main
421,Typical School Chair and Table 9,2643.87,Exit_Sub_Main
412,Typical School Chair and Table 19,2652.92,Exit_Sub2
418,School Table,2663.38,Exit_Sub2
413,School Table,2666.11,Exit_Sub3
427,Typical School Chair and Table 10,2669.36,Exit_Sub_Main
414,School Table,2669.95,Exit_Sub3
411,School Table,2675.12,Exit_Sub1
408,Typical School Chair and Table 11,2678.70,Exit_Sub2
401,School Table,2681.40,Exit_Sub_Main
435,pedestal,2688.79,Exit_Sub_Main
402,Typical School Chair and Table 16,2692.94,Exit_Sub2
420,Typical School Chair and Table 15,2707.37,Exit_Sub3
423,School Table,2726.79,Exit_Sub3
440,School Table,2730.02,Exit_Sub2
419,Typical School Chair and Table 17,2731.83,Exit_Sub_Main
432,School Table,2737.17,Exit_Sub3
422,Typical School Chair and Table 9,2737.78,Exit_Sub_Main
431,School Table,2737.78,Exit_Sub3
430,School Table,2740.43,Exit_Sub3
439,Typical School Chair and Table 16,2747.15,Exit_Sub_Main
426,Typical School Chair and Table 1,2750.72,Exit_Sub1
424,School Table,2752.51,Exit_Sub_Main
436,School Table,2757.51,Exit_Sub2
448,School Table,2759.93,Exit_Sub3
438,Typical School Chair and Table 13,2763.44,Exit_Sub3
429,Typical School Chair and Table 6,2764.73,Exit_Sub3
434,Typical School Chair and Table 16,2768.86,Exit_Sub1
433,Typical School Chair and Table 19,2793.19,Exit_Sub2
449,Typical School Chair and Table 2,2794.06,Exit_Sub_Main
428,Typical School Chair and Table 19,2797.30,Exit_Sub2
444,School Table,2799.06,Exit_Sub3
425,Typical School Chair and Table 1,2803.50,Exit_Sub3
446,Typical School Chair and Table 13,2808.25,Exit_Sub3
442,Typical School Chair and Table 1,2812.87,Exit_Sub_Main
437,School Table,2814.88,Exit_Sub_Main
455,Typical School Chair and Table 6,2821.01,Exit_Sub3
445,Typical School Chair and Table 12,2828.48,Exit_Sub_Main
452,School Table,2835.32,Exit_Sub2
447,School Table,2840.48,Exit_Sub_Main
441,Typical School Chair and Table 15,2841.33,Exit_Sub_Main
443,Typical School Chair and Table 7,2847.70,Exit_Sub2
451,School Table,2857.85,Exit_Sub3
450,School Table,2868.62,Exit_Sub_Main
461,School Table,2880.23,Exit_Sub1
453,School Table,2880.53,Exit_Sub_Main
464,School Table,2881.39,Exit_Sub3
457,Typical School Chair and Table 12,2891.27,Exit_Sub_Main
456,Typical School Chair and Table 10,2894.08,Exit_Sub_Main
469,Typical School Chair and Table 15,2895.72,Exit_Sub2
458,School Table,2897.16,Exit_Sub2
454,School Table,2902.03,Exit_Sub2
460,School Table,2905.12,Exit_Sub3
472,School Table,2909.10,Exit_Sub_Main
465,Typical School Chair and Table 9,2942.39,Exit_Sub2
462,School Table,2948.77,Exit_Sub_Main
485,Typical School Chair and Table 7,2956.65,Exit_Sub1
477,Typical School Chair and Table 9,2958.32,Exit_Sub2
463,School Table,2958.91,Exit_Sub_Main
475,School Table,2964.77,Exit_Sub1
471,Typical School Chair and Table 18,2969.57,Exit_Sub2
481,Typical School Chair and Table 17,2971.53,Exit_Sub2
473,School Table,2972.16,Exit_Sub2
476,School Table,2977.98,Exit_Sub_Main
478,School Table,2979.10,Exit_Sub3
466,School Table,2981.88,Exit_Sub_Main
479,Typical School Chair and Table 3,2983.79,Exit_Sub2
474,Typical School Chair and Table 13,3009.23,Exit_Sub_Main
484,School Table,3009.51,Exit_Sub3
470,Typical School Chair and Table 15,3010.06,Exit_Sub_Main
467,School Table,3016.46,Exit_Sub2
483,Typical School Chair and Table 9,3028.70,Exit_Sub2
503,pedestal,3031.67,Exit_Sub2
486,Typical School Chair and Table 4,3033.34,Exit_Sub_Main
488,School Table,3035.26,Exit_Sub_Main
482,School Table,3035.82,Exit_Sub3
480,School Table,3038.00,Exit_Sub_Main
498,School Table,3045.30,Exit_Sub3
500,Typical School Chair and Table 17,3046.11,Exit_Sub_Main
491,School Table,3048.12,Exit_Sub3
492,School Table,3050.87,Exit_Sub1
516,pedestal,3063.81,Exit_Sub2
494,Typical School Chair and Table 6,3064.10,Exit_Sub2
489,Typical School Chair and Table 15,3064.97,Exit_Sub3
519,water tank 3,3066.64,Exit_Sub3
508,Typical School Chair and Table 12,3072.80,Exit_Sub_Main
515,School Table,3077.34,Exit_Sub3
493,School Table,3081.63,Exit_Sub_Main
499,School Table,3083.25,Exit_Sub2
522,Typical School Chair and Table 7,3084.10,Exit_Sub3
497,School Table,3084.36,Exit_Sub_Main
513,School Table,3086.73,Exit_Sub_Main
510,School Table,3090.81,Exit_Sub_Main
517,School Table,3092.17,Exit_Sub1
490,Typical School Chair and Table 9,3101.41,Exit_Sub_Main
512,School Table,3101.68,Exit_Sub3
495,School Table,3103.28,Exit_Sub_Main
496,Typical School Chair and Table 4,3103.28,Exit_Sub2
514,Typical School Chair and Table 12,3105.65,Exit_Sub3
487,School Table,3115.13,Exit_Sub_Main
518,School Table,3117.33,Exit_Sub2
502,School Table,3121.06,Exit_Sub3
506,School Table,3140.62,Exit_Sub2
511,School Table,3140.62,Exit_Sub3
531,School Table,3155.93,Exit_Sub_Main
507,Typical School Chair and Table 20,3155.93,Exit_Sub3
213,Typical School Chair and Table 20,3156.97,Exit_Sub3
501,Typical School Chair and Table 3,3158.32,Exit_Sub2
529,School Table,3163.78,Exit_Sub3
504,Typical School Chair and Table 16,3164.03,Exit_Sub_Main
528,Typical School Chair and Table 6,3164.55,Exit_Sub3
525,School Table,3177.17,Exit_Sub3
520,School Table,3177.94,Exit_Sub3
537,Typical School Chair and Table 6,3179.82,Exit_Sub1
539,Typical School Chair and Table 4,3182.76,Exit_Sub_Main
535,School Table,3190.65,Exit_Sub3
521,Typical School Chair and Table 19,3194.31,Exit_Sub3
505,Typical School Chair and Table 12,3200.63,Exit_Sub_Main
509,School Table,3206.07,Exit_Sub2
534,Typical School Chair and Table 17,3213.47,Exit_Sub_Main
538,Typical School Chair and Table 2,3214.02,Exit_Sub1
533,School Table,3215.87,Exit_Sub1
523,Typical School Chair and Table 5,3218.01,Exit_Sub_Main
526,School Table,3226.17,Exit_Sub3
550,Typical School Chair and Table 18,3232.06,Exit_Sub3
527,Typical School Chair and Table 19,3232.32,Exit_Sub3
524,Typical School Chair and Table 18,3243.02,Exit_Sub2
552,School Table,3246.32,Exit_Sub2
554,Typical School Chair and Table 9,3251.46,Exit_Sub_Main
543,School Table,3254.45,Exit_Sub_Main
532,School Table,3255.07,Exit_Sub2
551,Typical School Chair and Table 18,3256.08,Exit_Sub2
563,water tank 2,3257.70,Exit_Sub3
555,Typical School Chair and Table 11,3268.46,Exit_Sub3
545,Typical School Chair and Table 19,3271.77,Exit_Sub2
541,School Table,3275.32,Exit_Sub_Main
553,School Table,3276.56,Exit_Sub_Main
548,Typical School Chair and Table 3,3281.35,Exit_Sub2
546,Typical School Chair and Table 1,3284.69,Exit_Sub2
549,School Table,3290.22,Exit_Sub3
542,Typical School Chair and Table 4,3291.48,Exit_Sub_Main
547,School Table,3296.06,Exit_Sub_Main
558,School Table,3308.78,Exit_Sub1
557,Typical School Chair and Table 16,3312.30,Exit_Sub2
544,Typical School Chair and Table 4,3319.95,Exit_Sub_Main
562,School Table,3322.72,Exit_Sub3
556,School Table,3322.96,Exit_Sub_Main
468,Typical School Chair and Table 1,3323.46,Exit_Sub_Main
564,Typical School Chair and Table 12,3330.78,Exit_Sub_Main
565,Typical School Chair and Table 4,3335.00,Exit_Sub_Main
559,School Table,3340.18,Exit_Sub_Main
567,Typical School Chair and Table 16,3342.39,Exit_Sub2
561,Typical School Chair and Table 11,3350.35,Exit_Sub3
