AgentID,SpawnZone,EscapeTime(s),ExitUsed,Seed,ActiveSigns
457,Typical School Chair and Table 11,117.20,Exit_Sub2,0,10
231,Typical School Chair and Table,117.31,Exit_Sub1,0,10
886,Typical School Chair and Table 19,117.34,Exit_Sub3,0,10
912,Typical School Chair and Table 6,117.40,Exit_Sub3,0,10
487,School Table,117.52,Exit_Sub_Main,0,10
777,Typical School Chair and Table 12,117.70,Exit_Sub_Main,0,10
515,Typical School Chair and Table 8,117.88,Exit_Sub3,0,10
836,Typical School Chair and Table 4,117.93,Exit_Sub_Main,0,10
815,Typical School Chair and Table 8,118.54,Exit_Sub_Main,0,10
806,Typical School Chair and Table 2,118.88,Exit_Sub_Main,0,10
433,School Table,119.77,Exit_Sub2,0,10
733,Typical School Chair and Table 4,120.60,Exit_Sub2,0,10
524,Typical School Chair and Table 4,120.90,Exit_Sub_Main,0,10
933,School Table,121.92,Exit_Sub_Main,0,10
679,Typical School Chair and Table 20,122.16,Exit_Sub_Main,0,10
694,pedestal,122.65,Exit_Sub2,0,10
309,Typical School Chair and Table 11,122.94,Exit_Sub_Main,0,10
336,pedestal,123.69,Exit_Sub3,0,10
392,School Table,123.90,Exit_Sub3,0,10
572,School Table,124.11,Exit_Sub3,0,10
695,School Table,124.26,Exit_Sub_Main,0,10
79,Typical School Chair and Table 11,124.56,Exit_Sub_Main,0,10
4,School Table,124.79,Exit_Sub1,0,10
560,Typical School Chair and Table 5,124.88,Exit_Sub_Main,0,10
895,Typical School Chair and Table 17,125.92,Exit_Sub_Main,0,10
784,School Table,126.06,Exit_Sub3,0,10
194,Typical School Chair and Table 17,126.54,Exit_Sub_Main,0,10
76,Typical School Chair and Table 5,126.61,Exit_Sub_Main,0,10
306,Typical School Chair and Table 11,126.79,Exit_Sub_Main,0,10
129,Typical School Chair and Table 2,126.83,Exit_Sub_Main,0,10
374,School Table,127.05,Exit_Sub3,0,10
922,Typical School Chair and Table 16,127.34,Exit_Sub_Main,0,10
528,School Table,128.87,Exit_Sub2,0,10
62,pedestal,129.08,Exit_Sub2,0,10
899,Typical School Chair and Table 13,129.10,Exit_Sub_Main,0,10
631,pedestal,129.49,Exit_Sub_Main,0,10
490,Typical School Chair and Table 15,129.58,Exit_Sub3,0,10
91,School Table,129.95,Exit_Sub3,0,10
