AgentID,SpawnZone,EscapeTime(s),ExitUsed
522,Typical School Chair and Table 7,899.35,Exit_Sub3
508,Typical School Chair and Table 12,900.70,Exit_Sub_Main
515,School Table,902.07,Exit_Sub3
494,Typical School Chair and Table 6,906.58,Exit_Sub2
513,School Table,911.98,Exit_Sub_Main
489,Typical School Chair and Table 15,911.98,Exit_Sub3
517,School Table,916.31,Exit_Sub1
510,School Table,917.46,Exit_Sub_Main
499,School Table,922.77,Exit_Sub2
487,School Table,923.66,Exit_Sub_Main
497,School Table,924.32,Exit_Sub_Main
493,School Table,924.80,Exit_Sub_Main
518,School Table,941.04,Exit_Sub2
496,Typical School Chair and Table 4,943.53,Exit_Sub2
495,School Table,943.98,Exit_Sub_Main
531,School Table,949.70,Exit_Sub_Main
502,School Table,957.27,Exit_Sub3
529,School Table,958.86,Exit_Sub3
528,Typical School Chair and Table 6,959.82,Exit_Sub3
537,Typical School Chair and Table 6,960.95,Exit_Sub1
539,Typical School Chair and Table 4,963.35,Exit_Sub_Main
535,School Table,972.19,Exit_Sub3
506,School Table,973.27,Exit_Sub2
504,Typical School Chair and Table 16,994.47,Exit_Sub_Main
538,Typical School Chair and Table 2,995.12,Exit_Sub1
501,Typical School Chair and Table 3,995.33,Exit_Sub2
534,Typical School Chair and Table 17,995.56,Exit_Sub_Main
533,School Table,998.14,Exit_Sub1
550,Typical School Chair and Table 18,1003.13,Exit_Sub3
505,Typical School Chair and Table 12,1005.10,Exit_Sub_Main
523,Typical School Chair and Table 5,1013.71,Exit_Sub_Main
552,School Table,1017.15,Exit_Sub2
554,Typical School Chair and Table 9,1021.75,Exit_Sub_Main
551,Typical School Chair and Table 18,1026.91,Exit_Sub2
543,School Table,1029.71,Exit_Sub_Main
509,School Table,1032.90,Exit_Sub2
536,Typical School Chair and Table 12,1041.52,Exit_Sub_Main
545,Typical School Chair and Table 19,1045.59,Exit_Sub2
553,School Table,1046.44,Exit_Sub_Main
541,School Table,1053.30,Exit_Sub_Main
548,Typical School Chair and Table 3,1053.51,Exit_Sub2
524,Typical School Chair and Table 18,1054.55,Exit_Sub2
542,Typical School Chair and Table 4,1065.80,Exit_Sub_Main
540,Typical School Chair and Table 7,1067.93,Exit_Sub_Main
547,School Table,1068.55,Exit_Sub_Main
558,School Table,1072.47,Exit_Sub1
557,Typical School Chair and Table 16,1080.01,Exit_Sub2
562,School Table,1084.35,Exit_Sub3
564,Typical School Chair and Table 12,1088.89,Exit_Sub_Main
556,School Table,1090.44,Exit_Sub_Main
565,Typical School Chair and Table 4,1090.65,Exit_Sub_Main
582,Typical School Chair and Table 12,1093.56,Exit_Sub2
567,Typical School Chair and Table 16,1095.66,Exit_Sub2
468,Typical School Chair and Table 1,1096.07,Exit_Sub_Main
575,School Table,1098.93,Exit_Sub1
544,Typical School Chair and Table 4,1099.15,Exit_Sub_Main
569,School Table,1106.00,Exit_Sub1
559,School Table,1107.02,Exit_Sub_Main
573,Typical School Chair and Table 6,1127.45,Exit_Sub1
595,School Table,1128.67,Exit_Sub2
576,School Table,1128.67,Exit_Sub2
577,Typical School Chair and Table 13,1132.54,Exit_Sub_Main
581,Typical School Chair and Table 2,1141.17,Exit_Sub1
579,Typical School Chair and Table 20,1141.77,Exit_Sub_Main
600,Typical School Chair and Table 16,1143.39,Exit_Sub_Main
589,School Table,1147.37,Exit_Sub_Main
584,Typical School Chair and Table 12,1148.95,Exit_Sub2
586,Typical School Chair and Table 11,1149.14,Exit_Sub_Main
560,School Table,1149.59,Exit_Sub2
585,Typical School Chair and Table 9,1152.96,Exit_Sub_Main
566,School Table,1159.16,Exit_Sub_Main
570,School Table,1159.55,Exit_Sub_Main
596,School Table,1168.59,Exit_Sub_Main
568,Typical School Chair and Table 15,1170.78,Exit_Sub_Main
593,School Table,1178.55,Exit_Sub1
578,Typical School Chair and Table 5,1180.55,Exit_Sub_Main
631,pedestal,1189.07,Exit_Sub_Main
587,Typical School Chair and Table 1,1189.07,Exit_Sub_Main
590,School Table,1191.99,Exit_Sub1
571,School Table,1193.34,Exit_Sub_Main
619,Typical School Chair and Table 17,1196.46,Exit_Sub2
617,Typical School Chair and Table 3,1198.81,Exit_Sub_Main
629,Typical School Chair and Table 10,1201.36,Exit_Sub2
601,School Table,1204.31,Exit_Sub_Main
604,School Table,1205.10,Exit_Sub2
627,School Table,1207.09,Exit_Sub2
594,Typical School Chair and Table 3,1208.44,Exit_Sub_Main
607,School Table,1209.02,Exit_Sub1
612,School Table,1210.00,Exit_Sub2
613,School Table,1214.58,Exit_Sub_Main
630,School Table,1214.97,Exit_Sub_Main
597,Typical School Chair and Table 5,1217.65,Exit_Sub2
620,Typical School Chair and Table 20,1223.68,Exit_Sub_Main
592,Typical School Chair and Table 17,1224.66,Exit_Sub_Main
624,Typical School Chair and Table 14,1226.61,Exit_Sub2
649,pedestal,1227.37,Exit_Sub_Main
603,Typical School Chair and Table 19,1229.65,Exit_Sub2
635,Typical School Chair and Table 15,1229.83,Exit_Sub1
609,Typical School Chair and Table 15,1231.53,Exit_Sub_Main
591,School Table,1235.30,Exit_Sub_Main
614,Typical School Chair and Table 8,1235.67,Exit_Sub2
610,Typical School Chair and Table 5,1237.03,Exit_Sub_Main
623,School Table,1242.15,Exit_Sub_Main
606,School Table,1243.07,Exit_Sub_Main
598,School Table,1247.59,Exit_Sub_Main
625,School Table,1249.08,Exit_Sub1
637,Typical School Chair and Table 10,1249.08,Exit_Sub3
622,School Table,1250.20,Exit_Sub2
605,School Table,1251.10,Exit_Sub_Main
621,School Table,1252.95,Exit_Sub2
615,Typical School Chair and Table 20,1253.33,Exit_Sub_Main
626,School Table,1256.95,Exit_Sub2
616,School Table,1259.13,Exit_Sub1
657,Typical School Chair and Table 10,1264.55,Exit_Sub2
648,School Table,1268.19,Exit_Sub2
652,Typical School Chair and Table 17,1271.61,Exit_Sub2
654,Typical School Chair and Table 12,1272.35,Exit_Sub3
651,Typical School Chair and Table 2,1273.26,Exit_Sub_Main
608,Typical School Chair and Table 5,1276.65,Exit_Sub_Main
633,Typical School Chair and Table 14,1288.59,Exit_Sub_Main
634,School Table,1289.48,Exit_Sub2
672,Typical School Chair and Table 7,1293.57,Exit_Sub2
643,Typical School Chair and Table 13,1295.40,Exit_Sub2
673,School Table,1297.52,Exit_Sub2
677,School Table,1299.35,Exit_Sub2
639,School Table,1300.05,Exit_Sub_Main
618,School Table,1301.31,Exit_Sub_Main
660,Typical School Chair and Table 3,1304.82,Exit_Sub1
691,School Table,1308.73,Exit_Sub3
644,School Table,1308.91,Exit_Sub_Main
682,Typical School Chair and Table 6,1309.30,Exit_Sub3
664,Typical School Chair and Table 14,1310.71,Exit_Sub2
663,School Table,1314.87,Exit_Sub_Main
683,Typical School Chair and Table,1315.78,Exit_Sub_Main
684,School Table,1317.54,Exit_Sub_Main
655,Typical School Chair and Table 19,1318.95,Exit_Sub_Main
667,School Table,1325.28,Exit_Sub_Main
698,Typical School Chair and Table 14,1327.90,Exit_Sub_Main
650,Typical School Chair and Table 10,1329.49,Exit_Sub_Main
662,Typical School Chair and Table 13,1332.79,Exit_Sub_Main
678,School Table,1336.68,Exit_Sub3
490,Typical School Chair and Table 9,1340.90,Exit_Sub_Main
697,School Table,1346.27,Exit_Sub_Main
694,Typical School Chair and Table 14,1346.27,Exit_Sub2
658,Typical School Chair and Table 5,1347.81,Exit_Sub_Main
704,Typical School Chair and Table 16,1351.91,Exit_Sub1
696,School Table,1363.20,Exit_Sub_Main
681,Typical School Chair and Table 2,1365.90,Exit_Sub2
669,Typical School Chair and Table 6,1366.41,Exit_Sub_Main
671,School Table,1367.28,Exit_Sub_Main
716,School Table,1371.16,Exit_Sub2
675,School Table,1371.87,Exit_Sub_Main
711,Typical School Chair and Table 6,1383.54,Exit_Sub2
666,Typical School Chair and Table 9,1390.49,Exit_Sub2
702,School Table,1390.93,Exit_Sub2
705,School Table,1391.65,Exit_Sub1
726,School Table,1393.70,Exit_Sub2
723,Typical School Chair and Table 14,1393.89,Exit_Sub_Main
713,Typical School Chair and Table 9,1398.00,Exit_Sub2
725,School Table,1398.33,Exit_Sub_Main
692,School Table,1401.09,Exit_Sub_Main
717,Typical School Chair and Table 17,1403.06,Exit_Sub2
687,School Table,1404.71,Exit_Sub_Main
530,School Table,1407.78,Exit_Sub_Main
689,School Table,1410.19,Exit_Sub_Main
688,School Table,1410.99,Exit_Sub_Main
686,School Table,1411.15,Exit_Sub_Main
749,pedestal,1412.14,Exit_Sub2
732,Typical School Chair and Table 1,1412.30,Exit_Sub_Main
729,Typical School Chair and Table 4,1417.58,Exit_Sub_Main
699,School Table,1421.54,Exit_Sub_Main
731,School Table,1421.54,Exit_Sub_Main
724,School Table,1425.28,Exit_Sub2
744,School Table,1427.04,Exit_Sub3
755,School Table,1430.03,Exit_Sub2
695,Typical School Chair and Table 8,1430.19,Exit_Sub_Main
710,Typical School Chair and Table 7,1432.54,Exit_Sub3
707,School Table,1433.01,Exit_Sub2
701,Typical School Chair and Table 16,1439.08,Exit_Sub_Main
719,Typical School Chair and Table 1,1439.99,Exit_Sub_Main
734,School Table,1443.23,Exit_Sub1
727,Typical School Chair and Table 10,1446.61,Exit_Sub2
753,School Table,1451.89,Exit_Sub1
703,Typical School Chair and Table 19,1453.58,Exit_Sub_Main
733,School Table,1455.55,Exit_Sub2
747,Typical School Chair and Table 18,1458.36,Exit_Sub_Main
712,Typical School Chair and Table 11,1463.05,Exit_Sub_Main
746,School Table,1463.35,Exit_Sub2
706,School Table,1463.99,Exit_Sub_Main
646,School Table,1464.74,Exit_Sub_Main
742,School Table,1466.00,Exit_Sub2
718,Typical School Chair and Table 10,1467.99,Exit_Sub_Main
728,Typical School Chair and Table 8,1470.56,Exit_Sub_Main
752,School Table,1476.09,Exit_Sub1
750,School Table,1476.87,Exit_Sub1
748,School Table,1478.53,Exit_Sub_Main
743,Typical School Chair and Table 1,1479.27,Exit_Sub2
546,Typical School Chair and Table 1,1480.21,Exit_Sub2
738,School Table,1483.64,Exit_Sub1
780,School Table,1485.44,Exit_Sub2
714,Typical School Chair and Table 13,1485.58,Exit_Sub_Main
787,School Table,1486.81,Exit_Sub_Main
736,School Table,1487.57,Exit_Sub_Main
739,School Table,1490.47,Exit_Sub1
756,School Table,1497.37,Exit_Sub_Main
763,School Table,1497.79,Exit_Sub_Main
758,School Table,1502.87,Exit_Sub3
808,Typical School Chair and Table 14,1503.16,Exit_Sub3
809,Typical School Chair and Table 7,1503.16,Exit_Sub2
751,School Table,1504.60,Exit_Sub_Main
720,Typical School Chair and Table 4,1507.78,Exit_Sub_Main
745,Typical School Chair and Table 17,1508.37,Exit_Sub_Main
770,School Table,1511.36,Exit_Sub_Main
788,School Table,1511.91,Exit_Sub_Main
740,Typical School Chair and Table 7,1511.91,Exit_Sub2
754,Typical School Chair and Table 3,1512.47,Exit_Sub_Main
789,School Table,1516.57,Exit_Sub3
782,Typical School Chair and Table 17,1517.27,Exit_Sub3
807,Typical School Chair and Table 8,1519.95,Exit_Sub1
810,Typical School Chair and Table 8,1520.70,Exit_Sub1
741,School Table,1522.20,Exit_Sub_Main
794,Typical School Chair and Table 1,1523.62,Exit_Sub1
762,School Table,1528.91,Exit_Sub_Main
795,Typical School Chair and Table 8,1531.10,Exit_Sub2
765,School Table,1531.92,Exit_Sub2
805,School Table,1533.18,Exit_Sub3
825,Typical School Chair and Table 12,1536.16,Exit_Sub_Main
757,School Table,1537.12,Exit_Sub1
830,Typical School Chair and Table 14,1539.52,Exit_Sub2
798,Typical School Chair and Table 18,1540.59,Exit_Sub2
785,School Table,1543.74,Exit_Sub2
769,School Table,1547.96,Exit_Sub1
833,School Table,1552.69,Exit_Sub3
804,Typical School Chair and Table 13,1559.01,Exit_Sub2
836,School Table,1559.13,Exit_Sub_Main
806,School Table,1559.97,Exit_Sub_Main
838,Typical School Chair and Table 11,1562.64,Exit_Sub3
767,School Table,1562.77,Exit_Sub_Main
768,School Table,1563.96,Exit_Sub_Main
816,Typical School Chair and Table 7,1567.99,Exit_Sub2
790,Typical School Chair and Table 3,1570.08,Exit_Sub2
843,School Table,1571.30,Exit_Sub_Main
766,Typical School Chair and Table 13,1572.90,Exit_Sub_Main
831,School Table,1577.58,Exit_Sub_Main
819,School Table,1578.51,Exit_Sub3
791,School Table,1579.03,Exit_Sub_Main
834,Typical School Chair and Table 1,1586.34,Exit_Sub2
797,Typical School Chair and Table 18,1589.56,Exit_Sub2
801,Typical School Chair and Table 14,1590.57,Exit_Sub3
773,Typical School Chair and Table 3,1593.08,Exit_Sub_Main
779,School Table,1596.01,Exit_Sub_Main
869,pedestal,1606.81,Exit_Sub2
818,School Table,1609.22,Exit_Sub1
813,School Table,1611.59,Exit_Sub_Main
827,Typical School Chair and Table 10,1611.83,Exit_Sub1
864,School Table,1615.59,Exit_Sub3
824,Typical School Chair and Table 6,1618.36,Exit_Sub_Main
815,Typical School Chair and Table 15,1624.41,Exit_Sub2
822,School Table,1625.28,Exit_Sub2
844,Typical School Chair and Table 3,1626.93,Exit_Sub2
860,School Table,1632.13,Exit_Sub1
792,Typical School Chair and Table 18,1633.00,Exit_Sub2
812,School Table,1633.75,Exit_Sub_Main
891,pedestal,1638.84,Exit_Sub_Main
861,Typical School Chair and Table 2,1642.37,Exit_Sub_Main
885,School Table,1643.60,Exit_Sub_Main
884,Typical School Chair and Table 11,1646.85,Exit_Sub3
828,Typical School Chair and Table 10,1647.47,Exit_Sub_Main
850,School Table,1649.56,Exit_Sub2
737,Typical School Chair and Table 5,1650.77,Exit_Sub2
786,Typical School Chair and Table 18,1651.61,Exit_Sub3
839,School Table,1655.68,Exit_Sub_Main
857,Typical School Chair and Table 5,1657.69,Exit_Sub_Main
847,Typical School Chair and Table 11,1658.54,Exit_Sub_Main
851,Typical School Chair and Table 2,1659.02,Exit_Sub1
863,Typical School Chair and Table 5,1660.76,Exit_Sub2
832,School Table,1662.30,Exit_Sub_Main
856,Typical School Chair and Table 4,1662.30,Exit_Sub2
903,pedestal,1662.77,Exit_Sub1
897,Typical School Chair and Table 13,1662.88,Exit_Sub_Main
835,School Table,1666.02,Exit_Sub_Main
882,Typical School Chair and Table 4,1666.60,Exit_Sub_Main
877,Typical School Chair and Table 10,1666.71,Exit_Sub2
880,Typical School Chair and Table 13,1668.78,Exit_Sub2
866,School Table,1670.93,Exit_Sub_Main
854,School Table,1673.10,Exit_Sub3
829,Typical School Chair and Table 2,1673.76,Exit_Sub2
764,Typical School Chair and Table 14,1675.77,Exit_Sub_Main
887,Typical School Chair and Table 6,1675.77,Exit_Sub2
852,School Table,1677.80,Exit_Sub3
871,Typical School Chair and Table 10,1679.35,Exit_Sub2
858,Typical School Chair and Table 2,1679.78,Exit_Sub_Main
930,pedestal,1681.10,Exit_Sub3
913,School Table,1682.76,Exit_Sub_Main
909,School Table,1684.31,Exit_Sub1
855,Typical School Chair and Table 9,1685.54,Exit_Sub_Main
841,Typical School Chair and Table 17,1686.21,Exit_Sub_Main
845,Typical School Chair and Table 19,1688.20,Exit_Sub_Main
849,School Table,1688.93,Exit_Sub_Main
892,Typical School Chair and Table 4,1689.93,Exit_Sub_Main
659,Typical School Chair and Table 4,1690.81,Exit_Sub_Main
934,pedestal,1691.98,Exit_Sub1
875,Typical School Chair and Table 11,1695.37,Exit_Sub_Main
919,School Table,1695.69,Exit_Sub1
915,School Table,1699.34,Exit_Sub_Main
907,Typical School Chair and Table 20,1699.96,Exit_Sub_Main
937,School Table,1705.15,Exit_Sub2
948,Typical School Chair and Table 14,1709.85,Exit_Sub2
929,School Table,1711.53,Exit_Sub1
846,School Table,1715.98,Exit_Sub2
952,School Table,1716.59,Exit_Sub2
859,School Table,1717.01,Exit_Sub_Main
899,Typical School Chair and Table 2,1717.33,Exit_Sub3
876,Typical School Chair and Table 17,1717.75,Exit_Sub2
878,School Table,1720.79,Exit_Sub2
890,Typical School Chair and Table 9,1722.77,Exit_Sub_Main
905,Typical School Chair and Table 19,1722.99,Exit_Sub2
904,School Table,1724.60,Exit_Sub2
926,School Table,1725.55,Exit_Sub2
873,School Table,1725.74,Exit_Sub_Main
862,School Table,1728.37,Exit_Sub_Main
898,Typical School Chair and Table 12,1729.76,Exit_Sub_Main
874,Typical School Chair and Table,1729.87,Exit_Sub_Main
867,School Table,1730.55,Exit_Sub_Main
966,School Table,1731.34,Exit_Sub3
870,School Table,1733.61,Exit_Sub_Main
685,School Table,1733.98,Exit_Sub_Main
928,Typical School Chair and Table 16,1741.92,Exit_Sub2
953,School Table,1744.15,Exit_Sub_Main
908,Typical School Chair and Table 19,1746.38,Exit_Sub_Main
944,Typical School Chair and Table 5,1746.57,Exit_Sub2
925,Typical School Chair and Table 10,1747.56,Exit_Sub3
938,Typical School Chair and Table 9,1749.14,Exit_Sub_Main
947,Typical School Chair and Table 5,1749.14,Exit_Sub2
970,School Table,1749.23,Exit_Sub1
840,Typical School Chair and Table 9,1749.99,Exit_Sub_Main
933,School Table,1752.38,Exit_Sub_Main
921,Typical School Chair and Table 15,1754.48,Exit_Sub1
963,Typical School Chair and Table 9,1758.78,Exit_Sub_Main
991,School Table,1758.87,Exit_Sub2
894,School Table,1759.35,Exit_Sub_Main
893,Typical School Chair and Table 12,1761.78,Exit_Sub_Main
900,Typical School Chair and Table 14,1762.14,Exit_Sub2
912,School Table,1763.00,Exit_Sub_Main
922,Typical School Chair and Table 8,1764.74,Exit_Sub3
950,Typical School Chair and Table 14,1765.31,Exit_Sub2
936,Typical School Chair and Table 17,1766.74,Exit_Sub_Main
989,Typical School Chair and Table 17,1766.74,Exit_Sub_Main
1000,School Table,1767.73,Exit_Sub2
978,School Table,1768.78,Exit_Sub_Main
946,School Table,1770.92,Exit_Sub1
896,Typical School Chair and Table 9,1771.36,Exit_Sub_Main
972,School Table,1771.36,Exit_Sub2
924,Typical School Chair and Table 15,1778.21,Exit_Sub1
949,School Table,1779.38,Exit_Sub2
986,School Table,1779.55,Exit_Sub_Main
945,Typical School Chair and Table 15,1781.58,Exit_Sub1
998,Typical School Chair and Table 5,1781.58,Exit_Sub_Main
962,Typical School Chair and Table 6,1784.40,Exit_Sub1
993,School Table,1785.80,Exit_Sub3
974,School Table,1787.99,Exit_Sub_Main
923,Typical School Chair and Table 9,1790.46,Exit_Sub_Main
977,Typical School Chair and Table 14,1790.61,Exit_Sub_Main
999,Typical School Chair and Table 2,1791.38,Exit_Sub2
971,School Table,1791.55,Exit_Sub1
920,Typical School Chair and Table 18,1793.31,Exit_Sub_Main
901,School Table,1797.59,Exit_Sub2
983,Typical School Chair and Table 14,1801.20,Exit_Sub3
981,Typical School Chair and Table 12,1803.20,Exit_Sub_Main
917,Typical School Chair and Table 6,1806.36,Exit_Sub2
940,Typical School Chair and Table 20,1809.59,Exit_Sub_Main
954,Typical School Chair and Table 8,1810.59,Exit_Sub_Main
980,Typical School Chair and Table 19,1812.99,Exit_Sub1
935,Typical School Chair and Table 6,1814.60,Exit_Sub_Main
995,School Table,1818.58,Exit_Sub2
969,School Table,1820.59,Exit_Sub2
975,School Table,1829.79,Exit_Sub2
967,School Table,1833.35,Exit_Sub2
987,Typical School Chair and Table 5,1835.40,Exit_Sub2
961,Typical School Chair and Table,1835.95,Exit_Sub_Main
956,Typical School Chair and Table,1836.74,Exit_Sub_Main
371,Typical School Chair and Table,1837.60,Exit_Sub_Main
985,School Table,1838.76,Exit_Sub2
957,Typical School Chair and Table 6,1840.77,Exit_Sub_Main
973,School Table,1841.97,Exit_Sub_Main
942,School Table,1842.35,Exit_Sub2
988,School Table,1847.14,Exit_Sub_Main
979,School Table,1852.14,Exit_Sub_Main
990,Typical School Chair and Table 6,1865.19,Exit_Sub2
