Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (4)_noSmartSign
1272.66,150,850,0.0247,1590,220,203,68,359,0,1590,2,0
1273.92,150,850,0.0261,1590,220,203,68,359,0,1590,2,0
1275.17,150,850,0.0242,1590,220,203,68,359,0,1590,2,0
1276.43,150,850,0.0261,1590,220,203,68,359,0,1590,0,0
1277.70,150,850,0.0261,1590,220,203,68,359,0,1590,0,0
1278.95,150,850,0.0258,1590,220,203,68,359,0,1590,0,0
1280.21,150,850,0.0252,1590,220,203,68,359,0,1590,0,0
1281.48,151,849,0.0246,1590,219,203,68,359,0,1590,0,0
1282.66,151,849,0.0242,1590,219,203,68,359,0,1590,0,0
1283.97,151,849,0.0233,1590,219,203,68,359,0,1590,0,0
1285.21,151,849,0.0255,1590,219,203,68,359,0,1590,0,0
1286.49,151,849,0.0251,1590,219,203,68,359,0,1590,0,0
1287.78,151,849,0.0264,1590,219,203,68,359,0,1590,0,0
1289.04,152,848,0.0238,1590,219,202,68,359,0,1590,0,0
1290.33,153,847,0.0230,1590,219,202,68,358,0,1590,0,0
1291.62,153,847,0.0231,1590,219,202,68,358,0,1590,0,0
1292.97,153,847,0.0231,1590,219,202,68,358,0,1590,0,2
1294.25,153,847,0.0221,1590,219,202,68,358,0,1590,0,2
1295.61,153,847,0.0224,1590,219,202,68,358,0,1590,0,2
1296.75,153,847,0.0233,1590,219,202,68,358,0,1590,0,2
1298.02,153,847,0.0223,1590,219,202,68,358,0,1590,0,2
1299.27,153,847,0.0222,1592,219,202,68,358,0,1592,0,0
1300.57,154,846,0.0215,1592,219,202,68,357,0,1592,0,0
1301.83,154,846,0.0212,1592,219,202,68,357,0,1592,0,0
1303.13,154,846,0.0214,1592,219,202,68,357,0,1592,0,0
1304.39,154,846,0.0237,1592,219,202,68,357,0,1592,0,0
1305.64,154,846,0.0233,1592,219,202,68,357,0,1592,0,0
1306.91,155,845,0.0211,1592,219,202,67,357,0,1592,0,0
1308.18,155,845,0.0225,1592,219,202,67,357,0,1592,0,0
1309.51,156,844,0.0191,1592,219,202,67,356,0,1592,0,0
1310.81,157,843,0.0188,1592,218,202,67,356,0,1592,0,0
1312.11,157,843,0.0195,1592,218,202,67,356,0,1592,0,0
1313.38,157,843,0.0217,1592,218,202,67,356,0,1592,0,0
1314.63,157,843,0.0199,1592,218,202,67,356,0,1592,0,0
1315.94,157,843,0.0200,1592,218,202,67,356,0,1592,0,0
1317.21,157,843,0.0212,1592,218,202,67,356,0,1592,0,0
1318.49,157,843,0.0203,1592,218,202,67,356,0,1592,0,0
1319.77,157,843,0.0198,1592,218,202,67,356,0,1592,0,0
1321.01,157,843,0.0211,1592,218,202,67,356,0,1592,0,0
1322.26,157,843,0.0207,1592,218,202,67,356,0,1592,0,0
1323.57,157,843,0.0215,1592,218,202,67,356,0,1592,0,0
1324.83,157,843,0.0237,1592,218,202,67,356,0,1592,0,0
1326.07,157,843,0.0246,1592,218,202,67,356,0,1592,0,0
1327.33,157,843,0.0239,1592,218,202,67,356,0,1592,0,0
1328.62,157,843,0.0241,1592,218,202,67,356,0,1592,0,0
1329.88,157,843,0.0245,1592,218,202,67,356,0,1592,0,0
1331.13,157,843,0.0238,1592,218,202,67,356,0,1592,0,0
1332.36,157,843,0.0239,1592,218,202,67,356,0,1592,0,0
1333.67,157,843,0.0253,1592,218,202,67,356,0,1592,0,0
1334.93,158,842,0.0210,1592,218,202,67,355,0,1592,0,0
1336.20,158,842,0.0225,1592,218,202,67,355,0,1592,0,0
1337.51,159,841,0.0216,1592,218,202,67,354,0,1592,0,0
1338.70,159,841,0.0202,1592,218,202,67,354,0,1592,0,0
1339.96,159,841,0.0207,1592,218,202,67,354,0,1592,0,0
1341.25,159,841,0.0213,1592,218,202,67,354,0,1592,0,0
1342.51,159,841,0.0219,1592,218,202,67,354,0,1592,0,0
1343.79,159,841,0.0210,1592,218,202,67,354,0,1592,2,0
1345.07,159,841,0.0225,1592,218,202,67,354,0,1592,2,0
1346.37,159,841,0.0208,1592,218,202,67,354,0,1592,2,0
1347.62,159,841,0.0217,1592,218,202,67,354,0,1592,2,0
1348.86,159,841,0.0216,1592,218,202,67,354,0,1592,2,0
1350.13,159,841,0.0215,1592,218,202,67,354,0,1592,2,0
1351.39,159,841,0.0213,1592,218,202,67,354,0,1592,0,0
1352.65,159,841,0.0216,1592,218,202,67,354,0,1592,0,0
1353.97,159,841,0.0211,1592,218,202,67,354,0,1592,0,0
1355.24,159,841,0.0214,1592,218,202,67,354,0,1592,0,0
1356.49,159,841,0.0217,1592,218,202,67,354,0,1592,0,0
1357.73,159,841,0.0234,1592,218,202,67,354,0,1592,0,0
1359.04,159,841,0.0230,1592,218,202,67,354,0,1592,0,0
1360.32,159,841,0.0225,1594,218,202,67,354,0,1594,0,0
1361.60,159,841,0.0245,1594,218,202,67,354,0,1594,0,0
1362.86,159,841,0.0236,1594,218,202,67,354,0,1594,0,0
1364.12,160,840,0.0219,1592,218,201,67,354,0,1592,0,0
1365.42,160,840,0.0209,1592,218,201,67,354,0,1592,0,0
1366.67,160,840,0.0216,1592,218,201,67,354,0,1592,0,0
1367.86,160,840,0.0213,1592,218,201,67,354,0,1592,0,0
1369.11,160,840,0.0215,1592,218,201,67,354,0,1592,0,0
1370.35,161,839,0.0192,1592,218,200,67,354,0,1592,0,0
1371.64,161,839,0.0198,1592,218,200,67,354,0,1592,0,0
1372.95,161,839,0.0200,1592,218,200,67,354,0,1592,0,0
1374.19,161,839,0.0198,1592,218,200,67,354,0,1592,0,0
1375.44,161,839,0.0187,1592,218,200,67,354,0,1592,0,0
1376.69,162,838,0.0174,1594,218,200,67,353,0,1594,0,0
1377.98,163,837,0.0165,1594,218,200,67,352,0,1594,0,0
1379.27,164,836,0.0186,1594,218,199,67,352,0,1594,0,0
1380.60,164,836,0.0187,1594,218,199,67,352,0,1594,2,0
1381.92,164,836,0.0188,1594,218,199,67,352,0,1594,2,0
1383.22,164,836,0.0194,1594,218,199,67,352,0,1594,2,0
1384.45,164,836,0.0192,1594,218,199,67,352,0,1594,2,0
1385.74,164,836,0.0187,1594,218,199,67,352,0,1594,0,0
1386.97,164,836,0.0187,1594,218,199,67,352,0,1594,0,0
1388.25,164,836,0.0183,1594,218,199,67,352,0,1594,0,0
1389.49,164,836,0.0190,1594,218,199,67,352,0,1594,0,0
1390.73,164,836,0.0194,1594,218,199,67,352,0,1594,0,0
1392.01,164,836,0.0200,1594,218,199,67,352,0,1594,0,0
1393.26,164,836,0.0191,1594,218,199,67,352,0,1594,0,0
1394.50,164,836,0.0186,1594,218,199,67,352,0,1594,0,0
1395.75,164,836,0.0192,1594,218,199,67,352,0,1594,0,0
1397.00,164,836,0.0198,1594,218,199,67,352,0,1594,0,0
1398.25,164,836,0.0221,1596,218,199,67,352,0,1596,0,0
1399.51,166,834,0.0194,1596,218,198,67,351,0,1596,0,0
1400.81,166,834,0.0206,1596,218,198,67,351,0,1596,0,0
1402.06,166,834,0.0190,1596,218,198,67,351,0,1596,0,0
1403.37,166,834,0.0185,1596,218,198,67,351,0,1596,0,0
1404.64,166,834,0.0197,1596,218,198,67,351,0,1596,0,0
1405.87,166,834,0.0207,1596,218,198,67,351,0,1596,0,0
1407.10,166,834,0.0202,1596,218,198,67,351,0,1596,0,0
1408.38,166,834,0.0210,1596,218,198,67,351,0,1596,0,0
1409.62,166,834,0.0210,1598,218,198,67,351,0,1598,0,0
1410.86,166,834,0.0211,1598,218,198,67,351,0,1598,0,0
1412.09,166,834,0.0205,1598,218,198,67,351,0,1598,0,0
1413.38,166,834,0.0209,1596,218,198,67,351,0,1596,0,0
1414.62,166,834,0.0201,1596,218,198,67,351,0,1596,0,0
1415.88,166,834,0.0189,1596,218,198,67,351,0,1596,0,0
1417.11,166,834,0.0210,1596,218,198,67,351,0,1596,0,0
1418.38,166,834,0.0224,1596,218,198,67,351,0,1596,0,0
1419.61,167,833,0.0223,1596,218,198,67,350,0,1596,0,0
1420.90,167,833,0.0230,1596,218,198,67,350,0,1596,0,0
1422.36,167,833,0.0225,1596,218,198,67,350,0,1596,0,0
1423.42,167,833,0.0232,1596,218,198,67,350,0,1596,0,0
1424.44,167,833,0.0230,1596,218,198,67,350,0,1596,0,0
1425.50,167,833,0.0238,1596,218,198,67,350,0,1596,0,0
1426.51,167,833,0.0218,1596,218,198,67,350,0,1596,0,0
1427.51,167,833,0.0215,1596,218,198,67,350,0,1596,0,0
1428.55,167,833,0.0224,1596,218,198,67,350,0,1596,0,0
1429.58,167,833,0.0226,1596,218,198,67,350,0,1596,0,0
1431.09,167,833,0.0206,1596,218,198,67,350,0,1596,0,0
1432.11,167,833,0.0231,1598,218,198,67,350,0,1598,0,0
1433.16,169,831,0.0181,1598,218,197,67,349,0,1598,0,0
1434.19,169,831,0.0188,1598,218,197,67,349,0,1598,0,0
1435.26,169,831,0.0192,1598,218,197,67,349,0,1598,0,0
1436.30,170,830,0.0165,1598,217,197,67,349,0,1598,0,0
1437.33,170,830,0.0178,1598,217,197,67,349,0,1598,0,0
1438.42,171,829,0.0163,1598,217,197,67,348,0,1598,0,0
1439.47,171,829,0.0166,1598,217,197,67,348,0,1598,0,0
1440.53,171,829,0.0164,1598,217,197,67,348,0,1598,0,0
1442.00,171,829,0.0172,1598,217,197,67,348,0,1598,0,0
1443.02,171,829,0.0163,1598,217,197,67,348,0,1598,0,0
1444.13,171,829,0.0176,1598,217,197,67,348,0,1598,0,0
1445.50,172,828,0.0156,1598,216,197,67,348,0,1598,0,0
1446.63,172,828,0.0151,1598,216,197,67,348,0,1598,0,2
1447.91,172,828,0.0164,1598,216,197,67,348,0,1598,0,2
1449.18,172,828,0.0163,1598,216,197,67,348,0,1598,0,2
1450.41,172,828,0.0159,1598,216,197,67,348,0,1598,0,2
1451.64,172,828,0.0164,1598,216,197,67,348,0,1598,0,2
1452.87,172,828,0.0168,1598,216,197,67,348,0,1598,0,2
1454.12,172,828,0.0169,1598,216,197,67,348,0,1598,0,0
1455.35,172,828,0.0162,1598,216,197,67,348,0,1598,0,0
1456.59,172,828,0.0164,1598,216,197,67,348,0,1598,0,0
1457.82,172,828,0.0164,1598,216,197,67,348,0,1598,0,0
1459.07,172,828,0.0180,1598,216,197,67,348,0,1598,0,0
1460.30,172,828,0.0184,1598,216,197,67,348,0,1598,0,0
1461.52,172,828,0.0182,1598,216,197,67,348,0,1598,0,0
1462.75,172,828,0.0170,1598,216,197,67,348,0,1598,0,0
1464.04,172,828,0.0166,1598,216,197,67,348,0,1598,0,0
1465.28,172,828,0.0211,1598,216,197,67,348,0,1598,0,0
1466.55,173,827,0.0215,1598,215,197,67,348,0,1598,0,0
1467.81,173,827,0.0245,1598,215,197,67,348,0,1598,0,0
1469.13,173,827,0.0223,1598,215,197,67,348,0,1598,0,0
1470.38,173,827,0.0241,1598,215,197,67,348,0,1598,0,0
1471.59,173,827,0.0241,1598,215,197,67,348,0,1598,0,0
1472.83,173,827,0.0230,1598,215,197,67,348,0,1598,0,0
1474.11,173,827,0.0228,1598,215,197,67,348,0,1598,0,0
1475.36,173,827,0.0216,1598,215,197,67,348,0,1598,0,0
1476.60,173,827,0.0214,1598,215,197,67,348,0,1598,0,0
1477.83,173,827,0.0232,1598,215,197,67,348,0,1598,0,0
1479.11,173,827,0.0242,1598,215,197,67,348,0,1598,0,0
1480.32,173,827,0.0240,1598,215,197,67,348,0,1598,0,0
1481.57,173,827,0.0239,1598,215,197,67,348,0,1598,0,0
1482.81,173,827,0.0249,1598,215,197,67,348,0,1598,0,0
1484.10,174,826,0.0243,1598,215,196,67,348,0,1598,0,0
1485.39,174,826,0.0229,1598,215,196,67,348,0,1598,0,0
1486.63,174,826,0.0229,1598,215,196,67,348,0,1598,0,0
1487.87,174,826,0.0243,1598,215,196,67,348,0,1598,0,0
1489.16,174,826,0.0241,1598,215,196,67,348,0,1598,0,0
1490.54,174,826,0.0239,1598,215,196,67,348,0,1598,0,0
1491.94,175,825,0.0222,1598,215,196,67,347,0,1598,0,0
1493.20,175,825,0.0227,1598,215,196,67,347,0,1598,0,0
1494.54,175,825,0.0216,1598,215,196,67,347,0,1598,0,0
1495.78,175,825,0.0224,1598,215,196,67,347,0,1598,0,0
1497.05,176,824,0.0210,1598,215,196,67,346,0,1598,0,0
1498.33,176,824,0.0217,1598,215,196,67,346,0,1598,2,0
1499.62,176,824,0.0204,1598,215,196,67,346,0,1598,2,0
1501.16,176,824,0.0210,1598,215,196,67,346,0,1598,2,0
1502.40,176,824,0.0226,1598,215,196,67,346,0,1598,2,0
1503.63,176,824,0.0219,1598,215,196,67,346,0,1598,2,0
1504.89,176,824,0.0224,1598,215,196,67,346,0,1598,0,0
1506.13,177,823,0.0207,1598,215,196,66,346,0,1598,0,0
1507.40,177,823,0.0224,1598,215,196,66,346,0,1598,0,0
1508.64,177,823,0.0223,1598,215,196,66,346,0,1598,0,0
1509.89,177,823,0.0226,1598,215,196,66,346,0,1598,0,0
1511.12,177,823,0.0227,1598,215,196,66,346,0,1598,0,0
1512.35,177,823,0.0225,1598,215,196,66,346,0,1598,0,0
1513.62,177,823,0.0217,1598,215,196,66,346,0,1598,0,0
1514.90,177,823,0.0226,1598,215,196,66,346,0,1598,0,0
1516.12,177,823,0.0228,1598,215,196,66,346,0,1598,0,0
1517.36,178,822,0.0206,1598,215,195,66,346,0,1598,0,0
1518.64,178,822,0.0214,1600,215,195,66,346,0,1600,0,0
1519.94,179,821,0.0181,1600,215,195,66,345,0,1600,0,0
1521.21,180,820,0.0168,1600,215,195,66,344,0,1600,0,0
1522.47,180,820,0.0173,1600,215,195,66,344,0,1600,0,0
1523.71,180,820,0.0177,1600,215,195,66,344,0,1600,0,0
1525.01,180,820,0.0192,1600,215,195,66,344,0,1600,0,0
1526.24,180,820,0.0183,1600,215,195,66,344,0,1600,0,0
1527.46,180,820,0.0195,1600,215,195,66,344,0,1600,0,0
1528.70,180,820,0.0188,1600,215,195,66,344,0,1600,0,0
1529.97,180,820,0.0188,1600,215,195,66,344,0,1600,0,0
1531.19,180,820,0.0195,1600,215,195,66,344,0,1600,0,0
1532.41,180,820,0.0189,1600,215,195,66,344,0,1600,0,0
1533.64,180,820,0.0191,1600,215,195,66,344,0,1600,0,0
1534.96,180,820,0.0202,1600,215,195,66,344,0,1600,0,0
1536.22,180,820,0.0197,1600,215,195,66,344,0,1600,0,0
1537.45,181,819,0.0174,1600,214,195,66,344,0,1600,0,0
1538.72,181,819,0.0171,1600,214,195,66,344,0,1600,0,0
1540.02,181,819,0.0170,1600,214,195,66,344,0,1600,0,0
1541.23,181,819,0.0177,1600,214,195,66,344,0,1600,0,0
1542.47,181,819,0.0195,1600,214,195,66,344,0,1600,0,0
1543.70,181,819,0.0185,1600,214,195,66,344,0,1600,0,0
1544.96,181,819,0.0186,1600,214,195,66,344,0,1600,0,0
1546.17,181,819,0.0183,1600,214,195,66,344,0,1600,0,0
1547.38,181,819,0.0190,1600,214,195,66,344,0,1600,0,0
1548.60,181,819,0.0191,1600,214,195,66,344,0,1600,0,0
1549.85,181,819,0.0185,1600,214,195,66,344,0,1600,0,0
1551.08,182,818,0.0173,1600,213,195,66,344,0,1600,0,0
1552.35,182,818,0.0171,1600,213,195,66,344,0,1600,0,0
1553.58,182,818,0.0188,1600,213,195,66,344,0,1600,0,0
1554.84,182,818,0.0187,1600,213,195,66,344,0,1600,0,0
1556.09,183,817,0.0165,1600,213,195,66,343,0,1600,0,0
1557.37,183,817,0.0164,1600,213,195,66,343,0,1600,0,0
1558.63,184,816,0.0142,1600,213,195,66,342,0,1600,0,0
1559.89,184,816,0.0180,1600,213,195,66,342,0,1600,0,0
1561.17,184,816,0.0179,1600,213,195,66,342,0,1600,0,0
1562.76,185,815,0.0169,1600,212,195,66,342,0,1600,0,0
1564.05,185,815,0.0187,1600,212,195,66,342,0,1600,0,0
1565.28,185,815,0.0218,1600,212,195,66,342,0,1600,0,0
1566.50,185,815,0.0223,1600,212,195,66,342,0,1600,0,0
1567.73,185,815,0.0227,1600,212,195,66,342,0,1600,0,0
1568.95,185,815,0.0222,1600,212,195,66,342,0,1600,0,0
1570.19,185,815,0.0222,1600,212,195,66,342,0,1600,0,0
1571.41,185,815,0.0223,1600,212,195,66,342,0,1600,0,0
1572.66,185,815,0.0261,1600,212,195,66,342,0,1600,0,0
1573.83,185,815,0.0262,1600,212,195,66,342,0,1600,0,0
1575.07,185,815,0.0257,1600,212,195,66,342,0,1600,0,0
1576.28,185,815,0.0255,1600,212,195,66,342,0,1600,0,0
1577.50,185,815,0.0263,1600,212,195,66,342,0,1600,0,0
1578.74,185,815,0.0266,1600,212,195,66,342,0,1600,0,0
1580.01,185,815,0.0262,1602,212,195,66,342,0,1602,0,0
1581.21,185,815,0.0259,1602,212,195,66,342,0,1602,0,0
1582.41,185,815,0.0262,1602,212,195,66,342,0,1602,0,0
1583.63,186,814,0.0244,1602,212,195,66,341,0,1602,0,0
1584.95,186,814,0.0247,1602,212,195,66,341,0,1602,0,0
1586.21,186,814,0.0249,1602,212,195,66,341,0,1602,0,0
1587.42,186,814,0.0245,1602,212,195,66,341,0,1602,0,0
1588.63,186,814,0.0242,1602,212,195,66,341,0,1602,0,0
1589.90,186,814,0.0264,1602,212,195,66,341,0,1602,0,0
1591.13,188,812,0.0229,1602,212,195,65,340,0,1602,0,0
1592.41,188,812,0.0231,1602,212,195,65,340,0,1602,0,0
1593.67,188,812,0.0227,1602,212,195,65,340,0,1602,0,0
1594.93,188,812,0.0224,1602,212,195,65,340,0,1602,0,0
1596.16,188,812,0.0223,1602,212,195,65,340,0,1602,0,0
1597.39,188,812,0.0226,1602,212,195,65,340,0,1602,0,0
1598.63,188,812,0.0223,1602,212,195,65,340,0,1602,0,0
1599.89,188,812,0.0224,1602,212,195,65,340,0,1602,0,0
1601.16,188,812,0.0236,1602,212,195,65,340,0,1602,0,0
1602.39,189,811,0.0224,1602,212,194,65,340,0,1602,0,0
1603.67,189,811,0.0231,1602,212,194,65,340,0,1602,0,0
1604.90,189,811,0.0239,1602,212,194,65,340,0,1602,0,0
1606.12,190,810,0.0233,1602,212,193,65,340,0,1602,0,0
1607.40,191,809,0.0204,1602,212,193,65,339,0,1602,0,0
1608.67,191,809,0.0208,1602,212,193,65,339,0,1602,0,0
1609.91,191,809,0.0207,1602,212,193,65,339,0,1602,0,0
1611.14,191,809,0.0209,1602,212,193,65,339,0,1602,0,0
1612.34,191,809,0.0215,1602,212,193,65,339,0,1602,0,0
1613.56,191,809,0.0205,1602,212,193,65,339,0,1602,0,0
1614.81,191,809,0.0209,1602,212,193,65,339,0,1602,0,0
1616.02,191,809,0.0199,1602,212,193,65,339,0,1602,0,0
1617.23,192,808,0.0218,1602,212,193,65,338,0,1602,0,0
1618.48,192,808,0.0211,1602,212,193,65,338,0,1602,0,0
1619.72,192,808,0.0239,1602,212,193,65,338,0,1602,0,0
1620.93,192,808,0.0239,1602,212,193,65,338,0,1602,0,0
1622.16,193,807,0.0225,1602,212,192,65,338,0,1602,0,0
1623.48,193,807,0.0239,1602,212,192,65,338,0,1602,0,0
1624.74,193,807,0.0264,1602,212,192,65,338,0,1602,0,0
1625.95,193,807,0.0251,1602,212,192,65,338,0,1602,0,0
1627.17,193,807,0.0249,1602,212,192,65,338,0,1602,0,0
1628.37,193,807,0.0244,1602,212,192,65,338,0,1602,0,0
1629.63,193,807,0.0245,1602,212,192,65,338,0,1602,0,0
1630.84,193,807,0.0271,1602,212,192,65,338,0,1602,0,0
1632.03,193,807,0.0269,1602,212,192,65,338,0,1602,0,0
1633.24,193,807,0.0282,1602,212,192,65,338,0,1602,0,0
1634.45,193,807,0.0316,1602,212,192,65,338,0,1602,0,0
1635.66,193,807,0.0319,1602,212,192,65,338,0,1602,0,0
1636.86,193,807,0.0323,1602,212,192,65,338,0,1602,0,0
1638.08,193,807,0.0336,1602,212,192,65,338,0,1602,0,0
1639.31,193,807,0.0338,1602,212,192,65,338,0,1602,0,0
1640.57,193,807,0.0339,1602,212,192,65,338,0,1602,0,0
1641.78,193,807,0.0342,1602,212,192,65,338,0,1602,0,0
1642.98,193,807,0.0343,1602,212,192,65,338,0,1602,0,0
1644.19,193,807,0.0351,1602,212,192,65,338,0,1602,0,0
1645.46,193,807,0.0368,1602,212,192,65,338,0,1602,0,0
1646.68,194,806,0.0350,1602,212,192,65,337,0,1602,0,0
1647.95,194,806,0.0351,1602,212,192,65,337,0,1602,0,0
1649.15,194,806,0.0356,1602,212,192,65,337,0,1602,0,0
1650.41,194,806,0.0377,1602,212,192,65,337,0,1602,0,0
1651.62,194,806,0.0377,1602,212,192,65,337,0,1602,0,0
1652.82,194,806,0.0395,1602,212,192,65,337,0,1602,0,0
1654.05,194,806,0.0412,1602,212,192,65,337,0,1602,0,0
1655.32,195,805,0.0388,1602,211,192,65,337,0,1602,0,0
1656.52,195,805,0.0392,1602,211,192,65,337,0,1602,0,0
1657.80,195,805,0.0393,1602,211,192,65,337,0,1602,0,0
1659.03,196,804,0.0377,1602,211,192,65,336,0,1602,0,0
1660.28,197,803,0.0364,1602,210,192,65,336,0,1602,0,0
1661.54,197,803,0.0342,1602,210,192,65,336,0,1602,0,0
1662.79,197,803,0.0397,1602,210,192,65,336,0,1602,0,0
1663.92,198,802,0.0362,1602,210,192,65,335,0,1602,0,0
1665.20,198,802,0.0333,1602,210,192,65,335,0,1602,0,0
1666.44,198,802,0.0349,1602,210,192,65,335,0,1602,0,0
1667.71,198,802,0.0332,1602,210,192,65,335,0,1602,0,0
1668.93,199,801,0.0329,1602,210,192,65,334,0,1602,2,0
1670.28,199,801,0.0330,1602,210,192,65,334,0,1602,2,0
1671.50,200,800,0.0313,1602,210,192,65,333,0,1602,2,0
1672.76,200,800,0.0337,1602,210,192,65,333,0,1602,2,0
1673.97,200,800,0.0326,1602,210,192,65,333,0,1602,2,0
1675.18,200,800,0.0321,1602,210,192,65,333,0,1602,0,0
1676.40,200,800,0.0350,1602,210,192,65,333,0,1602,0,0
1677.58,200,800,0.0346,1602,210,192,65,333,0,1602,0,0
1678.79,200,800,0.0369,1604,210,192,65,333,0,1604,0,0
1680.07,201,799,0.0344,1604,210,192,65,332,0,1604,0,0
1681.32,201,799,0.0361,1604,210,192,65,332,0,1604,0,0
1682.53,201,799,0.0353,1604,210,192,65,332,0,1604,0,0
1683.73,201,799,0.0365,1604,210,192,65,332,0,1604,0,0
1684.95,201,799,0.0370,1604,210,192,65,332,0,1604,0,0
1686.16,202,798,0.0355,1606,209,192,65,332,0,1606,0,0
1687.40,202,798,0.0340,1608,209,192,65,332,0,1608,0,0
1688.67,203,797,0.0323,1608,209,191,65,332,0,1608,0,0
1689.97,204,796,0.0306,1608,209,191,65,331,0,1608,0,0
1691.26,204,796,0.0324,1606,209,191,65,331,0,1606,0,0
1692.47,204,796,0.0300,1606,209,191,65,331,0,1606,0,0
1693.66,204,796,0.0312,1606,209,191,65,331,0,1606,0,0
1694.89,204,796,0.0330,1606,209,191,65,331,0,1606,0,0
1696.10,204,796,0.0328,1606,209,191,65,331,0,1606,0,0
1697.29,204,796,0.0338,1606,209,191,65,331,0,1606,0,0
1698.48,204,796,0.0343,1606,209,191,65,331,0,1606,0,0
1699.86,204,796,0.0329,1606,209,191,65,331,0,1606,0,0
1700.87,204,796,0.0324,1606,209,191,65,331,0,1606,0,0
1702.05,204,796,0.0344,1606,209,191,65,331,0,1606,0,0
1703.24,204,796,0.0335,1606,209,191,65,331,0,1606,0,0
1704.47,205,795,0.0312,1606,208,191,65,331,0,1606,2,0
1705.73,205,795,0.0308,1606,208,191,65,331,0,1606,2,0
1706.95,205,795,0.0303,1606,208,191,65,331,0,1606,2,0
1708.15,206,794,0.0300,1606,207,191,65,331,0,1606,2,0
1709.43,207,793,0.0271,1606,206,191,65,331,0,1606,2,0
1710.71,208,792,0.0248,1606,206,191,64,331,0,1606,0,0
1711.96,208,792,0.0270,1606,206,191,64,331,0,1606,2,0
1713.26,208,792,0.0283,1606,206,191,64,331,0,1606,2,0
1714.46,208,792,0.0273,1606,206,191,64,331,0,1606,2,0
1715.67,208,792,0.0273,1606,206,191,64,331,0,1606,2,0
1716.85,208,792,0.0269,1606,206,191,64,331,0,1606,2,0
1718.04,208,792,0.0278,1606,206,191,64,331,0,1606,0,0
1719.23,208,792,0.0276,1606,206,191,64,331,0,1606,0,0
1720.35,208,792,0.0274,1606,206,191,64,331,0,1606,0,0
1721.55,208,792,0.0277,1606,206,191,64,331,0,1606,0,0
1722.74,208,792,0.0264,1606,206,191,64,331,0,1606,0,0
1723.98,209,791,0.0246,1606,206,190,64,331,0,1606,0,0
1725.21,209,791,0.0252,1606,206,190,64,331,0,1606,0,0
1726.40,209,791,0.0252,1606,206,190,64,331,0,1606,0,0
1727.59,209,791,0.0266,1606,206,190,64,331,0,1606,0,0
1728.77,209,791,0.0266,1606,206,190,64,331,0,1606,0,0
1729.97,209,791,0.0268,1606,206,190,64,331,0,1606,0,0
1731.17,211,789,0.0242,1606,206,189,64,330,0,1606,0,0
1732.45,211,789,0.0233,1606,206,189,64,330,0,1606,0,0
1733.63,211,789,0.0231,1606,206,189,64,330,0,1606,0,0
1734.84,211,789,0.0246,1606,206,189,64,330,0,1606,0,0
1736.06,211,789,0.0236,1606,206,189,64,330,0,1606,0,0
1737.26,211,789,0.0224,1606,206,189,64,330,0,1606,0,0
1738.50,211,789,0.0241,1606,206,189,64,330,0,1606,2,0
1739.84,211,789,0.0250,1606,206,189,64,330,0,1606,2,0
1741.14,212,788,0.0231,1606,206,189,64,329,0,1606,2,0
1742.38,212,788,0.0225,1606,206,189,64,329,0,1606,2,0
1743.57,212,788,0.0249,1606,206,189,64,329,0,1606,2,0
1744.77,212,788,0.0232,1606,206,189,64,329,0,1606,0,0
1746.01,212,788,0.0231,1606,206,189,64,329,0,1606,0,0
1747.23,212,788,0.0234,1606,206,189,64,329,0,1606,0,0
1748.42,212,788,0.0236,1606,206,189,64,329,0,1606,0,0
1749.56,213,787,0.0224,1606,205,189,64,329,0,1606,0,0
1750.78,213,787,0.0234,1606,205,189,64,329,0,1606,0,0
1752.03,213,787,0.0238,1606,205,189,64,329,0,1606,0,0
1753.22,214,786,0.0222,1606,204,189,64,329,0,1606,0,0
1754.46,215,785,0.0222,1606,203,189,64,329,0,1606,0,0
1755.74,215,785,0.0232,1606,203,189,64,329,0,1606,0,0
1756.92,215,785,0.0234,1606,203,189,64,329,0,1606,0,0
1758.11,216,784,0.0215,1606,203,188,64,329,0,1606,0,0
1759.29,217,783,0.0196,1606,203,187,64,329,0,1606,0,0
1760.58,217,783,0.0203,1606,203,187,64,329,0,1606,0,0
1761.82,217,783,0.0212,1606,203,187,64,329,0,1606,0,0
1763.02,217,783,0.0209,1606,203,187,64,329,0,1606,0,0
1764.20,217,783,0.0222,1606,203,187,64,329,0,1606,0,0
1765.41,217,783,0.0217,1606,203,187,64,329,0,1606,0,0
1766.59,217,783,0.0196,1606,203,187,64,329,0,1606,0,0
1767.76,217,783,0.0208,1606,203,187,64,329,0,1606,0,0
1768.93,217,783,0.0207,1606,203,187,64,329,0,1606,0,0
1770.13,217,783,0.0219,1606,203,187,64,329,0,1606,0,0
1771.32,217,783,0.0226,1606,203,187,64,329,0,1606,0,0
1772.51,217,783,0.0237,1606,203,187,64,329,0,1606,0,0
1773.69,217,783,0.0231,1606,203,187,64,329,0,1606,0,0
1774.86,218,782,0.0210,1606,202,187,64,329,0,1606,0,0
1776.12,218,782,0.0206,1606,202,187,64,329,0,1606,0,0
