Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (4)_noSmartSign
1225.87,163,837,0.0234,190,212,229,71,325,0,190,0,0
1227.04,163,837,0.0245,190,212,229,71,325,0,190,0,0
1228.23,163,837,0.0248,190,212,229,71,325,0,190,0,0
1229.38,163,837,0.0260,190,212,229,71,325,0,190,0,0
1230.50,163,837,0.0247,190,212,229,71,325,0,190,0,0
1231.64,163,837,0.0268,190,212,229,71,325,0,190,0,0
1232.77,163,837,0.0257,190,212,229,71,325,0,190,2,0
1233.90,164,836,0.0252,190,211,229,71,325,0,190,2,0
1235.09,164,836,0.0266,190,211,229,71,325,0,190,2,0
1236.24,164,836,0.0236,190,211,229,71,325,0,190,2,0
1237.40,164,836,0.0265,190,211,229,71,325,0,190,2,0
1238.51,164,836,0.0242,190,211,229,71,325,0,190,2,0
1239.64,164,836,0.0260,190,211,229,71,325,0,190,0,0
1240.77,164,836,0.0246,190,211,229,71,325,0,190,0,0
1241.92,165,835,0.0236,190,211,229,71,324,0,190,0,0
1243.08,165,835,0.0245,190,211,229,71,324,0,190,0,0
1244.21,165,835,0.0240,190,211,229,71,324,0,190,0,0
1245.34,165,835,0.0232,190,211,229,71,324,0,190,0,0
1246.48,165,835,0.0227,192,211,229,71,324,0,192,0,0
1247.63,166,834,0.0231,192,211,229,71,323,0,192,0,0
1248.79,167,833,0.0218,192,210,229,71,323,0,192,0,0
1249.95,167,833,0.0207,192,210,229,71,323,0,192,0,0
1251.09,167,833,0.0217,192,210,229,71,323,0,192,0,0
1252.21,168,832,0.0189,192,210,228,71,323,0,192,0,0
1253.31,168,832,0.0199,192,210,228,71,323,0,192,2,0
1254.83,168,832,0.0196,192,210,228,71,323,0,192,2,0
1255.96,168,832,0.0202,192,210,228,71,323,0,192,2,0
1257.08,168,832,0.0206,192,210,228,71,323,0,192,2,0
1258.19,168,832,0.0215,192,210,228,71,323,0,192,2,0
1259.31,168,832,0.0215,192,210,228,71,323,0,192,2,0
1260.42,168,832,0.0220,192,210,228,71,323,0,192,0,0
1261.56,168,832,0.0233,192,210,228,71,323,0,192,0,0
1263.06,168,832,0.0214,192,210,228,71,323,0,192,0,0
1264.19,168,832,0.0216,192,210,228,71,323,0,192,0,0
1265.31,168,832,0.0215,192,210,228,71,323,0,192,0,0
1266.47,168,832,0.0222,192,210,228,71,323,0,192,0,0
1267.62,169,831,0.0206,192,209,228,71,323,0,192,0,0
1268.80,169,831,0.0200,192,209,228,71,323,0,192,0,0
1269.92,169,831,0.0219,192,209,228,71,323,0,192,0,0
1271.04,169,831,0.0211,192,209,228,71,323,0,192,0,0
1272.21,170,830,0.0191,192,209,227,71,323,0,192,0,0
1273.37,170,830,0.0192,192,209,227,71,323,0,192,0,0
1274.49,170,830,0.0219,192,209,227,71,323,0,192,0,0
1275.61,170,830,0.0203,192,209,227,71,323,0,192,0,0
1276.75,170,830,0.0205,192,209,227,71,323,0,192,0,0
1277.87,170,830,0.0218,192,209,227,71,323,0,192,0,0
1278.97,170,830,0.0224,192,209,227,71,323,0,192,0,0
1280.09,171,829,0.0194,192,208,227,71,323,0,192,0,0
1281.20,171,829,0.0203,192,208,227,71,323,0,192,0,0
1282.22,171,829,0.0199,192,208,227,71,323,0,192,0,0
1283.34,171,829,0.0195,192,208,227,71,323,0,192,0,0
1284.45,171,829,0.0209,192,208,227,71,323,0,192,0,0
1285.57,171,829,0.0204,192,208,227,71,323,0,192,0,0
1286.71,171,829,0.0224,192,208,227,71,323,0,192,0,0
1287.84,171,829,0.0214,192,208,227,71,323,0,192,0,0
1288.95,171,829,0.0208,192,208,227,71,323,0,192,0,0
1290.06,171,829,0.0215,192,208,227,71,323,0,192,0,0
1291.18,171,829,0.0215,192,208,227,71,323,0,192,0,0
1292.34,171,829,0.0217,192,208,227,71,323,0,192,0,0
1293.50,172,828,0.0196,192,208,226,71,323,0,192,0,0
1294.57,172,828,0.0209,192,208,226,71,323,0,192,0,0
1295.92,172,828,0.0221,192,208,226,71,323,0,192,0,0
1297.06,172,828,0.0210,192,208,226,71,323,0,192,0,0
1298.18,172,828,0.0199,192,208,226,71,323,0,192,0,0
1299.29,172,828,0.0206,192,208,226,71,323,0,192,0,0
1300.39,172,828,0.0185,192,208,226,71,323,0,192,0,0
1301.51,172,828,0.0204,192,208,226,71,323,0,192,0,0
1302.64,172,828,0.0216,192,208,226,71,323,0,192,0,0
1303.74,172,828,0.0233,192,208,226,71,323,0,192,0,0
1304.85,172,828,0.0221,192,208,226,71,323,0,192,0,0
1305.98,172,828,0.0220,192,208,226,71,323,0,192,0,0
1307.10,172,828,0.0222,192,208,226,71,323,0,192,0,0
1308.22,172,828,0.0231,192,208,226,71,323,0,192,0,0
1309.35,173,827,0.0238,192,208,226,70,323,0,192,0,0
1310.50,173,827,0.0229,192,208,226,70,323,0,192,0,0
1311.61,173,827,0.0233,192,208,226,70,323,0,192,0,0
1312.72,173,827,0.0234,192,208,226,70,323,0,192,0,0
1313.82,173,827,0.0229,192,208,226,70,323,0,192,0,0
1314.95,173,827,0.0216,192,208,226,70,323,0,192,0,0
1316.09,174,826,0.0210,192,208,225,70,323,0,192,0,0
1317.25,175,825,0.0192,192,208,225,70,322,0,192,0,0
1318.39,175,825,0.0192,192,208,225,70,322,0,192,0,0
1319.51,175,825,0.0183,192,208,225,70,322,0,192,0,0
1320.61,175,825,0.0207,192,208,225,70,322,0,192,0,0
1321.72,175,825,0.0204,192,208,225,70,322,0,192,0,0
1323.21,175,825,0.0222,192,208,225,70,322,0,192,0,0
1324.32,175,825,0.0221,192,208,225,70,322,0,192,0,0
1325.42,175,825,0.0205,192,208,225,70,322,0,192,0,0
1326.53,175,825,0.0207,192,208,225,70,322,0,192,0,0
1327.66,175,825,0.0213,192,208,225,70,322,0,192,0,0
1328.80,176,824,0.0188,192,208,225,70,321,0,192,0,0
1329.90,176,824,0.0188,192,208,225,70,321,0,192,0,0
1331.06,176,824,0.0197,192,208,225,70,321,0,192,0,0
1332.19,176,824,0.0192,192,208,225,70,321,0,192,0,0
1333.30,176,824,0.0186,192,208,225,70,321,0,192,0,0
1334.40,176,824,0.0196,192,208,225,70,321,0,192,0,0
1335.52,176,824,0.0189,192,207,226,70,321,2,192,0,0
1336.61,176,824,0.0239,192,207,226,70,321,2,192,0,0
1337.75,176,824,0.0245,192,207,226,70,321,2,192,0,0
1338.85,176,824,0.0238,192,207,226,70,321,0,192,0,0
1340.04,176,824,0.0247,192,207,226,70,321,0,192,0,0
1341.18,176,824,0.0286,192,207,226,70,321,0,192,0,0
1342.30,176,824,0.0275,192,207,226,70,321,0,192,0,0
1343.42,176,824,0.0284,192,207,226,70,321,0,192,0,0
1344.55,176,824,0.0308,192,207,226,70,321,0,192,0,0
1345.65,176,824,0.0315,192,207,226,70,321,0,192,0,0
1346.76,176,824,0.0275,192,207,226,70,321,0,192,0,0
1347.92,176,824,0.0298,192,207,226,70,321,0,192,0,0
1349.03,176,824,0.0296,192,207,226,70,321,0,192,0,0
1350.51,176,824,0.0316,192,207,226,70,321,0,192,0,0
1351.61,176,824,0.0307,192,207,226,70,321,0,192,0,0
1352.73,176,824,0.0323,192,207,226,70,321,0,192,0,0
1353.83,176,824,0.0314,192,207,226,70,321,0,192,0,0
1354.93,176,824,0.0311,192,207,226,70,321,0,192,0,0
1356.05,177,823,0.0311,192,207,225,70,321,0,192,0,0
1357.17,177,823,0.0285,192,207,225,70,321,0,192,0,0
1358.34,177,823,0.0287,192,207,225,70,321,0,192,0,0
1359.48,177,823,0.0292,194,207,225,70,321,0,194,0,0
1360.59,178,822,0.0279,194,207,225,70,320,0,194,0,0
1361.75,178,822,0.0279,194,207,225,70,320,0,194,0,0
1362.89,178,822,0.0274,194,207,225,70,320,0,194,0,0
1364.02,178,822,0.0301,194,207,225,70,320,0,194,0,0
1365.13,179,821,0.0283,194,207,224,70,320,0,194,0,0
1366.27,179,821,0.0284,194,207,224,70,320,0,194,0,0
1367.42,179,821,0.0278,194,207,224,70,320,0,194,0,0
1368.54,179,821,0.0275,194,207,224,70,320,0,194,0,0
1369.66,179,821,0.0272,194,207,224,70,320,0,194,0,0
1370.78,179,821,0.0280,194,207,224,70,320,0,194,0,0
1371.88,179,821,0.0279,194,207,224,70,320,0,194,0,0
1373.04,179,821,0.0267,194,207,224,70,320,0,194,0,0
1374.14,179,821,0.0264,194,207,224,70,320,0,194,0,0
1375.25,179,821,0.0270,194,207,224,70,320,0,194,0,0
1376.35,179,821,0.0282,194,207,224,70,320,0,194,0,0
1377.73,179,821,0.0264,194,207,224,70,320,0,194,0,0
1378.83,180,820,0.0256,194,206,224,70,320,0,194,0,0
1380.01,180,820,0.0245,194,206,224,70,320,0,194,0,0
1381.14,181,819,0.0249,194,206,224,70,319,0,194,0,0
1382.30,181,819,0.0247,194,206,224,70,319,0,194,0,0
1383.42,182,818,0.0235,194,205,224,70,319,0,194,0,0
1384.52,182,818,0.0237,194,205,224,70,319,0,194,0,0
1385.66,182,818,0.0257,194,205,224,70,319,0,194,0,0
1386.79,182,818,0.0260,194,205,224,70,319,0,194,0,0
1387.91,182,818,0.0234,194,205,224,70,319,0,194,0,0
1389.02,182,818,0.0249,194,205,224,70,319,0,194,0,0
1390.14,183,817,0.0229,194,205,224,70,318,0,194,0,0
1391.25,183,817,0.0234,194,205,224,70,318,0,194,0,0
1392.40,183,817,0.0230,194,205,224,70,318,0,194,0,0
1393.49,183,817,0.0224,194,205,224,70,318,0,194,0,0
1394.59,183,817,0.0231,194,205,224,70,318,0,194,0,0
1395.69,183,817,0.0224,194,205,224,70,318,0,194,0,0
1396.82,184,816,0.0227,194,205,223,70,318,0,194,0,0
1397.98,184,816,0.0223,194,205,223,70,318,0,194,0,0
1399.14,185,815,0.0204,194,205,223,70,317,0,194,0,0
1400.28,185,815,0.0226,194,205,223,70,317,0,194,0,0
1401.40,185,815,0.0232,194,205,223,70,317,0,194,0,0
1402.54,185,815,0.0219,194,205,223,70,317,0,194,0,0
1403.64,185,815,0.0245,194,205,223,70,317,0,194,0,0
1404.71,186,814,0.0230,194,205,223,70,316,0,194,0,0
1406.12,186,814,0.0238,194,205,223,70,316,0,194,0,0
1407.29,186,814,0.0245,194,205,223,70,316,0,194,0,0
1408.39,187,813,0.0222,194,205,223,69,316,0,194,0,0
1409.49,187,813,0.0233,194,205,223,69,316,0,194,0,0
1410.62,187,813,0.0235,194,205,223,69,316,0,194,0,0
1411.75,187,813,0.0220,194,205,223,69,316,0,194,0,0
1412.90,187,813,0.0210,194,205,223,69,316,0,194,0,0
1413.99,187,813,0.0225,194,205,223,69,316,0,194,0,0
1415.14,187,813,0.0231,194,205,223,69,316,0,194,0,0
1416.24,187,813,0.0222,194,205,223,69,316,0,194,0,0
1417.36,187,813,0.0254,194,205,223,69,316,0,194,0,0
1418.41,187,813,0.0246,194,205,223,69,316,0,194,0,0
1419.50,187,813,0.0230,194,205,223,69,316,0,194,0,0
1420.61,187,813,0.0223,194,205,223,69,316,0,194,0,0
1421.72,187,813,0.0218,194,205,223,69,316,0,194,0,0
1422.90,187,813,0.0230,194,205,223,69,316,0,194,0,0
1424.06,187,813,0.0248,194,205,223,69,316,0,194,0,0
1425.15,187,813,0.0257,194,205,223,69,316,0,194,0,0
1426.27,187,813,0.0221,194,205,223,69,316,0,194,0,0
1427.41,187,813,0.0305,194,205,223,69,316,0,194,0,0
1428.55,187,813,0.0278,194,205,223,69,316,0,194,0,0
1429.68,188,812,0.0261,194,205,223,69,315,0,194,0,0
1430.83,188,812,0.0258,194,205,223,69,315,0,194,0,0
1432.32,189,811,0.0268,194,205,223,69,314,0,194,0,0
1433.49,189,811,0.0256,194,205,223,69,314,0,194,0,0
1434.76,189,811,0.0288,194,205,223,69,314,0,194,0,0
1436.36,189,811,0.0306,194,205,223,69,314,0,194,0,0
1437.60,189,811,0.0319,194,205,223,69,314,0,194,0,0
1438.83,189,811,0.0307,194,205,223,69,314,0,194,0,0
1440.05,189,811,0.0313,194,205,223,69,314,0,194,0,0
1441.28,189,811,0.0304,194,205,223,69,314,0,194,0,0
1442.41,189,811,0.0321,194,205,223,69,314,0,194,0,0
1443.53,189,811,0.0298,194,205,223,69,314,0,194,0,0
1444.62,189,811,0.0288,194,205,223,69,314,0,194,0,0
1445.77,189,811,0.0300,194,205,223,69,314,0,194,0,0
1447.06,190,810,0.0292,194,205,223,69,313,0,194,0,0
1448.27,190,810,0.0271,194,205,223,69,313,0,194,0,0
1449.50,190,810,0.0281,194,205,223,69,313,0,194,0,0
1450.71,191,809,0.0262,194,205,223,68,313,0,194,0,0
1451.95,191,809,0.0257,194,205,223,68,313,0,194,0,0
1453.09,191,809,0.0300,194,205,223,68,313,0,194,0,0
1454.22,191,809,0.0294,194,205,223,68,313,0,194,0,0
1455.33,191,809,0.0284,194,205,223,68,313,0,194,0,0
1456.42,191,809,0.0288,194,205,223,68,313,0,194,0,0
1457.51,191,809,0.0299,194,205,223,68,313,0,194,0,0
1458.57,191,809,0.0294,194,205,223,68,313,0,194,0,0
1459.64,191,809,0.0306,194,205,223,68,313,0,194,0,0
1460.76,191,809,0.0303,194,205,223,68,313,0,194,0,0
1461.86,191,809,0.0294,194,205,223,68,313,0,194,0,0
1462.94,191,809,0.0303,194,205,223,68,313,0,194,0,0
1464.03,191,809,0.0307,194,205,223,68,313,0,194,0,0
1465.12,191,809,0.0300,194,205,223,68,313,0,194,0,0
1466.21,191,809,0.0301,194,205,223,68,313,0,194,0,0
1467.73,191,809,0.0301,194,205,223,68,313,0,194,0,0
1468.82,192,808,0.0284,194,205,223,67,313,0,194,0,0
1469.96,193,807,0.0289,194,205,223,67,312,0,194,0,0
1471.11,193,807,0.0300,194,205,223,67,312,0,194,0,0
1472.37,193,807,0.0302,194,205,223,67,312,0,194,0,0
1473.51,193,807,0.0320,194,205,223,67,312,0,194,0,0
1474.65,193,807,0.0305,194,205,223,67,312,0,194,0,0
1475.85,194,806,0.0286,194,205,223,67,311,0,194,0,0
1477.09,194,806,0.0292,194,205,223,67,311,0,194,0,0
1478.27,194,806,0.0301,194,205,223,67,311,0,194,0,0
1479.45,195,805,0.0270,194,205,223,67,310,0,194,0,0
1480.66,197,803,0.0229,194,205,223,66,309,0,194,0,0
1481.89,197,803,0.0273,194,205,223,66,309,0,194,0,0
1483.06,197,803,0.0283,194,205,223,66,309,0,194,0,0
1484.27,198,802,0.0276,194,205,223,66,308,0,194,0,0
1485.50,198,802,0.0273,194,205,223,66,308,0,194,0,0
1486.79,200,800,0.0242,194,203,223,66,308,0,194,0,0
1487.96,200,800,0.0239,194,203,223,66,308,0,194,0,0
1489.11,200,800,0.0226,194,203,223,66,308,0,194,0,0
1490.16,200,800,0.0229,194,203,223,66,308,0,194,0,0
1491.25,200,800,0.0234,194,203,223,66,308,0,194,0,0
1492.41,200,800,0.0238,194,203,223,66,308,0,194,0,0
1493.57,200,800,0.0228,194,203,223,66,308,0,194,0,0
1494.76,200,800,0.0217,194,203,223,66,308,0,194,0,0
1495.92,200,800,0.0220,194,203,223,66,308,0,194,0,0
1497.08,200,800,0.0218,194,203,223,66,308,0,194,0,0
1498.24,200,800,0.0236,194,203,223,66,308,0,194,0,0
1499.39,200,800,0.0242,194,203,223,66,308,0,194,0,0
1500.49,200,800,0.0266,194,203,223,66,308,0,194,0,0
1501.64,200,800,0.0254,194,203,223,66,308,0,194,0,0
1502.81,200,800,0.0266,194,203,223,66,308,0,194,0,0
1503.95,200,800,0.0248,194,203,223,66,308,0,194,0,0
1505.09,200,800,0.0246,194,203,223,66,308,0,194,0,0
1506.25,200,800,0.0267,194,203,223,66,308,0,194,0,0
1507.41,200,800,0.0281,194,203,223,66,308,0,194,0,0
1508.57,200,800,0.0270,194,203,223,66,308,0,194,0,0
1509.75,200,800,0.0279,194,203,223,66,308,0,194,0,0
1510.91,201,799,0.0258,194,202,223,66,308,0,194,0,0
1512.13,201,799,0.0302,194,202,223,66,308,0,194,0,0
1513.31,201,799,0.0277,194,202,223,66,308,0,194,0,0
1514.40,201,799,0.0288,194,202,223,66,308,0,194,0,0
1515.56,201,799,0.0257,194,202,223,66,308,0,194,0,0
1516.72,201,799,0.0269,194,202,223,66,308,0,194,0,0
1517.90,201,799,0.0281,194,202,223,66,308,0,194,0,0
1519.06,201,799,0.0292,194,202,223,66,308,0,194,0,0
1520.22,202,798,0.0258,194,202,223,66,307,0,194,0,0
1521.39,203,797,0.0250,194,202,222,66,307,0,194,0,0
1522.60,203,797,0.0244,194,202,222,66,307,0,194,0,0
1524.06,203,797,0.0288,194,202,222,66,307,0,194,0,0
1525.20,203,797,0.0306,194,202,222,66,307,0,194,0,0
1526.34,204,796,0.0298,194,201,222,66,307,0,194,0,0
1527.73,205,795,0.0269,194,201,221,66,307,0,194,0,0
1528.93,205,795,0.0249,194,201,221,66,307,0,194,0,0
1530.08,205,795,0.0258,194,201,221,66,307,0,194,0,0
1531.24,205,795,0.0250,194,201,221,66,307,0,194,0,0
1532.44,205,795,0.0251,194,201,221,66,307,0,194,0,0
1533.59,205,795,0.0267,194,201,221,66,307,0,194,0,0
1534.72,205,795,0.0266,194,201,221,66,307,0,194,0,0
1535.89,205,795,0.0283,194,201,221,66,307,0,194,0,0
1537.03,205,795,0.0262,194,201,221,66,307,0,194,0,0
1538.19,207,793,0.0226,194,199,221,66,307,0,194,0,0
1539.43,207,793,0.0220,194,199,221,66,307,0,194,0,0
1540.57,207,793,0.0237,194,199,221,66,307,0,194,0,0
1541.74,208,792,0.0215,194,199,221,66,306,0,194,0,0
1542.95,208,792,0.0218,194,199,221,66,306,0,194,0,0
1544.15,208,792,0.0223,194,199,221,66,306,0,194,2,0
1545.31,208,792,0.0222,194,199,221,66,306,0,194,2,0
1546.44,208,792,0.0237,194,199,221,66,306,0,194,2,0
1547.59,208,792,0.0237,194,199,221,66,306,0,194,2,0
1548.73,209,791,0.0199,194,199,221,65,306,0,194,2,0
1549.90,209,791,0.0213,194,199,221,65,306,0,194,0,0
1551.05,209,791,0.0220,194,199,221,65,306,0,194,0,0
1552.21,209,791,0.0224,194,199,221,65,306,0,194,0,0
1553.38,210,790,0.0196,194,198,221,65,306,0,194,0,0
1554.88,210,790,0.0188,194,198,221,65,306,0,194,0,0
1556.04,210,790,0.0190,194,198,221,65,306,0,194,0,0
1557.23,210,790,0.0205,194,198,221,65,306,0,194,0,0
1558.38,210,790,0.0221,194,198,221,65,306,0,194,0,0
1559.52,210,790,0.0195,194,198,221,65,306,0,194,0,0
1560.66,210,790,0.0210,194,198,221,65,306,0,194,0,0
1561.80,210,790,0.0209,194,198,221,65,306,0,194,0,0
1562.95,211,789,0.0198,194,198,220,65,306,0,194,0,0
1564.22,211,789,0.0213,194,198,220,65,306,0,194,0,0
1565.87,211,789,0.0238,194,198,220,65,306,0,194,0,0
1567.02,211,789,0.0234,194,198,220,65,306,0,194,0,0
1568.16,211,789,0.0226,194,198,220,65,306,0,194,0,0
1569.31,212,788,0.0214,194,198,219,65,306,0,194,0,0
1570.47,212,788,0.0220,194,198,219,65,306,0,194,0,0
1571.64,212,788,0.0206,194,198,219,65,306,0,194,0,0
1572.80,212,788,0.0210,194,198,219,65,306,0,194,0,0
1573.95,212,788,0.0206,194,198,219,65,306,0,194,0,0
1575.14,212,788,0.0215,194,198,219,65,306,0,194,0,0
1576.29,212,788,0.0241,194,198,219,65,306,0,194,0,0
1577.45,213,787,0.0241,194,198,219,65,305,0,194,0,0
1578.64,213,787,0.0274,194,198,219,65,305,0,194,0,0
1579.81,213,787,0.0300,194,198,219,65,305,0,194,0,0
1581.00,213,787,0.0294,194,198,219,65,305,0,194,0,0
1582.07,213,787,0.0297,194,198,219,65,305,0,194,0,0
1583.25,213,787,0.0283,194,198,219,65,305,0,194,0,0
1584.39,213,787,0.0303,194,198,219,65,305,0,194,0,0
1585.53,213,787,0.0288,196,198,219,65,305,0,196,0,0
1586.77,214,786,0.0269,196,197,219,65,305,0,196,0,0
1587.99,214,786,0.0272,196,197,219,65,305,0,196,0,0
1589.21,215,785,0.0266,196,197,219,65,304,0,196,0,0
1590.45,215,785,0.0303,196,197,219,65,304,0,196,0,0
1591.60,215,785,0.0285,196,197,219,65,304,0,196,0,0
1592.79,215,785,0.0292,196,197,219,65,304,0,196,0,0
1593.94,215,785,0.0271,196,197,219,65,304,0,196,0,0
1595.08,215,785,0.0278,196,197,219,65,304,0,196,0,0
1596.18,215,785,0.0293,196,197,219,65,304,0,196,0,0
1597.43,215,785,0.0293,196,197,219,65,304,0,196,0,0
1598.56,215,785,0.0271,196,197,219,65,304,0,196,0,0
1599.71,215,785,0.0297,196,197,219,65,304,0,196,0,0
1600.87,215,785,0.0273,196,197,219,65,304,0,196,0,0
1602.03,215,785,0.0293,196,197,219,65,304,0,196,0,0
1603.22,215,785,0.0284,196,197,219,65,304,0,196,0,0
1604.40,216,784,0.0267,196,197,218,65,304,0,196,0,0
1605.57,217,783,0.0247,196,197,218,65,303,0,196,0,0
1606.73,218,782,0.0266,196,197,218,64,303,0,196,0,0
1607.90,218,782,0.0239,196,197,218,64,303,0,196,0,0
1609.36,219,781,0.0235,196,197,217,64,303,0,196,0,0
1610.54,219,781,0.0230,196,197,217,64,303,0,196,0,0
1611.69,219,781,0.0232,196,197,217,64,303,0,196,0,0
1612.84,219,781,0.0230,196,197,217,64,303,0,196,0,0
1613.98,219,781,0.0214,196,197,217,64,303,0,196,0,0
1615.13,219,781,0.0207,196,197,217,64,303,0,196,0,0
1616.28,220,780,0.0205,196,196,217,64,303,0,196,0,0
1617.54,220,780,0.0196,196,196,217,64,303,0,196,0,0
1618.79,220,780,0.0208,196,196,217,64,303,0,196,0,0
1620.01,221,779,0.0190,196,196,217,64,302,0,196,0,0
1621.16,221,779,0.0193,196,196,217,64,302,0,196,0,0
1622.34,221,779,0.0203,196,196,217,64,302,0,196,0,0
1623.53,221,779,0.0216,196,196,217,64,302,0,196,0,0
1624.71,221,779,0.0200,196,196,217,64,302,0,196,0,0
1625.85,221,779,0.0204,196,196,217,64,302,0,196,0,0
1627.06,221,779,0.0202,196,196,217,64,302,0,196,0,0
1628.22,221,779,0.0201,196,196,217,64,302,0,196,0,0
1629.39,221,779,0.0179,198,196,217,64,302,0,198,0,0
1630.58,222,778,0.0173,198,196,217,64,301,0,198,0,0
1631.71,222,778,0.0178,198,196,217,64,301,0,198,0,0
1632.87,222,778,0.0186,198,196,217,64,301,0,198,0,0
1633.99,222,778,0.0181,198,196,217,64,301,0,198,0,0
1635.10,222,778,0.0188,198,196,217,64,301,0,198,0,0
1636.20,222,778,0.0185,198,196,217,64,301,0,198,0,0
1637.53,222,778,0.0208,198,196,217,64,301,0,198,0,0
1638.64,222,778,0.0202,198,196,217,64,301,0,198,0,0
1639.79,222,778,0.0194,198,196,217,64,301,0,198,0,0
1640.99,222,778,0.0201,198,196,217,64,301,0,198,0,0
1642.17,222,778,0.0214,198,196,217,64,301,0,198,0,0
1643.41,222,778,0.0197,198,196,217,64,301,0,198,0,0
1644.77,222,778,0.0198,198,196,217,64,301,0,198,0,0
1645.90,222,778,0.0212,198,196,217,64,301,0,198,0,0
1647.04,222,778,0.0212,198,196,217,64,301,0,198,0,0
1648.21,222,778,0.0202,198,196,217,64,301,0,198,0,0
1649.36,222,778,0.0206,198,196,217,64,301,0,198,0,0
1650.40,222,778,0.0217,198,196,217,64,301,0,198,0,0
1651.57,222,778,0.0207,198,196,217,64,301,0,198,0,0
1652.71,222,778,0.0216,198,196,217,64,301,0,198,0,0
1653.81,223,777,0.0208,198,196,217,64,300,0,198,0,0
1654.91,223,777,0.0202,198,196,217,64,300,0,198,0,0
1656.04,223,777,0.0248,198,196,217,64,300,0,198,0,0
1657.26,224,776,0.0224,198,196,216,64,300,0,198,0,0
1658.45,224,776,0.0230,198,196,216,64,300,0,198,0,0
1659.91,224,776,0.0230,198,196,216,64,300,0,198,0,0
1661.06,224,776,0.0217,198,196,216,64,300,0,198,0,0
1662.24,224,776,0.0219,198,196,216,64,300,0,198,0,0
1663.37,224,776,0.0233,198,196,216,64,300,0,198,0,0
1664.47,224,776,0.0226,198,196,216,64,300,0,198,0,0
1665.53,224,776,0.0226,198,196,216,64,300,0,198,0,0
1666.57,224,776,0.0221,198,196,216,64,300,0,198,0,0
1667.66,224,776,0.0220,198,196,216,64,300,0,198,0,0
1668.75,224,776,0.0222,198,196,216,64,300,0,198,0,0
1669.84,224,776,0.0218,198,196,216,64,300,0,198,0,0
1670.96,225,775,0.0208,198,196,216,64,299,0,198,0,0
1672.11,225,775,0.0204,198,196,216,64,299,0,198,0,0
1673.22,225,775,0.0224,198,196,216,64,299,0,198,0,0
1674.27,225,775,0.0211,198,196,216,64,299,0,198,0,0
1675.36,225,775,0.0222,198,196,216,64,299,0,198,0,0
1676.43,225,775,0.0219,198,196,216,64,299,0,198,0,0
1677.47,226,774,0.0200,198,196,216,64,298,0,198,0,0
1678.60,226,774,0.0184,198,196,216,64,298,0,198,0,0
1679.61,226,774,0.0190,198,196,216,64,298,0,198,0,0
1680.64,226,774,0.0202,198,196,216,64,298,0,198,0,0
1681.67,226,774,0.0203,198,196,216,64,298,0,198,0,0
1682.72,227,773,0.0200,198,196,216,64,297,0,198,0,0
1683.78,227,773,0.0190,198,196,216,64,297,0,198,0,0
1685.08,227,773,0.0178,198,196,216,64,297,0,198,0,0
1686.41,227,773,0.0175,198,196,216,64,297,0,198,0,0
1687.46,227,773,0.0194,198,196,216,64,297,0,198,0,0
1688.54,227,773,0.0209,198,196,216,64,297,0,198,0,0
1689.55,227,773,0.0202,198,196,216,64,297,0,198,0,2
1690.69,228,772,0.0211,198,196,215,64,297,0,198,0,2
1691.88,228,772,0.0233,198,196,215,64,297,0,198,0,2
1693.11,228,772,0.0251,198,196,215,64,297,0,198,0,2
1694.23,228,772,0.0261,198,196,215,64,297,0,198,0,2
1695.37,228,772,0.0249,198,196,215,64,297,0,198,0,0
1696.46,228,772,0.0265,198,196,215,64,297,0,198,0,0
1697.80,228,772,0.0270,198,196,215,64,297,0,198,0,0
1698.80,228,772,0.0263,198,196,215,64,297,0,198,0,0
1699.87,228,772,0.0281,198,196,215,64,297,0,198,0,0
1700.99,229,771,0.0245,198,196,215,63,297,0,198,0,0
1702.11,229,771,0.0231,198,196,215,63,297,0,198,0,0
1703.23,229,771,0.0238,198,196,215,63,297,0,198,0,0
1704.73,229,771,0.0234,198,196,215,63,297,0,198,0,0
1705.90,229,771,0.0259,198,196,215,63,297,0,198,0,0
1707.05,229,771,0.0249,198,196,215,63,297,0,198,2,0
1708.21,229,771,0.0263,198,196,215,63,297,0,198,2,0
1709.34,229,771,0.0268,198,196,215,63,297,0,198,2,0
1710.44,229,771,0.0266,198,196,215,63,297,0,198,2,0
1711.50,229,771,0.0247,198,196,215,63,297,0,198,2,0
1712.58,229,771,0.0254,198,196,215,63,297,0,198,0,0
1713.66,229,771,0.0252,198,196,215,63,297,0,198,0,0
1714.76,230,770,0.0277,198,195,215,63,297,0,198,0,0
1715.87,230,770,0.0284,198,195,215,63,297,0,198,0,0
1716.95,230,770,0.0275,198,195,215,63,297,0,198,0,0
1718.41,230,770,0.0289,198,195,215,63,297,0,198,0,0
1719.48,230,770,0.0279,198,195,215,63,297,0,198,0,0
1720.58,230,770,0.0286,198,195,215,63,297,0,198,0,0
1721.65,230,770,0.0269,198,195,215,63,297,0,198,0,0
1722.75,230,770,0.0283,198,195,215,63,297,0,198,0,2
1723.84,230,770,0.0276,198,195,215,63,297,0,198,0,2
