AgentID,SpawnZone,EscapeTime(s),ExitUsed
160,Typical School Chair and Table 1,1172.57,Exit_Sub_Main
174,School Table,1197.85,Exit_Sub2
168,Typical School Chair and Table 14,1200.27,Exit_Sub_Main
180,pedestal,1201.51,Exit_Sub_Main
171,Typical School Chair and Table 18,1230.32,Exit_Sub1
178,School Table,1231.09,Exit_Sub_Main
170,Typical School Chair and Table,1261.69,Exit_Sub_Main
169,Typical School Chair and Table 5,1268.46,Exit_Sub_Main
172,School Table,1273.75,Exit_Sub_Main
173,Typical School Chair and Table 8,1273.75,Exit_Sub_Main
179,Typical School Chair and Table 7,1278.19,Exit_Sub1
189,pedestal,1279.01,Exit_Sub2
175,Typical School Chair and Table 3,1290.50,Exit_Sub_Main
192,School Table,1298.00,Exit_Sub2
177,School Table,1312.32,Exit_Sub_Main
176,Typical School Chair and Table 8,1331.66,Exit_Sub2
181,School Table,1331.66,Exit_Sub3
187,Typical School Chair and Table 19,1332.89,Exit_Sub1
197,Typical School Chair and Table 3,1335.77,Exit_Sub1
199,Typical School Chair and Table 3,1337.78,Exit_Sub3
183,Typical School Chair and Table 9,1341.34,Exit_Sub_Main
182,School Table,1345.74,Exit_Sub_Main
201,School Table,1360.33,Exit_Sub2
186,School Table,1366.23,Exit_Sub_Main
196,School Table,1367.07,Exit_Sub_Main
184,Typical School Chair and Table 16,1367.07,Exit_Sub_Main
195,Typical School Chair and Table 5,1373.88,Exit_Sub_Main
205,Typical School Chair and Table 15,1377.93,Exit_Sub_Main
185,School Table,1381.89,Exit_Sub3
188,School Table,1382.71,Exit_Sub_Main
193,School Table,1385.49,Exit_Sub2
191,School Table,1387.49,Exit_Sub2
190,School Table,1387.86,Exit_Sub3
200,School Table,1393.81,Exit_Sub2
194,Typical School Chair and Table 9,1398.90,Exit_Sub3
203,Typical School Chair and Table 19,1431.99,Exit_Sub2
206,Typical School Chair and Table,1435.53,Exit_Sub3
202,Typical School Chair and Table 13,1445.72,Exit_Sub_Main
198,Typical School Chair and Table 11,1452.14,Exit_Sub_Main
214,School Table,1455.31,Exit_Sub3
204,Typical School Chair and Table 11,1457.70,Exit_Sub_Main
208,Typical School Chair and Table 19,1459.27,Exit_Sub2
211,Typical School Chair and Table 19,1463.63,Exit_Sub3
219,Typical School Chair and Table 16,1469.90,Exit_Sub3
207,School Table,1472.91,Exit_Sub1
226,School Table,1476.84,Exit_Sub2
220,Typical School Chair and Table 17,1480.84,Exit_Sub_Main
209,Typical School Chair and Table 7,1490.62,Exit_Sub3
223,Typical School Chair and Table 12,1493.61,Exit_Sub_Main
212,School Table,1499.68,Exit_Sub_Main
225,School Table,1505.01,Exit_Sub2
216,School Table,1524.58,Exit_Sub2
215,School Table,1527.71,Exit_Sub3
230,Typical School Chair and Table 12,1530.04,Exit_Sub_Main
210,Typical School Chair and Table 17,1530.82,Exit_Sub_Main
217,School Table,1540.74,Exit_Sub2
222,Typical School Chair and Table 17,1544.21,Exit_Sub_Main
221,Typical School Chair and Table 11,1548.07,Exit_Sub2
231,School Table,1559.17,Exit_Sub_Main
224,Typical School Chair and Table 1,1563.76,Exit_Sub2
232,School Table,1564.54,Exit_Sub1
227,School Table,1567.26,Exit_Sub3
240,Typical School Chair and Table 6,1569.18,Exit_Sub2
234,School Table,1570.72,Exit_Sub_Main
233,Typical School Chair and Table 15,1574.26,Exit_Sub3
238,Typical School Chair and Table 16,1574.62,Exit_Sub_Main
236,School Table,1581.82,Exit_Sub3
218,Typical School Chair and Table 18,1588.29,Exit_Sub2
239,School Table,1592.02,Exit_Sub_Main
229,Typical School Chair and Table 4,1597.75,Exit_Sub_Main
235,Typical School Chair and Table 5,1598.53,Exit_Sub_Main
242,School Table,1602.69,Exit_Sub2
213,Typical School Chair and Table 5,1605.00,Exit_Sub_Main
228,School Table,1606.46,Exit_Sub3
243,Typical School Chair and Table 11,1609.91,Exit_Sub_Main
246,Typical School Chair and Table 5,1616.63,Exit_Sub_Main
251,School Table,1618.93,Exit_Sub_Main
241,Typical School Chair and Table 7,1619.30,Exit_Sub2
253,School Table,1623.80,Exit_Sub3
245,Typical School Chair and Table 16,1628.58,Exit_Sub1
256,School Table,1645.58,Exit_Sub_Main
248,Typical School Chair and Table 4,1657.04,Exit_Sub_Main
259,School Table,1660.34,Exit_Sub3
249,Typical School Chair and Table 12,1661.11,Exit_Sub_Main
250,Typical School Chair and Table 2,1670.03,Exit_Sub3
263,School Table,1674.48,Exit_Sub2
244,School Table,1676.72,Exit_Sub_Main
247,Typical School Chair and Table 2,1681.44,Exit_Sub_Main
266,pedestal,1684.46,Exit_Sub_Main
254,School Table,1689.22,Exit_Sub_Main
252,School Table,1696.49,Exit_Sub_Main
271,pedestal,1698.37,Exit_Sub_Main
237,water tank,1700.58,Exit_Sub2
255,School Table,1713.78,Exit_Sub3
262,Typical School Chair and Table 5,1727.96,Exit_Sub_Main
265,School Table,1745.10,Exit_Sub_Main
258,School Table,1746.19,Exit_Sub_Main
260,Typical School Chair and Table 5,1749.95,Exit_Sub2
274,School Table,1751.39,Exit_Sub_Main
257,Typical School Chair and Table 11,1751.78,Exit_Sub_Main
276,School Table,1753.23,Exit_Sub3
268,Typical School Chair and Table,1757.33,Exit_Sub1
264,School Table,1757.33,Exit_Sub3
261,Typical School Chair and Table 18,1758.45,Exit_Sub2
270,School Table,1766.80,Exit_Sub_Main
281,School Table,1770.82,Exit_Sub3
267,Typical School Chair and Table 10,1774.84,Exit_Sub2
278,School Table,1787.63,Exit_Sub3
290,pedestal,1788.71,Exit_Sub_Main
272,Typical School Chair and Table 2,1796.57,Exit_Sub_Main
283,School Table,1803.75,Exit_Sub1
284,School Table,1819.95,Exit_Sub_Main
289,Typical School Chair and Table 7,1820.67,Exit_Sub3
298,water tank 3,1827.29,Exit_Sub3
285,School Table,1833.84,Exit_Sub3
292,School Table,1841.03,Exit_Sub3
286,Typical School Chair and Table 12,1842.08,Exit_Sub2
279,School Table,1845.72,Exit_Sub2
277,Typical School Chair and Table 18,1847.14,Exit_Sub2
269,Typical School Chair and Table 5,1849.65,Exit_Sub_Main
275,School Table,1855.70,Exit_Sub_Main
273,School Table,1858.95,Exit_Sub_Main
291,School Table,1862.73,Exit_Sub2
280,Typical School Chair and Table 2,1870.18,Exit_Sub_Main
295,School Table,1876.93,Exit_Sub3
293,Typical School Chair and Table 2,1879.16,Exit_Sub1
300,School Table,1883.78,Exit_Sub3
282,Typical School Chair and Table 11,1884.87,Exit_Sub3
288,School Table,1885.21,Exit_Sub3
294,School Table,1893.66,Exit_Sub3
296,Typical School Chair and Table 12,1896.15,Exit_Sub_Main
287,School Table,1927.85,Exit_Sub2
299,School Table,1931.42,Exit_Sub2
310,School Table,1938.74,Exit_Sub3
303,Typical School Chair and Table 17,1954.10,Exit_Sub_Main
297,School Table,1958.59,Exit_Sub_Main
306,School Table,1965.96,Exit_Sub3
312,School Table,1966.30,Exit_Sub_Main
314,Typical School Chair and Table 1,1972.26,Exit_Sub_Main
308,Typical School Chair and Table 4,1977.45,Exit_Sub_Main
301,Typical School Chair and Table 5,1982.17,Exit_Sub_Main
302,School Table,2003.36,Exit_Sub_Main
305,Typical School Chair and Table 4,2005.52,Exit_Sub_Main
304,School Table,2014.55,Exit_Sub_Main
313,Typical School Chair and Table 18,2015.61,Exit_Sub3
307,Typical School Chair and Table 19,2035.06,Exit_Sub_Main
311,Typical School Chair and Table 4,2045.43,Exit_Sub_Main
317,School Table,2047.24,Exit_Sub_Main
309,School Table,2050.70,Exit_Sub3
316,Typical School Chair and Table,2053.88,Exit_Sub1
325,School Table,2078.62,Exit_Sub3
315,School Table,2087.13,Exit_Sub_Main
330,School Table,2108.28,Exit_Sub_Main
320,School Table,2108.64,Exit_Sub3
322,School Table,2110.74,Exit_Sub_Main
324,School Table,2112.46,Exit_Sub1
323,Typical School Chair and Table 16,2112.46,Exit_Sub3
318,School Table,2118.02,Exit_Sub_Main
319,School Table,2124.82,Exit_Sub_Main
332,School Table,2133.06,Exit_Sub3
334,Typical School Chair and Table 4,2134.09,Exit_Sub_Main
333,School Table,2140.31,Exit_Sub3
327,Typical School Chair and Table 13,2145.77,Exit_Sub_Main
321,Typical School Chair and Table 15,2146.83,Exit_Sub2
326,School Table,2163.32,Exit_Sub3
335,Typical School Chair and Table 2,2170.74,Exit_Sub3
336,School Table,2180.77,Exit_Sub1
342,School Table,2188.08,Exit_Sub_Main
338,Typical School Chair and Table 9,2192.16,Exit_Sub_Main
343,Typical School Chair and Table 1,2193.16,Exit_Sub3
346,Typical School Chair and Table 9,2194.54,Exit_Sub_Main
331,Typical School Chair and Table 5,2201.93,Exit_Sub_Main
349,Typical School Chair and Table 4,2202.95,Exit_Sub_Main
347,School Table,2204.66,Exit_Sub3
328,School Table,2206.03,Exit_Sub_Main
337,School Table,2208.12,Exit_Sub_Main
339,School Table,2208.79,Exit_Sub_Main
348,Typical School Chair and Table,2209.46,Exit_Sub3
329,Typical School Chair and Table 8,2225.75,Exit_Sub2
352,Typical School Chair and Table 11,2226.84,Exit_Sub_Main
340,Typical School Chair and Table 8,2228.89,Exit_Sub3
341,School Table,2229.89,Exit_Sub1
365,pedestal,2230.24,Exit_Sub_Main
363,School Table,2232.96,Exit_Sub2
350,Typical School Chair and Table 19,2232.96,Exit_Sub2
362,Typical School Chair and Table 12,2241.17,Exit_Sub_Main
360,Typical School Chair and Table 11,2243.15,Exit_Sub_Main
364,School Table,2245.17,Exit_Sub1
358,School Table,2250.78,Exit_Sub2
345,School Table,2250.78,Exit_Sub3
359,School Table,2251.75,Exit_Sub3
351,Typical School Chair and Table 10,2260.84,Exit_Sub3
366,Typical School Chair and Table 19,2275.35,Exit_Sub_Main
344,School Table,2277.80,Exit_Sub_Main
356,School Table,2281.46,Exit_Sub3
354,Typical School Chair and Table 10,2281.78,Exit_Sub2
353,Typical School Chair and Table 4,2295.61,Exit_Sub_Main
371,School Table,2304.15,Exit_Sub_Main
357,Typical School Chair and Table 17,2306.81,Exit_Sub2
370,Typical School Chair and Table 9,2315.61,Exit_Sub_Main
374,Typical School Chair and Table 12,2317.59,Exit_Sub_Main
361,School Table,2320.56,Exit_Sub_Main
355,School Table,2330.06,Exit_Sub_Main
369,School Table,2345.74,Exit_Sub2
382,School Table,2352.35,Exit_Sub2
368,Typical School Chair and Table 2,2355.37,Exit_Sub_Main
373,School Table,2385.38,Exit_Sub3
378,School Table,2392.89,Exit_Sub1
376,Typical School Chair and Table 14,2400.74,Exit_Sub_Main
372,Typical School Chair and Table 4,2417.07,Exit_Sub_Main
379,School Table,2418.41,Exit_Sub3
380,Typical School Chair and Table 13,2421.36,Exit_Sub3
383,Typical School Chair and Table 9,2434.45,Exit_Sub3
391,School Table,2440.72,Exit_Sub1
385,Typical School Chair and Table 6,2446.96,Exit_Sub2
386,School Table,2447.29,Exit_Sub_Main
377,Typical School Chair and Table 19,2451.59,Exit_Sub2
394,Typical School Chair and Table 2,2456.44,Exit_Sub2
389,School Table,2458.14,Exit_Sub_Main
397,School Table,2463.84,Exit_Sub_Main
375,water tank,2464.50,Exit_Sub2
401,Typical School Chair and Table 5,2465.46,Exit_Sub_Main
399,School Table,2473.37,Exit_Sub3
402,Typical School Chair and Table 1,2491.68,Exit_Sub3
387,Typical School Chair and Table 18,2492.33,Exit_Sub2
390,Typical School Chair and Table 1,2492.97,Exit_Sub_Main
398,Typical School Chair and Table 11,2494.65,Exit_Sub_Main
393,Typical School Chair and Table 5,2503.97,Exit_Sub_Main
395,School Table,2518.28,Exit_Sub3
388,School Table,2519.28,Exit_Sub2
405,School Table,2522.82,Exit_Sub_Main
404,School Table,2523.46,Exit_Sub3
392,Typical School Chair and Table,2532.77,Exit_Sub3
396,Typical School Chair and Table 5,2536.02,Exit_Sub_Main
403,Typical School Chair and Table 20,2561.24,Exit_Sub2
411,Typical School Chair and Table 4,2563.51,Exit_Sub2
400,Typical School Chair and Table 12,2575.28,Exit_Sub_Main
412,School Table,2580.33,Exit_Sub2
406,School Table,2589.85,Exit_Sub_Main
410,Typical School Chair and Table 17,2592.73,Exit_Sub_Main
407,School Table,2595.91,Exit_Sub3
415,School Table,2598.19,Exit_Sub_Main
408,School Table,2599.78,Exit_Sub_Main
420,Typical School Chair and Table 1,2602.73,Exit_Sub_Main
419,Typical School Chair and Table 3,2618.65,Exit_Sub2
417,Typical School Chair and Table 9,2634.42,Exit_Sub_Main
409,Typical School Chair and Table 17,2636.63,Exit_Sub_Main
425,Typical School Chair and Table 8,2640.77,Exit_Sub_Main
413,School Table,2650.13,Exit_Sub_Main
414,School Table,2659.17,Exit_Sub_Main
428,School Table,2664.85,Exit_Sub3
416,Typical School Chair and Table 11,2674.19,Exit_Sub_Main
436,Typical School Chair and Table 10,2683.81,Exit_Sub3
431,School Table,2687.89,Exit_Sub3
435,Typical School Chair and Table 2,2695.96,Exit_Sub_Main
426,Typical School Chair and Table 17,2703.64,Exit_Sub_Main
423,Typical School Chair and Table 20,2704.98,Exit_Sub_Main
418,Typical School Chair and Table 10,2713.65,Exit_Sub2
430,Typical School Chair and Table 11,2719.54,Exit_Sub_Main
438,Typical School Chair and Table 11,2723.22,Exit_Sub3
421,Typical School Chair and Table 10,2725.45,Exit_Sub2
422,School Table,2727.04,Exit_Sub_Main
427,Typical School Chair and Table 20,2732.34,Exit_Sub_Main
433,School Table,2747.92,Exit_Sub_Main
442,Typical School Chair and Table 11,2754.81,Exit_Sub2
432,School Table,2755.40,Exit_Sub3
440,Typical School Chair and Table 17,2759.83,Exit_Sub_Main
429,Typical School Chair and Table 3,2762.58,Exit_Sub_Main
437,School Table,2770.27,Exit_Sub_Main
444,Typical School Chair and Table 3,2773.06,Exit_Sub_Main
424,School Table,2778.23,Exit_Sub_Main
449,Typical School Chair and Table 2,2784.95,Exit_Sub_Main
454,Typical School Chair and Table 6,2786.81,Exit_Sub1
439,School Table,2797.38,Exit_Sub_Main
434,School Table,2797.69,Exit_Sub_Main
446,School Table,2800.41,Exit_Sub2
465,pedestal,2801.32,Exit_Sub2
445,School Table,2804.32,Exit_Sub1
441,Typical School Chair and Table 2,2810.06,Exit_Sub_Main
458,Typical School Chair and Table 5,2813.39,Exit_Sub2
453,Typical School Chair and Table 18,2823.57,Exit_Sub1
455,Typical School Chair and Table 8,2824.18,Exit_Sub3
447,School Table,2824.47,Exit_Sub_Main
443,Typical School Chair and Table 4,2829.54,Exit_Sub_Main
457,School Table,2834.62,Exit_Sub1
463,Typical School Chair and Table 6,2841.52,Exit_Sub2
452,School Table,2841.85,Exit_Sub_Main
451,Typical School Chair and Table 8,2842.13,Exit_Sub1
448,School Table,2854.98,Exit_Sub2
456,School Table,2857.39,Exit_Sub3
450,School Table,2859.64,Exit_Sub2
462,School Table,2862.65,Exit_Sub1
467,Typical School Chair and Table,2870.92,Exit_Sub3
461,School Table,2873.29,Exit_Sub_Main
466,Typical School Chair and Table 20,2886.58,Exit_Sub_Main
464,Typical School Chair and Table 2,2892.94,Exit_Sub_Main
459,School Table,2903.84,Exit_Sub_Main
477,School Table,2910.87,Exit_Sub3
470,School Table,2911.17,Exit_Sub_Main
460,Typical School Chair and Table 19,2912.08,Exit_Sub2
482,School Table,2917.06,Exit_Sub2
469,Typical School Chair and Table 2,2924.38,Exit_Sub3
472,School Table,2948.36,Exit_Sub_Main
468,School Table,2948.63,Exit_Sub3
474,Typical School Chair and Table 15,2959.55,Exit_Sub2
471,School Table,2962.81,Exit_Sub_Main
473,Typical School Chair and Table 16,2969.53,Exit_Sub3
475,School Table,2975.67,Exit_Sub3
480,Typical School Chair and Table 14,2986.35,Exit_Sub_Main
484,Typical School Chair and Table 7,2996.44,Exit_Sub1
481,Typical School Chair and Table 15,3006.81,Exit_Sub1
476,School Table,3020.66,Exit_Sub2
478,School Table,3024.45,Exit_Sub_Main
479,Typical School Chair and Table 2,3025.63,Exit_Sub2
497,Typical School Chair and Table 17,3032.31,Exit_Sub_Main
483,School Table,3033.81,Exit_Sub_Main
487,School Table,3048.02,Exit_Sub_Main
493,Typical School Chair and Table 8,3052.03,Exit_Sub2
486,School Table,3054.68,Exit_Sub_Main
485,Typical School Chair and Table 16,3055.26,Exit_Sub2
488,School Table,3075.58,Exit_Sub2
489,Typical School Chair and Table 14,3080.21,Exit_Sub3
492,School Table,3081.64,Exit_Sub3
490,Typical School Chair and Table 6,3085.67,Exit_Sub_Main
494,School Table,3091.95,Exit_Sub3
500,Typical School Chair and Table 14,3096.46,Exit_Sub2
491,Typical School Chair and Table 8,3097.29,Exit_Sub2
506,Typical School Chair and Table 6,3099.97,Exit_Sub1
514,Typical School Chair and Table 8,3102.28,Exit_Sub3
496,School Table,3104.21,Exit_Sub_Main
512,School Table,3111.55,Exit_Sub2
507,School Table,3118.53,Exit_Sub3
511,Typical School Chair and Table 5,3119.09,Exit_Sub_Main
498,Typical School Chair and Table 5,3119.09,Exit_Sub3
509,Typical School Chair and Table 14,3126.93,Exit_Sub_Main
523,School Table,3133.06,Exit_Sub3
503,School Table,3137.54,Exit_Sub_Main
502,Typical School Chair and Table 11,3143.46,Exit_Sub_Main
495,School Table,3145.16,Exit_Sub_Main
499,Typical School Chair and Table 13,3154.54,Exit_Sub_Main
522,Typical School Chair and Table 12,3157.92,Exit_Sub3
513,Typical School Chair and Table 19,3159.01,Exit_Sub2
521,School Table,3163.18,Exit_Sub3
505,School Table,3163.73,Exit_Sub_Main
527,School Table,3171.51,Exit_Sub_Main
529,Typical School Chair and Table 20,3176.53,Exit_Sub_Main
504,School Table,3177.35,Exit_Sub_Main
519,School Table,3185.61,Exit_Sub3
501,Typical School Chair and Table 7,3187.35,Exit_Sub2
518,Typical School Chair and Table 1,3191.49,Exit_Sub2
510,Typical School Chair and Table 20,3194.29,Exit_Sub1
508,Typical School Chair and Table 4,3198.93,Exit_Sub_Main
524,School Table,3199.20,Exit_Sub3
515,Typical School Chair and Table 13,3216.52,Exit_Sub3
526,Typical School Chair and Table 17,3230.36,Exit_Sub3
517,Typical School Chair and Table 19,3233.36,Exit_Sub2
528,Typical School Chair and Table 16,3242.87,Exit_Sub_Main
525,Typical School Chair and Table 6,3244.80,Exit_Sub_Main
516,School Table,3245.61,Exit_Sub_Main
535,School Table,3253.28,Exit_Sub1
534,Typical School Chair and Table 13,3259.28,Exit_Sub_Main
538,School Table,3267.63,Exit_Sub3
530,School Table,3268.16,Exit_Sub_Main
540,School Table,3269.36,Exit_Sub2
531,School Table,3287.02,Exit_Sub_Main
533,School Table,3294.11,Exit_Sub_Main
536,Typical School Chair and Table 6,3294.40,Exit_Sub2
532,School Table,3296.77,Exit_Sub_Main
549,School Table,3297.54,Exit_Sub3
544,School Table,3299.72,Exit_Sub2
550,School Table,3309.24,Exit_Sub_Main
556,Typical School Chair and Table 14,3309.74,Exit_Sub3
537,School Table,3323.08,Exit_Sub_Main
553,Typical School Chair and Table 16,3327.42,Exit_Sub3
546,Typical School Chair and Table 15,3331.09,Exit_Sub_Main
543,Typical School Chair and Table 9,3334.21,Exit_Sub3
554,School Table,3340.63,Exit_Sub_Main
541,Typical School Chair and Table 19,3340.87,Exit_Sub3
558,Typical School Chair and Table 4,3341.92,Exit_Sub_Main
551,Typical School Chair and Table 14,3353.73,Exit_Sub_Main
539,Typical School Chair and Table 7,3360.68,Exit_Sub2
542,School Table,3371.57,Exit_Sub2
561,Typical School Chair and Table 7,3377.03,Exit_Sub2
552,School Table,3383.93,Exit_Sub_Main
559,School Table,3384.70,Exit_Sub3
571,Typical School Chair and Table 18,3386.27,Exit_Sub1
545,School Table,3393.06,Exit_Sub2
562,School Table,3399.82,Exit_Sub_Main
557,Typical School Chair and Table 4,3404.90,Exit_Sub_Main
563,Typical School Chair and Table 7,3406.93,Exit_Sub2
