Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (4)_noSmartSign
1329.30,180,820,0.0393,872,208,188,61,363,0,872,0,0
1330.48,180,820,0.0408,872,208,188,61,363,0,872,0,0
1331.66,181,819,0.0379,872,208,187,61,363,0,872,0,0
1332.89,183,817,0.0351,872,207,187,60,363,0,872,0,0
1334.14,183,817,0.0374,872,207,187,60,363,0,872,0,0
1335.36,183,817,0.0357,872,207,187,60,363,0,872,0,0
1336.54,184,816,0.0344,872,207,187,59,363,0,872,0,0
1337.78,184,816,0.0370,872,207,187,59,363,0,872,0,0
1338.98,185,815,0.0351,872,206,187,59,363,0,872,0,0
1340.16,185,815,0.0344,872,206,187,59,363,0,872,0,0
1341.34,185,815,0.0355,872,206,187,59,363,0,872,0,0
1342.56,186,814,0.0335,872,206,187,59,362,0,872,0,0
1343.76,186,814,0.0330,872,206,187,59,362,0,872,0,0
1344.97,186,814,0.0324,872,206,187,59,362,0,872,0,0
1346.13,187,813,0.0312,872,206,187,59,361,0,872,0,0
1347.37,187,813,0.0303,872,206,187,59,361,0,872,0,0
1348.59,187,813,0.0330,872,206,187,59,361,0,872,0,0
1350.13,187,813,0.0336,872,206,187,59,361,0,872,0,0
1351.28,187,813,0.0341,872,206,187,59,361,0,872,0,0
1352.47,187,813,0.0354,872,206,187,59,361,0,872,0,0
1353.63,187,813,0.0364,872,206,187,59,361,0,872,0,0
1354.80,187,813,0.0373,872,206,187,59,361,0,872,0,0
1355.98,187,813,0.0383,872,206,187,59,361,0,872,0,0
1357.20,187,813,0.0361,872,206,187,59,361,0,872,0,0
1358.37,187,813,0.0366,872,206,187,59,361,0,872,0,0
1359.53,187,813,0.0354,872,206,187,59,361,0,872,0,0
1360.71,188,812,0.0373,872,206,186,59,361,0,872,0,0
1361.93,188,812,0.0388,872,206,186,59,361,0,872,0,0
1363.10,188,812,0.0376,872,206,186,59,361,0,872,0,0
1364.28,188,812,0.0371,872,206,186,59,361,0,872,0,0
1365.44,188,812,0.0383,874,206,186,59,361,0,874,0,0
1366.61,189,811,0.0385,874,206,186,59,360,0,874,2,0
1367.87,191,809,0.0360,874,206,186,59,358,0,874,2,0
1369.09,191,809,0.0341,874,206,186,59,358,0,874,4,0
1370.32,191,809,0.0343,874,206,186,59,358,0,874,4,0
1371.50,191,809,0.0352,874,206,186,59,358,0,874,4,0
1372.73,191,809,0.0354,874,206,186,59,358,0,874,4,0
1373.88,191,809,0.0362,874,206,186,59,358,0,874,2,0
1375.06,192,808,0.0341,874,206,186,59,357,0,874,0,0
1376.29,192,808,0.0323,874,206,186,59,357,0,874,2,0
1377.52,192,808,0.0341,876,206,186,59,357,0,876,2,0
1378.71,193,807,0.0334,876,206,186,59,356,0,876,2,0
1379.92,193,807,0.0330,876,206,186,59,356,0,876,2,0
1381.09,193,807,0.0339,876,206,186,59,356,0,876,2,0
1382.29,194,806,0.0293,876,205,186,59,356,0,876,0,0
1383.47,195,805,0.0287,876,205,186,59,355,0,876,0,0
1384.71,195,805,0.0294,876,205,186,59,355,0,876,0,0
1385.86,196,804,0.0279,876,205,185,59,355,0,876,0,0
1387.07,196,804,0.0269,876,205,185,59,355,0,876,0,0
1388.24,198,802,0.0232,876,204,184,59,355,0,876,0,0
1389.45,198,802,0.0252,876,204,184,59,355,0,876,0,0
1390.68,198,802,0.0247,876,204,184,59,355,0,876,0,0
1391.84,198,802,0.0269,876,204,184,59,355,0,876,0,0
1393.04,198,802,0.0286,876,204,184,59,355,0,876,0,0
1394.18,199,801,0.0248,876,204,183,59,355,0,876,0,0
1395.40,199,801,0.0257,876,204,183,59,355,0,876,0,0
1396.57,199,801,0.0251,876,204,183,59,355,0,876,0,0
1397.75,199,801,0.0266,876,204,183,59,355,0,876,0,0
1398.90,199,801,0.0264,876,204,183,59,355,0,876,0,0
1400.08,200,800,0.0233,876,203,183,59,355,0,876,0,0
1401.29,200,800,0.0225,876,203,183,59,355,0,876,0,0
1402.48,200,800,0.0249,876,203,183,59,355,0,876,0,0
1403.64,200,800,0.0270,876,203,183,59,355,0,876,0,0
1404.84,200,800,0.0258,876,203,183,59,355,0,876,0,0
1406.05,200,800,0.0229,876,203,183,59,355,0,876,0,0
1407.22,200,800,0.0229,876,203,183,59,355,0,876,0,0
1408.39,200,800,0.0235,876,203,183,59,355,0,876,0,0
1409.55,200,800,0.0233,876,203,183,59,355,0,876,0,0
1410.73,200,800,0.0256,876,203,183,59,355,0,876,0,0
1411.88,200,800,0.0256,876,203,183,59,355,0,876,0,0
1413.06,200,800,0.0260,876,203,183,59,355,0,876,2,0
1414.23,200,800,0.0245,876,203,183,59,355,0,876,2,0
1415.40,200,800,0.0248,876,203,183,59,355,0,876,2,0
1416.54,200,800,0.0250,876,203,183,59,355,0,876,2,0
1417.73,200,800,0.0270,876,203,183,59,355,0,876,2,0
1418.87,200,800,0.0282,876,203,183,59,355,0,876,2,0
1420.05,200,800,0.0294,876,203,183,59,355,0,876,0,0
1421.23,200,800,0.0280,876,203,183,59,355,0,876,0,0
1422.41,200,800,0.0327,876,203,183,59,355,0,876,0,0
1423.46,200,800,0.0297,876,203,183,59,355,0,876,0,0
1424.61,200,800,0.0314,876,203,183,59,355,0,876,0,0
1425.77,200,800,0.0322,876,203,183,59,355,0,876,0,0
1426.94,200,800,0.0332,876,203,183,59,355,0,876,0,0
1428.11,200,800,0.0339,876,203,183,59,355,0,876,0,0
1429.26,200,800,0.0353,876,203,183,59,355,0,876,0,0
1430.42,200,800,0.0350,876,203,183,59,355,0,876,0,0
1431.58,200,800,0.0326,876,203,183,59,355,0,876,0,0
1432.74,201,799,0.0319,876,203,182,59,355,0,876,0,0
1433.93,201,799,0.0304,876,203,182,59,355,0,876,0,0
1435.13,201,799,0.0315,876,203,182,59,355,0,876,0,0
1436.29,202,798,0.0299,876,202,182,59,355,0,876,0,0
1437.50,202,798,0.0320,876,202,182,59,355,0,876,0,0
1438.70,202,798,0.0315,876,202,182,59,355,0,876,0,0
1439.85,202,798,0.0301,876,202,182,59,355,0,876,0,0
1441.02,202,798,0.0344,876,202,182,59,355,0,876,2,0
1442.21,202,798,0.0377,876,202,182,59,355,0,876,2,0
1443.41,202,798,0.0371,876,202,182,59,355,0,876,2,0
1444.58,202,798,0.0364,876,202,182,59,355,0,876,2,0
1445.72,202,798,0.0385,876,202,182,59,355,0,876,2,0
1446.90,203,797,0.0378,876,202,182,59,354,0,876,2,0
1448.12,203,797,0.0358,876,202,182,59,354,0,876,0,0
1449.28,203,797,0.0371,876,202,182,59,354,0,876,0,0
1450.43,203,797,0.0358,876,202,182,59,354,0,876,0,0
1451.74,203,797,0.0359,876,202,182,59,354,0,876,0,0
1452.93,204,796,0.0379,878,202,182,59,353,0,878,0,0
1454.14,204,796,0.0392,878,202,182,59,353,0,878,0,0
1455.31,205,795,0.0381,878,201,182,59,353,0,878,0,2
1456.50,205,795,0.0367,878,201,182,59,353,0,878,0,2
1457.70,205,795,0.0396,878,201,182,59,353,0,878,0,2
1458.87,206,794,0.0405,878,201,182,59,352,0,878,0,2
1460.07,207,793,0.0389,878,201,181,59,352,0,878,0,2
1461.26,207,793,0.0386,878,201,181,59,352,0,878,0,2
1462.46,207,793,0.0377,878,201,181,59,352,0,878,0,0
1463.63,207,793,0.0403,878,201,181,59,352,0,878,0,0
1464.82,208,792,0.0368,878,200,181,59,352,0,878,0,0
1466.04,208,792,0.0389,878,200,181,59,352,0,878,0,0
1467.23,208,792,0.0379,878,200,181,59,352,0,878,0,0
1468.41,208,792,0.0377,878,200,181,59,352,0,878,0,0
1469.90,209,791,0.0386,878,199,181,59,352,0,878,0,0
1471.08,209,791,0.0347,878,199,181,59,352,0,878,0,0
1472.45,209,791,0.0399,878,199,181,59,352,0,878,0,2
1473.70,210,790,0.0339,878,199,181,58,352,0,878,0,2
1474.91,210,790,0.0348,878,199,181,58,352,0,878,0,2
1476.06,210,790,0.0355,878,199,181,58,352,0,878,0,2
1477.32,211,789,0.0362,878,199,180,58,352,0,878,0,2
1478.48,211,789,0.0337,878,199,180,58,352,0,878,0,0
1479.69,211,789,0.0328,878,199,180,58,352,0,878,0,2
1480.84,211,789,0.0352,878,199,180,58,352,0,878,0,2
1481.99,212,788,0.0339,878,199,180,58,351,0,878,0,2
1483.23,212,788,0.0330,878,199,180,58,351,0,878,0,2
1484.39,212,788,0.0333,878,199,180,58,351,0,878,0,2
1485.53,212,788,0.0331,878,199,180,58,351,0,878,0,0
1486.71,212,788,0.0353,878,199,180,58,351,0,878,2,0
1487.93,212,788,0.0344,878,199,180,58,351,0,878,2,0
1489.09,212,788,0.0357,878,199,180,58,351,0,878,2,0
1490.23,212,788,0.0360,878,199,180,58,351,0,878,2,0
1491.63,213,787,0.0336,878,198,180,58,351,0,878,2,0
1492.84,213,787,0.0362,880,198,180,58,351,0,880,0,0
1493.99,214,786,0.0350,880,198,180,58,350,0,880,0,2
1495.16,214,786,0.0357,880,198,180,58,350,0,880,0,2
1496.21,214,786,0.0397,880,198,180,58,350,0,880,0,2
1497.35,214,786,0.0371,880,198,180,58,350,0,880,0,2
1498.52,214,786,0.0391,880,198,180,58,350,0,880,0,2
1499.68,214,786,0.0398,880,198,180,58,350,0,880,0,2
1500.83,215,785,0.0374,880,198,180,58,349,0,880,0,0
1502.02,215,785,0.0384,880,198,180,58,349,0,880,0,0
1503.21,215,785,0.0368,880,198,180,58,349,0,880,0,0
1504.24,215,785,0.0354,880,198,180,58,349,0,880,0,0
1505.39,216,784,0.0305,880,198,179,58,349,0,880,0,0
1506.55,216,784,0.0336,880,198,179,58,349,0,880,2,0
1507.75,216,784,0.0333,880,198,179,58,349,0,880,2,0
1508.94,216,784,0.0358,880,198,179,58,349,0,880,2,0
1510.08,216,784,0.0377,880,198,179,58,349,0,880,2,0
1511.21,216,784,0.0359,880,198,179,58,349,0,880,2,0
1512.34,216,784,0.0365,880,198,179,58,349,0,880,0,0
1513.51,216,784,0.0374,880,198,179,58,349,0,880,0,0
1514.66,216,784,0.0370,880,198,179,58,349,0,880,0,0
1515.79,216,784,0.0376,882,198,179,58,349,0,882,0,0
1516.92,216,784,0.0363,882,198,179,58,349,0,882,0,0
1518.08,216,784,0.0373,882,198,179,58,349,0,882,0,0
1519.22,216,784,0.0367,880,198,179,58,349,0,880,0,0
1520.35,216,784,0.0379,880,198,179,58,349,0,880,0,0
1521.48,216,784,0.0389,880,198,179,58,349,0,880,0,0
1522.65,216,784,0.0375,880,198,179,58,349,0,880,2,0
1523.82,216,784,0.0413,880,198,179,58,349,0,880,2,0
1524.95,217,783,0.0388,880,198,178,58,349,0,880,2,0
1526.09,217,783,0.0429,880,198,178,58,349,0,880,2,0
1527.29,217,783,0.0431,880,198,178,58,349,0,880,2,0
1528.45,218,782,0.0439,880,197,178,58,349,0,880,0,0
1529.60,218,782,0.0431,882,197,178,58,349,0,882,2,0
1530.82,220,780,0.0434,882,197,178,58,347,0,882,2,0
1532.01,220,780,0.0405,882,197,178,58,347,0,882,2,0
1533.17,220,780,0.0421,882,197,178,58,347,0,882,2,0
1534.31,220,780,0.0422,882,197,178,58,347,0,882,2,0
1535.44,220,780,0.0445,882,197,178,58,347,0,882,0,0
1536.57,220,780,0.0434,882,197,178,58,347,0,882,0,0
1537.74,220,780,0.0435,882,197,178,58,347,0,882,0,0
1538.87,220,780,0.0431,882,197,178,58,347,0,882,0,0
1540.00,220,780,0.0437,882,197,178,58,347,0,882,0,0
1541.11,221,779,0.0424,882,197,177,58,347,0,882,0,0
1542.25,221,779,0.0422,882,197,177,58,347,0,882,0,0
1543.44,221,779,0.0428,882,197,177,58,347,0,882,0,0
1544.57,222,778,0.0398,882,197,177,58,346,0,882,0,0
1545.76,222,778,0.0401,882,197,177,58,346,0,882,2,0
1546.90,222,778,0.0400,882,197,177,58,346,0,882,2,0
1548.07,222,778,0.0399,882,197,177,58,346,0,882,2,0
1549.19,223,777,0.0374,882,197,176,58,346,0,882,2,0
1550.32,223,777,0.0402,882,197,176,58,346,0,882,2,0
1551.53,223,777,0.0416,882,197,176,58,346,0,882,0,0
1552.70,223,777,0.0412,882,197,176,58,346,0,882,0,0
1553.86,223,777,0.0411,882,197,176,58,346,0,882,0,0
1555.00,223,777,0.0405,882,197,176,58,346,0,882,0,0
1556.13,223,777,0.0434,882,197,176,58,346,0,882,0,0
1557.27,223,777,0.0435,882,197,176,58,346,0,882,0,0
1558.42,223,777,0.0430,884,197,176,58,346,0,884,0,0
1559.54,224,776,0.0413,884,197,176,58,345,0,884,0,0
1560.73,224,776,0.0422,884,197,176,58,345,0,884,0,0
1561.87,224,776,0.0429,884,197,176,58,345,0,884,0,0
1563.01,224,776,0.0425,884,197,176,58,345,0,884,0,0
1564.15,225,775,0.0404,884,197,175,58,345,0,884,0,0
1565.34,226,774,0.0406,884,197,175,57,345,0,884,0,0
1566.50,226,774,0.0394,884,197,175,57,345,0,884,0,0
1567.63,227,773,0.0369,884,196,175,57,345,0,884,0,0
1568.79,227,773,0.0363,884,196,175,57,345,0,884,0,0
1569.98,228,772,0.0365,886,196,174,57,345,0,886,0,0
1571.13,229,771,0.0349,886,196,174,57,344,0,886,0,0
1572.26,229,771,0.0361,886,196,174,57,344,0,886,0,0
1573.46,229,771,0.0361,888,196,174,57,344,0,888,0,0
1574.62,230,770,0.0344,888,195,174,57,344,0,888,0,0
1575.80,231,769,0.0332,888,195,174,57,343,0,888,0,0
1576.94,231,769,0.0309,888,195,174,57,343,0,888,0,0
1578.08,231,769,0.0320,888,195,174,57,343,0,888,0,0
1579.20,231,769,0.0337,888,195,174,57,343,0,888,0,0
1580.33,231,769,0.0338,888,195,174,57,343,0,888,0,0
1581.45,231,769,0.0344,888,195,174,57,343,0,888,0,0
1582.54,232,768,0.0325,888,194,174,57,343,0,888,0,0
1583.72,232,768,0.0333,888,194,174,57,343,0,888,0,0
1584.92,232,768,0.0308,888,194,174,57,343,0,888,2,0
1586.06,232,768,0.0327,888,194,174,57,343,0,888,2,0
1587.18,232,768,0.0318,888,194,174,57,343,0,888,2,0
1588.29,233,767,0.0314,888,194,173,57,343,0,888,2,0
1589.54,233,767,0.0306,888,194,173,57,343,0,888,2,0
1590.54,233,767,0.0306,888,194,173,57,343,0,888,0,0
1591.65,233,767,0.0304,890,194,173,57,343,0,890,0,0
1592.76,234,766,0.0284,890,194,173,57,342,0,890,0,0
1593.90,234,766,0.0282,890,194,173,57,342,0,890,0,0
1595.09,234,766,0.0302,890,194,173,57,342,0,890,0,0
1596.26,234,766,0.0297,890,194,173,57,342,0,890,0,0
1597.35,234,766,0.0306,890,194,173,57,342,0,890,0,0
1598.53,235,765,0.0344,890,194,173,57,341,0,890,0,0
1599.69,236,764,0.0299,890,194,173,57,340,0,890,0,0
1600.82,236,764,0.0299,890,194,173,57,340,0,890,2,0
1601.96,236,764,0.0312,890,194,173,57,340,0,890,2,0
1603.09,237,763,0.0288,890,194,172,57,340,0,890,2,0
1604.25,237,763,0.0313,890,194,172,57,340,0,890,2,0
1605.36,238,762,0.0306,890,194,172,57,339,0,890,2,0
1606.46,238,762,0.0308,890,194,172,57,339,0,890,2,0
1607.61,239,761,0.0272,890,193,172,57,339,0,890,0,0
1608.79,239,761,0.0283,890,193,172,57,339,0,890,0,0
1609.91,239,761,0.0287,890,193,172,57,339,0,890,0,0
1611.02,240,760,0.0271,890,193,172,57,338,0,890,0,0
1612.19,240,760,0.0299,890,193,172,57,338,0,890,0,0
1613.33,240,760,0.0291,890,193,172,57,338,0,890,0,0
1614.42,240,760,0.0290,890,193,172,57,338,0,890,0,0
1615.53,240,760,0.0321,890,193,172,57,338,0,890,0,0
1616.63,240,760,0.0321,890,193,172,57,338,0,890,0,0
1617.78,241,759,0.0300,890,193,172,57,337,0,890,0,0
1618.93,241,759,0.0303,890,193,172,57,337,0,890,0,0
1620.05,243,757,0.0265,890,193,171,57,336,0,890,0,0
1621.16,243,757,0.0269,890,193,171,57,336,0,890,0,0
1622.29,243,757,0.0273,890,193,171,57,336,0,890,0,0
1623.42,243,757,0.0284,890,193,171,57,336,0,890,0,0
1624.81,244,756,0.0254,890,192,171,57,336,0,890,0,0
1625.97,244,756,0.0251,890,192,171,57,336,0,890,0,0
1627.08,244,756,0.0246,890,192,171,57,336,0,890,0,0
1628.20,244,756,0.0242,890,192,171,57,336,0,890,0,0
1629.30,245,755,0.0242,890,192,171,56,336,0,890,0,0
1630.44,245,755,0.0229,890,192,171,56,336,0,890,0,0
1631.54,245,755,0.0246,890,192,171,56,336,0,890,0,0
1632.64,245,755,0.0247,890,192,171,56,336,0,890,0,0
1633.76,245,755,0.0244,890,192,171,56,336,0,890,0,0
1634.84,245,755,0.0250,890,192,171,56,336,0,890,0,0
1635.93,245,755,0.0248,890,192,171,56,336,0,890,0,0
1637.02,245,755,0.0251,890,192,171,56,336,0,890,0,0
1638.14,245,755,0.0252,890,192,171,56,336,0,890,0,0
1639.29,245,755,0.0251,890,192,171,56,336,0,890,0,0
1640.39,245,755,0.0243,890,192,171,56,336,0,890,0,0
1641.49,245,755,0.0228,890,192,171,56,336,0,890,0,0
1642.62,245,755,0.0274,890,192,171,56,336,0,890,0,0
1643.77,245,755,0.0301,890,192,171,56,336,0,890,0,0
1644.85,245,755,0.0285,890,192,171,56,336,0,890,0,0
1645.94,246,754,0.0290,890,192,171,56,335,0,890,0,0
1647.05,246,754,0.0287,890,192,171,56,335,0,890,0,0
1648.21,246,754,0.0284,890,192,171,56,335,0,890,0,0
1649.31,246,754,0.0287,890,192,171,56,335,0,890,0,0
1650.43,246,754,0.0304,890,192,171,56,335,0,890,0,0
1651.54,246,754,0.0311,890,192,171,56,335,0,890,0,0
1652.63,246,754,0.0317,890,192,171,56,335,0,890,0,0
1653.76,246,754,0.0314,890,192,171,56,335,0,890,0,0
1654.85,246,754,0.0313,890,192,171,56,335,0,890,0,0
1655.94,246,754,0.0351,890,192,171,56,335,0,890,0,0
1657.04,246,754,0.0330,890,192,171,56,335,0,890,0,0
1658.19,247,753,0.0300,890,192,171,56,334,0,890,0,0
1659.31,247,753,0.0333,890,192,171,56,334,0,890,0,0
1660.34,248,752,0.0329,890,191,171,56,334,0,890,0,0
1661.51,249,751,0.0328,890,191,171,56,333,0,890,0,0
1662.63,249,751,0.0309,890,191,171,56,333,0,890,0,0
1663.81,249,751,0.0312,890,191,171,56,333,0,890,0,0
1664.91,249,751,0.0301,890,191,171,56,333,0,890,0,0
1666.00,249,751,0.0292,890,191,171,56,333,0,890,0,0
1667.09,249,751,0.0291,890,191,171,56,333,0,890,0,0
1668.20,249,751,0.0304,890,191,171,56,333,0,890,0,0
1669.30,249,751,0.0302,890,191,171,56,333,0,890,0,0
1670.39,250,750,0.0291,890,190,171,56,333,0,890,0,0
1671.50,250,750,0.0289,890,190,171,56,333,0,890,0,0
1672.64,250,750,0.0284,890,190,171,56,333,0,890,0,0
1673.75,250,750,0.0295,890,190,171,56,333,0,890,0,0
1674.83,251,749,0.0297,890,190,170,56,333,0,890,0,0
1675.97,251,749,0.0303,890,190,170,56,333,0,890,0,0
1677.08,252,748,0.0280,890,190,170,56,332,0,890,0,0
1678.10,252,748,0.0323,890,190,170,56,332,0,890,0,0
1679.25,252,748,0.0305,890,190,170,56,332,0,890,0,0
1680.34,252,748,0.0312,890,190,170,56,332,0,890,0,2
1681.44,252,748,0.0316,890,190,170,56,332,0,890,0,2
1682.56,253,747,0.0293,890,190,170,56,331,0,890,0,2
1683.73,253,747,0.0310,890,190,170,56,331,0,890,0,2
1684.82,254,746,0.0290,890,190,170,56,330,0,890,0,2
1685.89,254,746,0.0287,890,190,170,56,330,0,890,0,2
1687.04,254,746,0.0293,890,190,170,56,330,0,890,0,0
1688.12,254,746,0.0294,890,190,170,56,330,0,890,0,0
1689.22,254,746,0.0286,890,190,170,56,330,0,890,0,2
1690.33,255,745,0.0255,890,190,170,56,329,0,890,0,2
1691.42,255,745,0.0265,890,190,170,56,329,0,890,0,2
1692.50,255,745,0.0276,890,190,170,56,329,0,890,0,2
1693.61,255,745,0.0273,890,190,170,56,329,0,890,0,2
1694.68,255,745,0.0270,890,190,170,56,329,0,890,0,2
1695.76,255,745,0.0264,890,190,170,56,329,0,890,0,0
1696.85,256,744,0.0274,890,190,170,56,328,0,890,0,0
1697.99,256,744,0.0269,890,190,170,56,328,0,890,0,0
1699.12,257,743,0.0278,890,190,170,56,327,0,890,0,0
1700.21,257,743,0.0290,890,190,170,56,327,0,890,0,0
1701.29,258,742,0.0276,890,190,169,56,327,0,890,0,0
1702.37,258,742,0.0261,890,190,169,56,327,0,890,0,0
1703.52,258,742,0.0275,890,190,169,56,327,0,890,0,0
1704.65,258,742,0.0278,890,190,169,56,327,0,890,0,0
1705.80,258,742,0.0292,890,190,169,56,327,0,890,0,2
1706.91,258,742,0.0287,890,190,169,56,327,0,890,0,2
1707.99,258,742,0.0290,890,190,169,56,327,0,890,0,2
1709.09,258,742,0.0284,890,190,169,56,327,0,890,0,2
1710.33,258,742,0.0296,890,190,169,56,327,0,890,0,2
1711.59,258,742,0.0298,890,190,169,56,327,0,890,0,2
1712.68,258,742,0.0295,890,190,169,56,327,0,890,0,0
1713.78,258,742,0.0298,890,190,169,56,327,0,890,0,0
1714.89,259,741,0.0255,890,189,169,56,327,0,890,0,0
1715.99,259,741,0.0270,890,189,169,56,327,0,890,0,0
1717.07,259,741,0.0271,890,189,169,56,327,0,890,0,0
1718.16,259,741,0.0277,890,189,169,56,327,0,890,0,0
1719.27,259,741,0.0282,890,189,169,56,327,0,890,0,0
1720.33,259,741,0.0305,890,189,169,56,327,0,890,0,0
1721.40,259,741,0.0323,890,189,169,56,327,0,890,0,0
1722.47,259,741,0.0316,890,189,169,56,327,0,890,0,0
1723.60,259,741,0.0327,890,189,169,56,327,0,890,0,0
1724.69,259,741,0.0314,890,189,169,56,327,0,890,0,0
1725.78,259,741,0.0317,890,189,169,56,327,0,890,0,0
1726.87,259,741,0.0311,890,189,169,56,327,0,890,0,0
1727.96,259,741,0.0311,890,189,169,56,327,0,890,0,0
1729.06,260,740,0.0293,890,189,169,56,326,0,890,0,0
1730.19,260,740,0.0298,890,189,169,56,326,0,890,0,0
1731.28,260,740,0.0316,890,189,169,56,326,0,890,2,0
1732.38,260,740,0.0298,890,189,169,56,326,0,890,2,0
1733.51,260,740,0.0291,890,189,169,56,326,0,890,2,0
1734.59,260,740,0.0299,890,189,169,56,326,0,890,2,0
1735.65,260,740,0.0348,890,189,169,56,326,0,890,2,0
1736.73,260,740,0.0341,890,189,169,56,326,0,890,2,0
1737.82,260,740,0.0343,890,189,169,56,326,0,890,0,0
1738.91,260,740,0.0335,890,189,169,56,326,0,890,0,0
1740.01,260,740,0.0360,890,189,169,56,326,0,890,2,0
1741.13,260,740,0.0364,890,189,169,56,326,0,890,2,0
1742.21,260,740,0.0366,890,189,169,56,326,0,890,2,0
1743.29,260,740,0.0391,890,189,169,56,326,0,890,2,0
1744.38,260,740,0.0400,890,189,169,56,326,0,890,2,0
1745.46,261,739,0.0377,890,189,169,56,325,0,890,2,0
1746.54,262,738,0.0354,890,189,169,56,324,0,890,0,0
1747.69,262,738,0.0348,890,189,169,56,324,0,890,0,0
1748.86,262,738,0.0341,890,189,169,56,324,0,890,0,0
1749.95,262,738,0.0387,890,189,169,56,324,0,890,0,0
1751.02,263,737,0.0336,892,189,168,56,324,0,892,0,0
1752.14,265,735,0.0312,892,189,168,56,322,0,892,0,0
1753.23,266,734,0.0318,892,188,168,56,322,0,892,0,0
1754.38,266,734,0.0310,892,188,168,56,322,0,892,0,0
1755.50,266,734,0.0338,892,188,168,56,322,0,892,0,0
1756.60,266,734,0.0314,892,188,168,56,322,0,892,2,0
1757.69,268,732,0.0283,892,187,168,55,322,0,892,2,0
1758.84,269,731,0.0269,892,187,167,55,322,0,892,2,0
1759.94,269,731,0.0270,892,187,167,55,322,0,892,2,0
1761.04,269,731,0.0279,892,187,167,55,322,0,892,2,0
1762.11,269,731,0.0268,892,187,167,55,322,0,892,2,0
1763.18,269,731,0.0263,892,187,167,55,322,0,892,0,0
1764.29,269,731,0.0292,892,187,167,55,322,0,892,0,0
1765.37,269,731,0.0307,892,187,167,55,322,0,892,0,0
1766.43,269,731,0.0318,894,187,167,55,322,0,894,0,0
1767.50,270,730,0.0293,894,187,167,55,321,0,894,0,0
1768.63,270,730,0.0332,894,187,167,55,321,0,894,0,0
1769.75,270,730,0.0343,894,187,167,55,321,0,894,0,0
1770.82,271,729,0.0333,894,186,167,55,321,0,894,0,0
1771.91,271,729,0.0339,894,186,167,55,321,0,894,0,0
1773.01,271,729,0.0327,894,186,167,55,321,0,894,0,0
1774.12,271,729,0.0323,894,186,167,55,321,0,894,0,0
1775.19,272,728,0.0297,894,186,166,55,321,0,894,0,0
1776.25,272,728,0.0310,894,186,166,55,321,0,894,0,0
1777.37,272,728,0.0296,894,186,166,55,321,0,894,0,0
1778.72,272,728,0.0286,894,186,166,55,321,0,894,0,2
1779.81,272,728,0.0300,894,186,166,55,321,0,894,0,2
1780.87,272,728,0.0311,894,186,166,55,321,0,894,0,2
1781.95,272,728,0.0296,894,186,166,55,321,0,894,0,2
1783.01,272,728,0.0302,894,186,166,55,321,0,894,0,2
1784.08,272,728,0.0299,894,186,166,55,321,0,894,0,0
1785.14,272,728,0.0325,894,186,166,55,321,0,894,0,0
1786.20,272,728,0.0333,894,186,166,55,321,0,894,0,0
1787.26,272,728,0.0319,894,186,166,55,321,0,894,0,0
1788.33,273,727,0.0323,894,185,166,55,321,0,894,0,0
1789.48,274,726,0.0349,894,185,166,55,320,0,894,0,0
1790.54,274,726,0.0380,894,185,166,55,320,0,894,0,0
1791.62,274,726,0.0351,894,185,166,55,320,0,894,0,0
1792.68,274,726,0.0376,894,185,166,55,320,0,894,0,0
1793.76,274,726,0.0374,894,185,166,55,320,0,894,0,0
1794.85,274,726,0.0373,894,185,166,55,320,0,894,0,0
1795.86,274,726,0.0380,894,185,166,55,320,0,894,0,0
1796.92,275,725,0.0397,894,185,166,55,319,0,894,0,0
1798.01,275,725,0.0367,894,185,166,55,319,0,894,0,0
1799.13,275,725,0.0368,894,185,166,55,319,0,894,0,0
1800.20,275,725,0.0377,894,185,166,55,319,0,894,0,0
1801.26,275,725,0.0415,894,185,166,55,319,0,894,0,0
1802.32,275,725,0.0404,894,185,166,55,319,0,894,0,0
1803.37,275,725,0.0430,894,185,166,55,319,0,894,0,0
1804.46,276,724,0.0405,894,185,166,54,319,0,894,0,0
1805.48,276,724,0.0411,894,185,166,54,319,0,894,0,0
1806.58,276,724,0.0439,894,185,166,54,319,0,894,0,0
1807.65,276,724,0.0405,894,185,166,54,319,0,894,0,0
1809.02,276,724,0.0406,894,185,166,54,319,0,894,0,0
1810.10,276,724,0.0395,894,185,166,54,319,0,894,0,0
1811.15,276,724,0.0416,894,185,166,54,319,0,894,0,0
1812.22,276,724,0.0420,894,185,166,54,319,0,894,0,0
1813.33,276,724,0.0433,894,185,166,54,319,0,894,0,0
1814.42,276,724,0.0429,894,185,166,54,319,0,894,0,0
1815.48,276,724,0.0431,894,185,166,54,319,0,894,0,0
1816.72,276,724,0.0432,894,185,166,54,319,0,894,0,0
1817.79,276,724,0.0420,894,185,166,54,319,0,894,0,0
1818.87,276,724,0.0437,896,185,166,54,319,0,896,0,0
1819.95,276,724,0.0442,896,185,166,54,319,0,896,0,0
1821.03,278,722,0.0391,896,184,166,54,318,0,896,0,0
1822.17,278,722,0.0389,896,184,166,54,318,0,896,0,0
