Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor (1),Zone_ZoneSensor stair (4)_noSmartSign
2366.24,374,626,0.0378,726,156,149,48,273,726,0
2367.51,374,626,0.0368,726,156,149,48,273,726,0
2368.79,374,626,0.0379,726,156,149,48,273,726,0
2370.07,374,626,0.0379,726,156,149,48,273,726,0
2371.33,375,625,0.0363,726,156,149,47,273,726,0
2372.62,375,625,0.0376,726,156,149,47,273,726,0
2373.91,375,625,0.0399,726,156,149,47,273,726,0
2375.16,375,625,0.0400,726,156,149,47,273,726,0
2376.42,375,625,0.0401,726,156,149,47,273,726,0
2377.66,375,625,0.0392,726,156,149,47,273,726,0
2378.94,375,625,0.0431,726,156,149,47,273,726,0
2380.20,376,624,0.0388,726,156,149,47,272,726,0
2381.52,376,624,0.0387,726,156,149,47,272,726,0
2382.79,376,624,0.0381,726,156,149,47,272,726,0
2384.11,376,624,0.0416,726,156,149,47,272,726,0
2385.40,376,624,0.0419,726,156,149,47,272,726,0
2386.63,376,624,0.0401,726,156,149,47,272,726,0
2387.88,377,623,0.0389,726,156,149,47,271,726,0
2389.19,377,623,0.0396,726,156,149,47,271,726,0
2390.44,377,623,0.0386,726,156,149,47,271,726,0
2391.70,377,623,0.0442,726,156,149,47,271,726,0
2392.93,377,623,0.0421,726,156,149,47,271,726,0
2394.20,377,623,0.0417,726,156,149,47,271,726,0
2395.44,377,623,0.0422,726,156,149,47,271,726,0
2396.70,377,623,0.0430,726,156,149,47,271,726,0
2397.97,378,622,0.0408,726,155,149,47,271,726,0
2398.98,378,622,0.0428,726,155,149,47,271,726,0
2400.25,378,622,0.0425,726,155,149,47,271,726,0
2401.54,379,621,0.0411,726,154,149,47,271,726,2
2402.79,379,621,0.0405,726,154,149,47,271,726,2
2404.09,379,621,0.0405,726,154,149,47,271,726,2
2405.35,379,621,0.0408,726,154,149,47,271,726,2
2406.60,379,621,0.0467,726,154,149,47,271,726,2
2407.86,379,621,0.0450,726,154,149,47,271,726,0
2409.13,379,621,0.0517,726,154,149,47,271,726,0
2410.37,379,621,0.0524,726,154,149,47,271,726,0
2411.62,379,621,0.0515,726,154,149,47,271,726,0
2412.86,380,620,0.0476,726,153,149,47,271,726,0
2414.17,380,620,0.0483,726,153,149,47,271,726,0
2415.28,380,620,0.0518,726,153,149,47,271,726,0
2416.53,380,620,0.0488,726,153,149,47,271,726,0
2417.94,381,619,0.0469,726,153,149,46,271,726,0
2419.24,381,619,0.0461,726,153,149,46,271,726,0
2420.53,381,619,0.0466,726,153,149,46,271,726,0
2421.78,381,619,0.0468,726,153,149,46,271,726,0
2423.02,381,619,0.0500,726,153,149,46,271,726,0
2424.29,381,619,0.0509,726,153,149,46,271,726,0
2425.63,382,618,0.0505,726,153,149,46,270,726,0
2426.91,383,617,0.0503,726,153,148,46,270,726,0
2428.19,383,617,0.0553,726,153,148,46,270,726,0
2429.46,383,617,0.0530,726,153,148,46,270,726,0
2430.73,384,616,0.0525,726,153,147,46,270,726,0
2432.01,384,616,0.0533,726,153,147,46,270,726,0
2433.27,384,616,0.0532,726,153,147,46,270,726,0
2434.53,384,616,0.0537,726,153,147,46,270,726,0
2435.77,386,614,0.0488,726,153,146,46,269,726,0
2437.08,386,614,0.0486,728,153,146,46,269,728,0
2438.32,386,614,0.0481,728,153,146,46,269,728,0
2439.58,387,613,0.0455,728,153,146,46,268,728,0
2440.85,388,612,0.0428,728,153,146,46,267,728,0
2442.13,388,612,0.0414,728,153,146,46,267,728,0
2443.38,389,611,0.0417,728,153,145,46,267,728,0
2444.67,389,611,0.0422,728,153,145,46,267,728,0
2445.92,389,611,0.0463,728,153,145,46,267,728,0
2447.20,389,611,0.0430,728,153,145,46,267,728,0
2448.45,390,610,0.0413,728,152,145,46,267,728,0
2449.76,390,610,0.0419,728,152,145,46,267,728,0
2451.00,390,610,0.0435,728,152,145,46,267,728,0
2452.23,390,610,0.0442,728,152,145,46,267,728,0
2453.46,390,610,0.0444,728,152,145,46,267,728,0
2454.72,390,610,0.0441,728,152,145,46,267,728,0
2455.96,390,610,0.0447,728,152,145,46,267,728,0
2457.20,390,610,0.0440,728,152,145,46,267,728,0
2458.42,390,610,0.0440,728,152,145,46,267,728,0
2459.68,390,610,0.0431,728,152,145,46,267,728,0
2460.91,390,610,0.0448,728,152,145,46,267,728,0
2462.17,390,610,0.0530,728,152,145,46,267,728,0
2463.40,390,610,0.0491,728,152,145,46,267,728,0
2464.65,390,610,0.0491,728,152,145,46,267,728,0
2465.91,390,610,0.0489,728,152,145,46,267,728,0
2467.18,391,609,0.0455,728,151,145,46,267,728,2
2468.49,391,609,0.0451,728,151,145,46,267,728,2
2469.80,392,608,0.0439,730,151,145,46,266,730,2
2471.04,394,606,0.0385,730,151,144,46,265,730,2
2472.32,394,606,0.0383,730,151,144,46,265,730,2
2473.56,394,606,0.0384,730,151,144,46,265,730,0
2474.99,394,606,0.0426,730,151,144,46,265,730,0
2476.22,394,606,0.0399,730,151,144,46,265,730,0
2477.45,394,606,0.0396,730,151,144,46,265,730,0
2478.67,394,606,0.0407,730,151,144,46,265,730,0
2479.92,394,606,0.0403,730,151,144,46,265,730,0
2481.15,395,605,0.0400,730,151,144,46,264,730,0
2482.41,395,605,0.0425,730,151,144,46,264,730,0
2483.69,395,605,0.0432,730,151,144,46,264,730,0
2484.91,395,605,0.0449,730,151,144,46,264,730,0
2486.13,395,605,0.0452,730,151,144,46,264,730,0
2487.36,395,605,0.0453,730,151,144,46,264,730,0
2488.58,395,605,0.0445,730,151,144,46,264,730,0
2489.84,395,605,0.0459,730,151,144,46,264,730,0
2491.09,395,605,0.0453,730,151,144,46,264,730,0
2492.34,395,605,0.0453,730,151,144,46,264,730,0
2493.55,395,605,0.0440,730,151,144,46,264,730,0
2494.85,396,604,0.0429,730,150,144,46,264,730,0
2496.09,397,603,0.0433,732,150,143,46,264,732,0
2497.34,397,603,0.0425,732,150,143,46,264,732,0
2498.56,398,602,0.0395,732,150,143,46,263,732,0
2499.83,399,601,0.0391,732,149,143,46,263,732,0
2501.05,399,601,0.0368,732,149,143,46,263,732,0
2502.30,399,601,0.0378,732,149,143,46,263,732,0
2503.50,399,601,0.0390,732,149,143,46,263,732,0
2504.72,399,601,0.0366,732,149,143,46,263,732,0
2505.95,399,601,0.0382,732,149,143,46,263,732,0
2507.19,399,601,0.0419,732,149,143,46,263,732,0
2508.39,399,601,0.0380,732,149,143,46,263,732,0
2509.60,400,600,0.0364,732,148,143,46,263,732,0
2510.88,400,600,0.0388,732,148,143,46,263,732,0
2512.19,401,599,0.0378,732,148,143,46,262,732,0
2513.43,401,599,0.0368,732,148,143,46,262,732,0
2514.66,401,599,0.0376,732,148,143,46,262,732,0
2515.89,401,599,0.0385,732,148,143,46,262,732,0
2517.10,401,599,0.0385,732,148,143,46,262,732,0
2518.31,401,599,0.0364,732,148,143,46,262,732,0
2519.52,401,599,0.0371,732,148,143,46,262,732,0
2520.79,401,599,0.0380,732,148,143,46,262,732,0
2521.99,401,599,0.0382,732,148,143,46,262,732,0
2523.19,401,599,0.0407,732,148,143,46,262,732,0
2524.40,401,599,0.0407,732,148,143,46,262,732,0
2525.65,401,599,0.0399,732,148,143,46,262,732,0
2526.85,401,599,0.0387,732,148,143,46,262,732,0
2528.07,401,599,0.0422,732,148,143,46,262,732,0
2529.61,401,599,0.0451,732,148,143,46,262,732,0
2530.84,401,599,0.0429,732,148,143,46,262,732,0
2532.04,401,599,0.0424,732,148,143,46,262,732,0
2533.31,401,599,0.0417,732,148,143,46,262,732,0
2534.56,401,599,0.0400,732,148,143,46,262,732,0
2535.79,402,598,0.0392,732,148,142,46,262,732,0
2537.04,403,597,0.0378,732,148,141,46,262,732,0
2538.28,403,597,0.0349,732,148,141,46,262,732,0
2539.55,403,597,0.0367,732,148,141,46,262,732,0
2540.77,403,597,0.0374,732,148,141,46,262,732,0
2541.98,403,597,0.0407,732,148,141,46,262,732,0
2543.20,403,597,0.0441,732,148,141,46,262,732,0
2544.43,403,597,0.0449,732,148,141,46,262,732,0
2545.66,403,597,0.0444,732,148,141,46,262,732,0
2546.87,403,597,0.0445,732,148,141,46,262,732,0
2548.08,403,597,0.0451,732,148,141,46,262,732,0
2549.30,403,597,0.0438,732,148,141,46,262,732,0
2550.54,404,596,0.0398,732,148,141,46,261,732,0
2551.75,404,596,0.0409,732,148,141,46,261,732,0
2553.02,404,596,0.0428,732,148,141,46,261,732,0
2554.27,405,595,0.0410,732,148,140,46,261,732,0
2555.51,405,595,0.0425,732,148,140,46,261,732,0
2556.76,405,595,0.0423,732,148,140,46,261,732,0
2557.97,405,595,0.0434,732,148,140,46,261,732,0
2559.18,405,595,0.0432,732,148,140,46,261,732,0
2560.40,405,595,0.0424,732,148,140,46,261,732,0
2561.66,405,595,0.0426,732,148,140,46,261,732,0
2562.87,405,595,0.0431,732,148,140,46,261,732,0
2564.09,406,594,0.0421,732,148,140,46,260,732,0
2565.35,407,593,0.0392,732,148,140,46,259,732,0
2566.62,407,593,0.0391,732,148,140,46,259,732,0
2567.84,407,593,0.0395,734,148,140,46,259,734,0
2569.06,408,592,0.0396,734,147,140,46,259,734,0
2570.34,409,591,0.0359,734,147,140,46,258,734,0
2571.63,409,591,0.0372,734,147,140,46,258,734,0
2572.86,409,591,0.0355,736,147,140,46,258,736,0
2574.08,411,589,0.0330,736,147,140,46,256,736,0
2575.36,411,589,0.0349,736,147,140,46,256,736,0
2576.63,411,589,0.0344,736,147,140,46,256,736,0
2577.90,411,589,0.0328,736,147,140,46,256,736,0
2579.11,411,589,0.0311,736,147,140,46,256,736,0
2580.31,411,589,0.0344,736,147,140,46,256,736,0
2581.53,411,589,0.0309,736,147,140,46,256,736,0
2582.74,411,589,0.0316,736,147,140,46,256,736,0
2583.98,411,589,0.0336,736,147,140,46,256,736,0
2585.18,411,589,0.0338,736,147,140,46,256,736,0
2586.37,411,589,0.0379,736,147,140,46,256,736,0
2587.58,411,589,0.0430,736,147,140,46,256,736,0
2588.78,411,589,0.0404,736,147,140,46,256,736,0
2589.98,412,588,0.0360,736,147,139,46,256,736,0
2591.26,412,588,0.0391,736,147,139,46,256,736,0
2592.49,412,588,0.0386,736,147,139,46,256,736,0
2593.71,413,587,0.0373,736,147,139,46,255,736,0
2594.98,413,587,0.0375,736,147,139,46,255,736,0
2596.23,413,587,0.0362,736,147,139,46,255,736,0
2597.44,413,587,0.0365,736,147,139,46,255,736,0
2598.68,413,587,0.0361,736,147,139,46,255,736,0
2599.91,413,587,0.0411,736,147,139,46,255,736,0
2601.15,413,587,0.0415,736,147,139,46,255,736,0
2602.36,413,587,0.0408,736,147,139,46,255,736,0
2603.58,413,587,0.0409,736,147,139,46,255,736,0
2604.79,414,586,0.0388,736,147,139,46,254,736,0
2606.37,414,586,0.0418,736,147,139,46,254,736,0
2607.62,414,586,0.0407,738,147,139,46,254,738,0
2608.80,415,585,0.0368,738,147,139,46,253,738,0
2610.03,415,585,0.0380,738,147,139,46,253,738,0
2611.32,415,585,0.0385,738,147,139,46,253,738,0
2612.36,415,585,0.0405,738,147,139,46,253,738,0
2613.65,415,585,0.0416,738,147,139,46,253,738,0
2614.87,415,585,0.0429,738,147,139,46,253,738,0
2616.11,415,585,0.0435,738,147,139,46,253,738,0
2617.30,415,585,0.0416,738,147,139,46,253,738,0
2618.53,415,585,0.0463,738,147,139,46,253,738,0
2619.74,415,585,0.0437,738,147,139,46,253,738,0
2620.99,415,585,0.0449,738,147,139,46,253,738,0
2622.20,416,584,0.0424,740,147,139,46,252,740,0
2623.45,416,584,0.0414,740,147,139,46,252,740,0
2624.64,416,584,0.0423,740,147,139,46,252,740,0
2625.87,416,584,0.0443,740,147,139,46,252,740,0
2627.08,416,584,0.0443,738,147,139,46,252,738,0
2628.28,416,584,0.0441,738,147,139,46,252,738,0
2629.47,416,584,0.0454,738,147,139,46,252,738,0
2630.79,416,584,0.0465,738,147,139,46,252,738,0
2632.00,416,584,0.0474,738,147,139,46,252,738,0
2633.21,418,582,0.0397,738,146,139,46,251,738,0
2634.48,419,581,0.0350,738,146,139,46,250,738,0
2635.71,419,581,0.0363,738,146,139,46,250,738,0
2636.95,419,581,0.0377,738,146,139,46,250,738,0
2638.13,419,581,0.0378,738,146,139,46,250,738,0
2639.32,419,581,0.0441,738,146,139,46,250,738,0
2640.50,419,581,0.0418,738,146,139,46,250,738,0
2641.73,419,581,0.0446,738,146,139,46,250,738,0
2642.96,419,581,0.0452,738,146,139,46,250,738,0
2644.14,419,581,0.0444,738,146,139,46,250,738,0
2645.35,419,581,0.0457,738,146,139,46,250,738,0
2646.55,419,581,0.0463,738,146,139,46,250,738,0
2647.75,419,581,0.0510,738,146,139,46,250,738,0
2648.94,419,581,0.0511,738,146,139,46,250,738,0
2650.13,419,581,0.0490,738,146,139,46,250,738,0
2651.35,419,581,0.0491,738,146,139,46,250,738,0
2652.58,420,580,0.0501,738,145,139,46,250,738,0
2653.78,420,580,0.0461,738,145,139,46,250,738,0
2655.05,420,580,0.0478,738,145,139,46,250,738,0
2656.27,421,579,0.0435,738,144,139,46,250,738,0
2657.51,421,579,0.0466,738,144,139,46,250,738,0
2658.72,421,579,0.0475,738,144,139,46,250,738,0
2659.91,421,579,0.0497,738,144,139,46,250,738,0
2661.12,421,579,0.0482,738,144,139,46,250,738,0
2662.31,421,579,0.0501,738,144,139,46,250,738,0
2663.54,421,579,0.0507,740,144,139,46,250,740,0
2664.75,422,578,0.0475,740,144,139,46,249,740,0
2666.02,422,578,0.0484,740,144,139,46,249,740,0
2667.20,422,578,0.0474,740,144,139,46,249,740,0
2668.40,422,578,0.0464,740,144,139,46,249,740,0
2669.59,422,578,0.0496,740,144,139,46,249,740,0
2670.79,422,578,0.0522,740,144,139,46,249,740,0
2672.03,423,577,0.0500,740,144,139,46,248,740,0
2673.22,423,577,0.0507,740,144,139,46,248,740,0
2674.23,424,576,0.0512,740,144,139,46,247,740,0
2675.45,424,576,0.0486,740,144,139,46,247,740,0
2676.67,424,576,0.0472,740,144,139,46,247,740,0
2677.87,424,576,0.0477,740,144,139,46,247,740,0
2679.08,424,576,0.0471,740,144,139,46,247,740,0
2680.28,424,576,0.0469,740,144,139,46,247,740,0
2681.49,424,576,0.0479,740,144,139,46,247,740,0
2682.67,424,576,0.0460,740,144,139,46,247,740,0
2683.85,425,575,0.0533,740,144,138,46,247,740,0
2685.04,425,575,0.0486,740,144,138,46,247,740,0
2686.32,425,575,0.0502,740,144,138,46,247,740,0
2687.53,426,574,0.0481,740,144,138,46,246,740,0
2688.72,426,574,0.0489,740,144,138,46,246,740,0
2689.92,426,574,0.0508,740,144,138,46,246,740,0
2691.13,427,573,0.0494,740,143,138,46,246,740,0
2692.39,427,573,0.0485,740,143,138,46,246,740,0
2693.57,427,573,0.0483,740,143,138,46,246,740,0
2694.75,427,573,0.0478,740,143,138,46,246,740,0
2695.97,429,571,0.0459,740,143,137,46,245,740,0
2697.23,429,571,0.0460,740,143,137,46,245,740,0
2698.41,429,571,0.0473,740,143,137,46,245,740,0
2699.59,429,571,0.0472,740,143,137,46,245,740,0
2700.77,430,570,0.0480,740,143,137,46,244,740,0
2702.01,430,570,0.0497,740,143,137,46,244,740,0
2703.18,430,570,0.0495,740,143,137,46,244,740,0
2704.37,430,570,0.0507,740,143,137,46,244,740,0
2705.54,430,570,0.0517,740,143,137,46,244,740,0
2706.76,430,570,0.0532,740,143,137,46,244,740,0
2707.97,430,570,0.0527,740,143,137,46,244,740,0
2709.14,430,570,0.0531,740,143,137,46,244,740,0
2710.31,430,570,0.0529,740,143,137,46,244,740,0
2711.49,430,570,0.0543,740,143,137,46,244,740,0
2712.67,430,570,0.0564,740,143,137,46,244,740,0
2713.85,430,570,0.0563,740,143,137,46,244,740,0
2715.03,430,570,0.0568,740,143,137,46,244,740,0
2716.20,431,569,0.0559,740,143,137,46,243,740,0
2717.45,431,569,0.0568,740,143,137,46,243,740,0
2718.62,431,569,0.0588,740,143,137,46,243,740,0
2719.81,431,569,0.0609,740,143,137,46,243,740,0
2721.00,431,569,0.0639,740,143,137,46,243,740,0
2722.22,433,567,0.0591,740,143,136,46,242,740,0
2723.46,433,567,0.0621,740,143,136,46,242,740,0
2724.64,434,566,0.0581,740,142,136,46,242,740,0
2725.86,434,566,0.0586,742,142,136,46,242,742,0
2727.11,435,565,0.0616,742,142,136,46,241,742,0
2728.35,435,565,0.0621,742,142,136,46,241,742,0
2729.57,435,565,0.0624,742,142,136,46,241,742,0
2730.71,435,565,0.0636,742,142,136,46,241,742,0
2731.92,436,564,0.0592,742,142,136,46,240,742,0
2733.13,436,564,0.0591,742,142,136,46,240,742,0
2734.31,436,564,0.0583,742,142,136,46,240,742,0
2735.47,436,564,0.0584,742,142,136,46,240,742,0
2736.66,436,564,0.0584,742,142,136,46,240,742,0
2737.82,437,563,0.0570,744,142,136,46,239,744,0
2738.99,437,563,0.0598,744,142,136,46,239,744,0
2740.20,438,562,0.0566,744,142,136,46,238,744,0
2741.44,438,562,0.0565,744,142,136,46,238,744,0
2742.63,438,562,0.0571,744,142,136,46,238,744,0
2743.80,438,562,0.0571,744,142,136,46,238,744,0
2744.99,438,562,0.0581,744,142,136,46,238,744,0
2746.18,438,562,0.0542,744,142,136,46,238,744,0
2747.70,438,562,0.0578,744,142,136,46,238,744,0
2748.84,438,562,0.0559,746,142,136,46,238,746,0
2750.02,438,562,0.0561,746,142,136,46,238,746,0
2751.21,439,561,0.0535,746,142,136,46,237,746,0
2752.50,440,560,0.0531,746,142,136,45,237,746,2
2753.70,440,560,0.0531,746,142,136,45,237,746,2
2754.88,440,560,0.0516,746,142,136,45,237,746,2
2756.04,440,560,0.0512,746,142,136,45,237,746,2
2757.29,440,560,0.0546,746,142,136,45,237,746,4
2758.45,440,560,0.0569,746,142,136,45,237,746,2
2759.59,440,560,0.0600,746,142,136,45,237,746,2
2760.74,440,560,0.0585,746,142,136,45,237,746,2
2761.82,440,560,0.0606,746,142,136,45,237,746,2
2762.98,440,560,0.0600,746,142,136,45,237,746,2
2764.14,441,559,0.0571,746,142,136,45,236,746,0
2765.37,442,558,0.0593,746,142,135,45,236,746,0
2766.57,443,557,0.0577,746,142,135,45,235,746,0
2767.79,444,556,0.0553,746,142,134,45,235,746,0
2768.96,444,556,0.0584,746,142,134,45,235,746,0
2770.12,444,556,0.0566,746,142,134,45,235,746,0
2771.30,445,555,0.0554,746,142,134,44,235,746,0
2772.52,445,555,0.0551,746,142,134,44,235,746,0
2773.67,445,555,0.0541,746,142,134,44,235,746,0
2774.81,445,555,0.0532,746,142,134,44,235,746,0
2775.98,445,555,0.0540,746,142,134,44,235,746,0
2777.16,445,555,0.0564,746,142,134,44,235,746,0
2778.37,447,553,0.0548,746,142,133,44,234,746,0
2779.53,447,553,0.0529,746,142,133,44,234,746,0
2780.71,447,553,0.0534,746,142,133,44,234,746,0
2781.87,447,553,0.0559,746,142,133,44,234,746,0
2783.02,447,553,0.0554,746,142,133,44,234,746,0
2784.17,447,553,0.0549,746,142,133,44,234,746,0
2785.32,447,553,0.0539,746,142,133,44,234,746,0
2786.47,447,553,0.0533,746,142,133,44,234,746,0
2787.66,447,553,0.0609,746,142,133,44,234,746,0
2788.83,449,551,0.0519,746,141,133,43,234,746,0
2790.01,449,551,0.0536,746,141,133,43,234,746,0
2791.17,450,550,0.0501,746,141,133,43,233,746,0
2792.37,450,550,0.0518,746,141,133,43,233,746,0
2793.64,450,550,0.0529,746,141,133,43,233,746,0
2794.81,450,550,0.0522,746,141,133,43,233,746,0
2795.96,450,550,0.0556,746,141,133,43,233,746,0
2797.12,451,549,0.0510,746,141,133,43,232,746,0
2798.28,451,549,0.0511,746,141,133,43,232,746,0
2799.50,452,548,0.0486,746,141,133,42,232,746,0
2800.71,452,548,0.0478,746,141,133,42,232,746,0
2801.86,452,548,0.0472,746,141,133,42,232,746,0
2803.02,452,548,0.0495,746,141,133,42,232,746,0
2804.15,453,547,0.0456,746,141,132,42,232,746,0
2805.34,453,547,0.0451,746,141,132,42,232,746,0
2806.50,453,547,0.0470,746,141,132,42,232,746,0
2807.68,455,545,0.0418,746,141,132,41,231,746,0
2808.86,455,545,0.0415,746,141,132,41,231,746,0
2810.04,455,545,0.0419,746,141,132,41,231,746,0
2811.16,455,545,0.0409,746,141,132,41,231,746,0
2812.33,455,545,0.0415,746,141,132,41,231,746,0
2813.47,455,545,0.0446,746,141,132,41,231,746,0
2814.62,455,545,0.0467,746,141,132,41,231,746,0
2816.02,455,545,0.0483,746,141,132,41,231,746,0
2817.18,455,545,0.0467,746,141,132,41,231,746,0
2818.34,455,545,0.0453,746,141,132,41,231,746,0
2819.48,455,545,0.0483,746,141,132,41,231,746,0
2820.62,456,544,0.0457,746,141,131,41,231,746,0
2821.77,456,544,0.0460,746,141,131,41,231,746,0
2822.97,457,543,0.0457,746,140,131,41,231,746,0
2824.14,457,543,0.0468,746,140,131,41,231,746,0
2825.31,457,543,0.0458,746,140,131,41,231,746,0
2826.46,458,542,0.0444,746,140,130,41,231,746,0
2827.67,459,541,0.0451,746,140,130,40,231,746,0
2828.84,459,541,0.0447,746,140,130,40,231,746,0
2829.98,459,541,0.0449,746,140,130,40,231,746,0
2831.13,459,541,0.0450,746,140,130,40,231,746,0
2832.31,459,541,0.0452,746,140,130,40,231,746,0
2833.45,459,541,0.0436,746,140,130,40,231,746,0
2834.63,460,540,0.0391,746,139,130,40,231,746,0
2835.79,460,540,0.0385,746,139,130,40,231,746,0
2836.97,461,539,0.0364,746,139,130,40,230,746,0
2838.21,461,539,0.0401,746,139,130,40,230,746,0
2839.37,461,539,0.0446,746,139,130,40,230,746,0
2840.50,461,539,0.0451,746,139,130,40,230,746,0
2841.63,461,539,0.0450,746,139,130,40,230,746,0
2842.80,461,539,0.0435,746,139,130,40,230,746,0
2843.93,461,539,0.0433,746,139,130,40,230,746,0
2845.08,461,539,0.0441,746,139,130,40,230,746,0
2846.22,461,539,0.0442,746,139,130,40,230,746,0
2847.37,461,539,0.0452,746,139,130,40,230,746,0
2848.51,461,539,0.0437,746,139,130,40,230,746,0
2849.63,462,538,0.0419,746,139,130,40,229,746,0
2850.80,462,538,0.0494,746,139,130,40,229,746,0
2852.01,462,538,0.0459,746,139,130,40,229,746,0
2853.17,462,538,0.0515,746,139,130,40,229,746,0
2854.30,462,538,0.0464,746,139,130,40,229,746,0
2855.44,462,538,0.0486,746,139,130,40,229,746,0
2856.79,462,538,0.0495,746,139,130,40,229,746,0
2857.94,463,537,0.0435,746,139,130,40,228,746,0
2859.16,463,537,0.0442,746,139,130,40,228,746,0
2860.30,463,537,0.0476,746,139,130,40,228,746,0
2861.44,463,537,0.0469,746,139,130,40,228,746,0
2862.59,463,537,0.0484,746,139,130,40,228,746,0
2863.82,463,537,0.0476,746,139,130,40,228,746,0
2864.96,463,537,0.0476,746,139,130,40,228,746,0
2866.07,463,537,0.0530,746,139,130,40,228,746,0
2867.20,463,537,0.0525,746,139,130,40,228,746,0
2868.39,464,536,0.0501,746,139,130,40,227,746,0
2869.53,464,536,0.0506,746,139,130,40,227,746,0
2870.66,464,536,0.0508,746,139,130,40,227,746,0
2871.80,465,535,0.0472,746,138,130,40,227,746,0
2872.93,465,535,0.0477,746,138,130,40,227,746,0
2874.11,465,535,0.0486,746,138,130,40,227,746,0
2875.24,465,535,0.0473,746,138,130,40,227,746,0
2876.37,466,534,0.0456,746,138,129,40,227,746,0
2877.59,468,532,0.0397,746,138,128,40,226,746,0
2878.74,468,532,0.0426,746,138,128,40,226,746,0
2879.90,468,532,0.0426,746,138,128,40,226,746,0
2881.05,468,532,0.0447,746,138,128,40,226,746,0
2882.18,468,532,0.0455,746,138,128,40,226,746,0
2883.31,468,532,0.0456,746,138,128,40,226,746,0
2884.33,468,532,0.0465,746,138,128,40,226,746,0
2885.38,468,532,0.0462,746,138,128,40,226,746,0
2886.50,468,532,0.0469,746,138,128,40,226,746,0
2887.66,469,531,0.0424,746,137,128,40,226,746,0
2888.81,469,531,0.0432,746,137,128,40,226,746,0
2889.95,469,531,0.0421,746,137,128,40,226,746,0
2891.07,469,531,0.0419,746,137,128,40,226,746,0
2892.31,469,531,0.0484,746,137,128,40,226,746,0
2893.44,469,531,0.0453,746,137,128,40,226,746,0
2894.55,469,531,0.0460,746,137,128,40,226,746,0
2895.67,469,531,0.0456,746,137,128,40,226,746,0
2896.78,469,531,0.0453,746,137,128,40,226,746,0
2897.90,469,531,0.0464,746,137,128,40,226,746,0
2899.01,469,531,0.0452,746,137,128,40,226,746,0
2900.14,469,531,0.0453,746,137,128,40,226,746,0
2901.33,469,531,0.0476,746,137,128,40,226,746,0
2902.49,469,531,0.0449,746,137,128,40,226,746,0
2903.60,469,531,0.0460,746,137,128,40,226,746,0
2904.72,469,531,0.0477,746,137,128,40,226,746,0
2905.84,469,531,0.0462,746,137,128,40,226,746,0
2906.96,469,531,0.0466,746,137,128,40,226,746,0
2908.10,469,531,0.0473,746,137,128,40,226,746,0
2909.21,469,531,0.0478,748,137,128,40,226,748,0
2910.31,469,531,0.0476,748,137,128,40,226,748,0
2911.44,471,529,0.0466,748,136,128,40,225,748,2
2912.57,471,529,0.0460,748,136,128,40,225,748,2
2913.72,471,529,0.0445,746,136,128,40,225,746,2
2914.82,471,529,0.0448,746,136,128,40,225,746,2
2915.92,471,529,0.0489,746,136,128,40,225,746,2
2917.03,471,529,0.0489,746,136,128,40,225,746,2
2918.16,471,529,0.0489,746,136,128,40,225,746,0
2919.25,471,529,0.0481,746,136,128,40,225,746,0
2920.37,471,529,0.0473,746,136,128,40,225,746,0
2921.48,471,529,0.0490,746,136,128,40,225,746,0
2922.62,472,528,0.0479,746,136,127,40,225,746,0
2923.79,472,528,0.0486,746,136,127,40,225,746,0
2924.93,472,528,0.0482,746,136,127,40,225,746,0
2926.04,473,527,0.0447,746,136,127,40,224,746,0
2927.21,473,527,0.0460,746,136,127,40,224,746,0
2928.34,473,527,0.0452,746,136,127,40,224,746,0
2929.44,473,527,0.0436,746,136,127,40,224,746,0
2930.53,473,527,0.0446,746,136,127,40,224,746,0
2931.64,473,527,0.0458,746,136,127,40,224,746,0
2933.04,474,526,0.0503,746,135,127,40,224,746,0
2934.19,474,526,0.0456,746,135,127,40,224,746,0
2935.30,474,526,0.0467,746,135,127,40,224,746,0
2936.43,474,526,0.0450,746,135,127,40,224,746,0
2937.55,475,525,0.0453,746,134,127,40,224,746,0
2938.72,475,525,0.0463,746,134,127,40,224,746,0
2939.82,475,525,0.0462,746,134,127,40,224,746,0
2940.92,475,525,0.0485,746,134,127,40,224,746,0
2942.04,475,525,0.0518,746,134,127,40,224,746,0
2943.45,475,525,0.0559,746,134,127,40,224,746,0
2944.55,475,525,0.0493,746,134,127,40,224,746,0
2945.69,475,525,0.0513,746,134,127,40,224,746,0
2946.79,476,524,0.0493,746,134,127,40,223,746,0
2947.90,476,524,0.0477,746,134,127,40,223,746,0
2949.04,476,524,0.0518,746,134,127,40,223,746,0
2950.14,476,524,0.0517,746,134,127,40,223,746,0
2951.23,476,524,0.0518,746,134,127,40,223,746,0
2952.36,476,524,0.0520,746,134,127,40,223,746,0
2953.47,476,524,0.0513,746,134,127,40,223,746,0
2954.58,476,524,0.0519,746,134,127,40,223,746,0
2955.67,476,524,0.0498,746,134,127,40,223,746,0
2956.77,477,523,0.0493,746,134,127,39,223,746,0
2957.92,477,523,0.0492,746,134,127,39,223,746,0
2959.05,477,523,0.0495,746,134,127,39,223,746,0
2960.15,477,523,0.0487,746,134,127,39,223,746,0
2961.27,477,523,0.0508,746,134,127,39,223,746,0
