Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor (1),Zone_ZoneSensor stair (4)_noSmartSign
1272.56,154,846,0.0227,1428,219,201,68,358,1428,0
1273.79,154,846,0.0222,1428,219,201,68,358,1428,0
1275.05,154,846,0.0225,1428,219,201,68,358,1428,0
1276.30,154,846,0.0259,1428,219,201,68,358,1428,0
1277.63,155,845,0.0234,1428,219,200,68,358,1428,0
1278.89,155,845,0.0227,1428,219,200,68,358,1428,0
1280.13,155,845,0.0233,1428,219,200,68,358,1428,0
1281.19,155,845,0.0230,1428,219,200,68,358,1428,0
1282.46,155,845,0.0236,1428,219,200,68,358,1428,0
1283.72,155,845,0.0225,1428,219,200,68,358,1428,2
1285.07,155,845,0.0213,1428,219,200,68,358,1428,2
1286.44,155,845,0.0213,1428,219,200,68,358,1428,2
1287.73,155,845,0.0227,1428,219,200,68,358,1428,2
1288.96,155,845,0.0225,1428,219,200,68,358,1428,2
1290.20,155,845,0.0228,1430,219,200,68,358,1430,0
1291.48,156,844,0.0212,1430,219,200,68,357,1430,0
1292.74,156,844,0.0209,1430,219,200,68,357,1430,0
1294.39,156,844,0.0216,1430,219,200,68,357,1430,0
1295.64,156,844,0.0243,1430,219,200,68,357,1430,0
1296.90,156,844,0.0241,1430,219,200,68,357,1430,0
1298.18,156,844,0.0228,1430,219,200,68,357,1430,0
1299.43,158,842,0.0217,1430,219,200,67,356,1430,0
1300.72,158,842,0.0207,1430,219,200,67,356,1430,0
1301.97,158,842,0.0208,1430,219,200,67,356,1430,0
1303.26,159,841,0.0184,1430,218,200,67,356,1430,0
1304.51,159,841,0.0217,1430,218,200,67,356,1430,0
1305.77,159,841,0.0206,1430,218,200,67,356,1430,0
1306.98,159,841,0.0203,1430,218,200,67,356,1430,0
1308.30,160,840,0.0206,1430,218,200,67,355,1430,0
1309.96,160,840,0.0192,1430,218,200,67,355,1430,0
1311.45,160,840,0.0183,1430,218,200,67,355,1430,0
1312.70,160,840,0.0195,1430,218,200,67,355,1430,0
1313.93,160,840,0.0174,1430,218,200,67,355,1430,0
1315.20,160,840,0.0180,1430,218,200,67,355,1430,0
1316.46,160,840,0.0191,1430,218,200,67,355,1430,0
1317.71,160,840,0.0191,1430,218,200,67,355,1430,0
1318.94,160,840,0.0217,1430,218,200,67,355,1430,0
1320.18,160,840,0.0214,1430,218,200,67,355,1430,0
1321.42,160,840,0.0211,1430,218,200,67,355,1430,0
1322.67,160,840,0.0210,1430,218,200,67,355,1430,0
1323.92,160,840,0.0210,1430,218,200,67,355,1430,0
1325.16,160,840,0.0218,1430,218,200,67,355,1430,0
1326.42,161,839,0.0194,1430,218,200,67,354,1430,0
1327.70,161,839,0.0208,1430,218,200,67,354,1430,0
1328.95,162,838,0.0178,1430,218,200,67,353,1430,0
1330.22,162,838,0.0169,1430,218,200,67,353,1430,0
1331.51,162,838,0.0185,1430,218,200,67,353,1430,0
1332.71,162,838,0.0189,1430,218,200,67,353,1430,0
1333.95,162,838,0.0197,1430,218,200,67,353,1430,0
1335.15,162,838,0.0189,1430,218,200,67,353,1430,0
1336.38,162,838,0.0182,1430,218,200,67,353,1430,0
1337.62,162,838,0.0182,1430,218,200,67,353,1430,0
1338.88,162,838,0.0185,1430,218,200,67,353,1430,0
1340.14,162,838,0.0190,1430,218,200,67,353,1430,0
1341.37,162,838,0.0186,1430,218,200,67,353,1430,0
1342.59,162,838,0.0186,1430,218,200,67,353,1430,0
1343.85,162,838,0.0185,1430,218,200,67,353,1430,0
1345.07,162,838,0.0185,1430,218,200,67,353,1430,0
1346.33,162,838,0.0178,1430,218,200,67,353,1430,0
1347.57,162,838,0.0185,1430,218,200,67,353,1430,0
1348.88,162,838,0.0184,1430,218,200,67,353,1430,0
1350.12,162,838,0.0201,1430,218,200,67,353,1430,0
1351.42,162,838,0.0207,1432,218,200,67,353,1432,0
1352.67,162,838,0.0199,1432,218,200,67,353,1432,0
1353.92,163,837,0.0189,1432,218,199,67,353,1432,0
1355.16,163,837,0.0175,1432,218,199,67,353,1432,0
1356.42,163,837,0.0183,1430,218,199,67,353,1430,0
1357.65,163,837,0.0190,1430,218,199,67,353,1430,0
1358.88,163,837,0.0176,1430,218,199,67,353,1430,0
1360.09,163,837,0.0186,1430,218,199,67,353,1430,0
1361.31,163,837,0.0183,1430,218,199,67,353,1430,0
1362.55,164,836,0.0171,1430,218,198,67,353,1430,0
1363.83,164,836,0.0170,1430,218,198,67,353,1430,0
1365.10,164,836,0.0169,1430,218,198,67,353,1430,0
1366.33,164,836,0.0162,1430,218,198,67,353,1430,0
1367.76,165,835,0.0148,1432,218,198,67,352,1432,0
1369.00,165,835,0.0146,1432,218,198,67,352,1432,0
1370.25,166,834,0.0134,1432,218,198,67,351,1432,0
1371.52,167,833,0.0162,1432,218,197,67,351,1432,0
1372.82,167,833,0.0171,1432,218,197,67,351,1432,0
1374.10,167,833,0.0163,1432,218,197,67,351,1432,0
1375.33,167,833,0.0169,1432,218,197,67,351,1432,0
1376.49,167,833,0.0173,1432,218,197,67,351,1432,0
1377.72,167,833,0.0186,1432,218,197,67,351,1432,0
1378.95,167,833,0.0172,1432,218,197,67,351,1432,0
1380.17,167,833,0.0185,1432,218,197,67,351,1432,0
1381.40,167,833,0.0192,1432,218,197,67,351,1432,0
1382.62,167,833,0.0182,1432,218,197,67,351,1432,0
1383.85,167,833,0.0180,1432,218,197,67,351,1432,0
1385.44,167,833,0.0186,1432,218,197,67,351,1432,0
1386.65,167,833,0.0186,1432,218,197,67,351,1432,0
1388.25,167,833,0.0179,1432,218,197,67,351,1432,0
1389.48,167,833,0.0192,1432,218,197,67,351,1432,0
1390.70,168,832,0.0189,1434,218,196,67,351,1434,0
1391.94,169,831,0.0186,1434,218,196,67,350,1434,0
1393.23,169,831,0.0189,1434,218,196,67,350,1434,0
1394.47,169,831,0.0189,1434,218,196,67,350,1434,0
1395.71,169,831,0.0175,1434,218,196,67,350,1434,0
1396.93,169,831,0.0176,1434,218,196,67,350,1434,0
1398.16,169,831,0.0182,1434,218,196,67,350,1434,0
1399.76,169,831,0.0201,1434,218,196,67,350,1434,0
1401.14,169,831,0.0199,1436,218,196,67,350,1436,0
1402.37,169,831,0.0207,1436,218,196,67,350,1436,0
1403.61,169,831,0.0204,1436,218,196,67,350,1436,0
1404.83,169,831,0.0204,1434,218,196,67,350,1434,0
1406.06,169,831,0.0194,1434,218,196,67,350,1434,0
1407.25,169,831,0.0187,1434,218,196,67,350,1434,0
1408.52,169,831,0.0183,1434,218,196,67,350,1434,0
1409.72,169,831,0.0181,1434,218,196,67,350,1434,0
1410.96,169,831,0.0217,1434,218,196,67,350,1434,0
1412.18,169,831,0.0222,1434,218,196,67,350,1434,0
1413.41,169,831,0.0234,1434,218,196,67,350,1434,0
1414.64,169,831,0.0241,1434,218,196,67,350,1434,0
1415.91,169,831,0.0233,1434,218,196,67,350,1434,0
1417.01,169,831,0.0242,1434,218,196,67,350,1434,0
1418.26,169,831,0.0235,1434,218,196,67,350,1434,0
1419.47,169,831,0.0236,1434,218,196,67,350,1434,0
1420.71,169,831,0.0227,1434,218,196,67,350,1434,0
1421.92,169,831,0.0237,1434,218,196,67,350,1434,0
1423.15,169,831,0.0235,1434,218,196,67,350,1434,0
1424.37,169,831,0.0235,1434,218,196,67,350,1434,0
1425.63,171,829,0.0199,1434,218,195,67,349,1434,0
1426.90,172,828,0.0183,1434,217,195,67,349,1434,0
1428.18,172,828,0.0184,1434,217,195,67,349,1434,0
1429.40,172,828,0.0178,1434,217,195,67,349,1434,0
1430.64,173,827,0.0175,1434,217,195,67,348,1434,0
1431.93,173,827,0.0180,1434,217,195,67,348,1434,0
1433.18,173,827,0.0180,1434,217,195,67,348,1434,0
1434.40,173,827,0.0182,1434,217,195,67,348,1434,0
1435.65,173,827,0.0177,1434,217,195,67,348,1434,0
1436.82,174,826,0.0164,1434,216,195,67,348,1434,0
1438.17,174,826,0.0163,1434,216,195,67,348,1434,0
1439.32,174,826,0.0166,1434,216,195,67,348,1434,0
1440.56,174,826,0.0160,1434,216,195,67,348,1434,2
1441.79,174,826,0.0162,1434,216,195,67,348,1434,2
1443.05,174,826,0.0161,1434,216,195,67,348,1434,2
1444.29,174,826,0.0159,1434,216,195,67,348,1434,2
1445.54,174,826,0.0161,1434,216,195,67,348,1434,2
1446.76,174,826,0.0162,1434,216,195,67,348,1434,2
1448.01,174,826,0.0172,1434,216,195,67,348,1434,0
1449.23,174,826,0.0176,1434,216,195,67,348,1434,0
1450.43,174,826,0.0177,1434,216,195,67,348,1434,0
1451.65,174,826,0.0179,1434,216,195,67,348,1434,0
1452.86,174,826,0.0178,1434,216,195,67,348,1434,0
1454.11,174,826,0.0211,1434,216,195,67,348,1434,0
1455.32,175,825,0.0218,1434,215,195,67,348,1434,0
1456.58,175,825,0.0228,1434,215,195,67,348,1434,0
1457.80,175,825,0.0218,1434,215,195,67,348,1434,0
1459.04,175,825,0.0212,1434,215,195,67,348,1434,0
1460.27,175,825,0.0223,1434,215,195,67,348,1434,0
1461.50,175,825,0.0208,1434,215,195,67,348,1434,0
1462.71,175,825,0.0219,1434,215,195,67,348,1434,0
1463.94,175,825,0.0228,1434,215,195,67,348,1434,0
1465.14,175,825,0.0210,1434,215,195,67,348,1434,0
1466.36,175,825,0.0214,1434,215,195,67,348,1434,0
1467.57,175,825,0.0221,1434,215,195,67,348,1434,0
1468.90,176,824,0.0225,1434,215,195,67,347,1434,0
1470.11,176,824,0.0218,1434,215,195,67,347,1434,0
1471.33,176,824,0.0228,1434,215,195,67,347,1434,0
1472.55,176,824,0.0238,1434,215,195,67,347,1434,0
1473.79,176,824,0.0239,1434,215,195,67,347,1434,0
1475.01,176,824,0.0233,1434,215,195,67,347,1434,0
1476.23,177,823,0.0229,1434,215,194,67,347,1434,0
1477.48,178,822,0.0202,1434,214,194,67,347,1434,0
1478.76,178,822,0.0206,1434,214,194,67,347,1434,0
1479.97,178,822,0.0200,1434,214,194,67,347,1434,0
1481.19,178,822,0.0199,1434,214,194,67,347,1434,0
1482.45,178,822,0.0200,1434,214,194,67,347,1434,0
1483.69,178,822,0.0206,1434,214,194,67,347,1434,0
1484.91,178,822,0.0206,1434,214,194,67,347,1434,0
1486.11,178,822,0.0203,1434,214,194,67,347,1434,0
1487.30,178,822,0.0205,1434,214,194,67,347,1434,0
1488.52,179,821,0.0183,1434,214,194,67,346,1434,0
1489.73,179,821,0.0203,1434,214,194,67,346,1434,0
1490.99,179,821,0.0207,1434,214,194,67,346,1434,0
1492.19,179,821,0.0203,1434,214,194,67,346,1434,0
1493.43,179,821,0.0200,1434,214,194,67,346,1434,0
1494.66,179,821,0.0221,1434,214,194,67,346,1434,0
1495.85,179,821,0.0228,1434,214,194,67,346,1434,0
1497.06,180,820,0.0201,1434,214,194,66,346,1434,0
1498.32,180,820,0.0202,1434,214,194,66,346,1434,0
1499.55,180,820,0.0206,1434,214,194,66,346,1434,0
1500.74,180,820,0.0199,1434,214,194,66,346,1434,0
1501.97,181,819,0.0182,1434,214,194,66,345,1434,0
1503.27,181,819,0.0188,1434,214,194,66,345,1434,0
1504.55,181,819,0.0186,1434,214,194,66,345,1434,0
1505.75,181,819,0.0187,1434,214,194,66,345,1434,0
1506.97,181,819,0.0195,1434,214,194,66,345,1434,0
1508.18,181,819,0.0186,1436,214,194,66,345,1436,0
1509.40,182,818,0.0164,1436,214,194,66,344,1436,0
1510.65,184,816,0.0129,1436,214,193,66,343,1436,0
1511.91,184,816,0.0151,1436,214,193,66,343,1436,0
1513.14,184,816,0.0147,1436,214,193,66,343,1436,0
1514.38,184,816,0.0149,1436,214,193,66,343,1436,0
1515.57,184,816,0.0151,1436,214,193,66,343,1436,0
1516.76,184,816,0.0141,1436,214,193,66,343,1436,0
1517.96,184,816,0.0143,1436,214,193,66,343,1436,0
1519.21,184,816,0.0148,1436,214,193,66,343,1436,0
1520.41,184,816,0.0151,1436,214,193,66,343,1436,0
1521.60,184,816,0.0155,1436,214,193,66,343,1436,0
1522.81,184,816,0.0151,1436,214,193,66,343,1436,0
1524.21,184,816,0.0152,1436,214,193,66,343,1436,0
1525.44,184,816,0.0147,1436,214,193,66,343,1436,0
1526.67,184,816,0.0149,1436,214,193,66,343,1436,0
1527.87,184,816,0.0166,1436,214,193,66,343,1436,0
1529.09,184,816,0.0169,1436,214,193,66,343,1436,0
1530.29,185,815,0.0138,1436,213,193,66,343,1436,0
1531.54,185,815,0.0132,1436,213,193,66,343,1436,0
1532.76,185,815,0.0144,1436,213,193,66,343,1436,0
1533.97,185,815,0.0139,1436,213,193,66,343,1436,0
1535.17,185,815,0.0145,1436,213,193,66,343,1436,0
1536.39,185,815,0.0151,1436,213,193,66,343,1436,0
1537.60,185,815,0.0151,1436,213,193,66,343,1436,0
1538.84,185,815,0.0148,1436,213,193,66,343,1436,0
1540.06,185,815,0.0163,1436,213,193,66,343,1436,0
1541.25,185,815,0.0174,1436,213,193,66,343,1436,0
1542.45,185,815,0.0161,1436,213,193,66,343,1436,0
1543.65,185,815,0.0163,1436,213,193,66,343,1436,0
1544.93,185,815,0.0171,1436,213,193,66,343,1436,0
1546.12,185,815,0.0194,1436,213,193,66,343,1436,0
1547.34,185,815,0.0199,1436,213,193,66,343,1436,0
1548.56,186,814,0.0172,1436,213,193,66,342,1436,0
1549.79,186,814,0.0204,1436,213,193,66,342,1436,0
1551.05,186,814,0.0236,1436,213,193,66,342,1436,0
1552.27,186,814,0.0235,1436,213,193,66,342,1436,0
1553.49,187,813,0.0224,1436,212,193,66,342,1436,0
1554.76,187,813,0.0223,1436,212,193,66,342,1436,0
1555.97,187,813,0.0225,1436,212,193,66,342,1436,0
1557.16,187,813,0.0235,1436,212,193,66,342,1436,0
1558.35,187,813,0.0261,1436,212,193,66,342,1436,0
1559.93,187,813,0.0262,1436,212,193,66,342,1436,0
1561.13,187,813,0.0260,1436,212,193,66,342,1436,0
1562.33,187,813,0.0256,1436,212,193,66,342,1436,0
1563.53,187,813,0.0259,1436,212,193,66,342,1436,0
1564.74,187,813,0.0261,1436,212,193,66,342,1436,0
1565.94,187,813,0.0256,1438,212,193,66,342,1438,0
1567.15,187,813,0.0263,1438,212,193,66,342,1438,0
1568.34,187,813,0.0262,1438,212,193,66,342,1438,0
1569.61,188,812,0.0246,1438,212,193,66,341,1438,0
1570.91,188,812,0.0243,1438,212,193,66,341,1438,0
1572.11,188,812,0.0241,1438,212,193,66,341,1438,0
1573.30,188,812,0.0245,1438,212,193,66,341,1438,0
1574.51,188,812,0.0251,1438,212,193,66,341,1438,0
1575.70,188,812,0.0264,1438,212,193,66,341,1438,0
1576.89,188,812,0.0261,1438,212,193,66,341,1438,0
1578.08,189,811,0.0244,1438,212,193,65,341,1438,0
1579.30,189,811,0.0244,1438,212,193,65,341,1438,0
1580.39,189,811,0.0248,1438,212,193,65,341,1438,0
1581.62,189,811,0.0245,1438,212,193,65,341,1438,0
1582.79,189,811,0.0246,1438,212,193,65,341,1438,0
1584.00,189,811,0.0246,1438,212,193,65,341,1438,0
1585.20,189,811,0.0262,1438,212,193,65,341,1438,0
1586.39,189,811,0.0275,1438,212,193,65,341,1438,0
1587.57,190,810,0.0253,1438,212,192,65,341,1438,0
1588.77,190,810,0.0256,1438,212,192,65,341,1438,0
1590.07,190,810,0.0257,1438,212,192,65,341,1438,0
1591.31,191,809,0.0238,1438,212,191,65,341,1438,0
1592.53,192,808,0.0226,1438,212,191,65,340,1438,0
1594.17,192,808,0.0224,1438,212,191,65,340,1438,0
1595.36,192,808,0.0221,1438,212,191,65,340,1438,0
1596.55,192,808,0.0226,1438,212,191,65,340,1438,0
1597.74,192,808,0.0227,1438,212,191,65,340,1438,0
1598.96,193,807,0.0211,1438,212,191,65,339,1438,0
1600.15,193,807,0.0199,1438,212,191,65,339,1438,0
1601.43,193,807,0.0240,1438,212,191,65,339,1438,0
1602.63,193,807,0.0226,1438,212,191,65,339,1438,0
1603.81,193,807,0.0253,1438,212,191,65,339,1438,0
1605.05,193,807,0.0267,1438,212,191,65,339,1438,0
1606.27,193,807,0.0263,1438,212,191,65,339,1438,0
1607.49,194,806,0.0252,1438,212,191,65,338,1438,0
1608.70,194,806,0.0255,1438,212,191,65,338,1438,0
1609.91,195,805,0.0245,1438,212,190,65,338,1438,0
1611.15,195,805,0.0257,1438,212,190,65,338,1438,0
1612.35,195,805,0.0254,1438,212,190,65,338,1438,0
1613.58,195,805,0.0257,1438,212,190,65,338,1438,0
1614.81,195,805,0.0264,1438,212,190,65,338,1438,0
1615.99,195,805,0.0275,1438,212,190,65,338,1438,0
1617.17,195,805,0.0266,1438,212,190,65,338,1438,0
1618.35,195,805,0.0304,1438,212,190,65,338,1438,0
1619.58,195,805,0.0333,1438,212,190,65,338,1438,0
1620.77,195,805,0.0318,1438,212,190,65,338,1438,0
1621.96,195,805,0.0322,1438,212,190,65,338,1438,0
1623.16,195,805,0.0325,1438,212,190,65,338,1438,0
1624.37,195,805,0.0333,1438,212,190,65,338,1438,0
1625.56,195,805,0.0335,1438,212,190,65,338,1438,0
1626.76,195,805,0.0345,1438,212,190,65,338,1438,0
1627.92,195,805,0.0339,1438,212,190,65,338,1438,0
1629.11,195,805,0.0360,1438,212,190,65,338,1438,0
1630.37,195,805,0.0339,1438,212,190,65,338,1438,0
1631.56,195,805,0.0365,1438,212,190,65,338,1438,0
1632.75,196,804,0.0344,1438,212,190,65,337,1438,0
1633.98,196,804,0.0352,1438,212,190,65,337,1438,0
1635.24,196,804,0.0364,1438,212,190,65,337,1438,0
1636.44,196,804,0.0381,1438,212,190,65,337,1438,0
1637.64,196,804,0.0384,1438,212,190,65,337,1438,0
1638.82,196,804,0.0391,1438,212,190,65,337,1438,0
1640.03,197,803,0.0393,1438,211,190,65,337,1438,0
1641.28,197,803,0.0399,1438,211,190,65,337,1438,0
1642.48,197,803,0.0395,1438,211,190,65,337,1438,0
1643.67,197,803,0.0389,1438,211,190,65,337,1438,0
1644.90,198,802,0.0371,1438,211,190,65,336,1438,0
1646.12,199,801,0.0362,1438,210,190,65,336,1438,0
1647.31,200,800,0.0347,1438,210,190,65,335,1438,0
1648.55,200,800,0.0347,1438,210,190,65,335,1438,0
1649.82,200,800,0.0332,1438,210,190,65,335,1438,0
1651.01,200,800,0.0334,1438,210,190,65,335,1438,0
1652.20,201,799,0.0307,1438,210,190,65,334,1438,0
1653.43,201,799,0.0321,1438,210,190,65,334,1438,0
1654.62,201,799,0.0315,1438,210,190,65,334,1438,0
1655.81,201,799,0.0330,1438,210,190,65,334,1438,0
1657.04,201,799,0.0352,1438,210,190,65,334,1438,0
1658.25,202,798,0.0310,1438,210,190,65,333,1438,0
1659.52,202,798,0.0309,1438,210,190,65,333,1438,0
1660.71,202,798,0.0336,1438,210,190,65,333,1438,0
1661.89,202,798,0.0341,1440,210,190,65,333,1440,0
1663.08,203,797,0.0329,1440,210,190,65,332,1440,0
1664.32,203,797,0.0343,1440,210,190,65,332,1440,0
1665.52,203,797,0.0339,1440,210,190,65,332,1440,0
1666.69,203,797,0.0348,1440,210,190,65,332,1440,0
1667.87,203,797,0.0350,1440,210,190,65,332,1440,0
1669.07,203,797,0.0355,1440,210,190,65,332,1440,0
1670.29,203,797,0.0346,1440,210,190,65,332,1440,0
1671.46,203,797,0.0348,1444,210,190,65,332,1444,0
1672.65,205,795,0.0312,1444,209,189,65,332,1444,0
1673.89,206,794,0.0295,1444,209,189,65,331,1444,0
1675.16,206,794,0.0282,1442,209,189,65,331,1442,0
1676.37,206,794,0.0294,1442,209,189,65,331,1442,0
1677.55,206,794,0.0284,1442,209,189,65,331,1442,0
1678.76,206,794,0.0316,1442,209,189,65,331,1442,0
1680.00,206,794,0.0316,1442,209,189,65,331,1442,0
1681.17,206,794,0.0311,1442,209,189,65,331,1442,0
1682.36,206,794,0.0326,1442,209,189,65,331,1442,0
1683.87,206,794,0.0320,1442,209,189,65,331,1442,0
1685.10,206,794,0.0329,1442,209,189,65,331,1442,0
1686.23,206,794,0.0310,1442,209,189,65,331,1442,0
1687.41,206,794,0.0315,1442,209,189,65,331,1442,0
1688.58,207,793,0.0299,1442,208,189,65,331,1442,0
1689.82,207,793,0.0294,1442,208,189,65,331,1442,0
1691.01,207,793,0.0295,1442,208,189,65,331,1442,0
1692.19,208,792,0.0278,1442,207,189,65,331,1442,0
1693.43,209,791,0.0255,1442,206,189,65,331,1442,0
1694.65,210,790,0.0232,1442,206,189,64,331,1442,0
1695.87,210,790,0.0240,1442,206,189,64,331,1442,0
1697.09,210,790,0.0261,1442,206,189,64,331,1442,0
1698.26,210,790,0.0269,1442,206,189,64,331,1442,0
1699.47,210,790,0.0254,1442,206,189,64,331,1442,0
1700.69,210,790,0.0265,1442,206,189,64,331,1442,0
1701.87,210,790,0.0262,1442,206,189,64,331,1442,0
1703.04,210,790,0.0268,1442,206,189,64,331,1442,0
1704.21,210,790,0.0259,1442,206,189,64,331,1442,0
1705.41,210,790,0.0258,1442,206,189,64,331,1442,0
1706.58,210,790,0.0262,1442,206,189,64,331,1442,0
1707.82,211,789,0.0239,1442,206,188,64,331,1442,0
1709.04,211,789,0.0241,1442,206,188,64,331,1442,0
1710.27,211,789,0.0238,1442,206,188,64,331,1442,0
1711.42,211,789,0.0269,1442,206,188,64,331,1442,0
1712.58,211,789,0.0265,1442,206,188,64,331,1442,0
1713.74,211,789,0.0262,1442,206,188,64,331,1442,0
1714.94,211,789,0.0254,1442,206,188,64,331,1442,0
1716.14,213,787,0.0223,1442,206,187,64,330,1442,0
1717.36,213,787,0.0222,1442,206,187,64,330,1442,0
1718.53,213,787,0.0221,1442,206,187,64,330,1442,0
1719.74,213,787,0.0218,1442,206,187,64,330,1442,0
1720.91,213,787,0.0216,1442,206,187,64,330,1442,0
1722.11,213,787,0.0226,1442,206,187,64,330,1442,0
1723.30,214,786,0.0218,1442,206,187,64,329,1442,0
1724.48,214,786,0.0221,1442,206,187,64,329,1442,0
1725.71,214,786,0.0209,1442,206,187,64,329,1442,0
1726.87,214,786,0.0225,1442,206,187,64,329,1442,0
1728.03,214,786,0.0219,1442,206,187,64,329,1442,0
1729.20,214,786,0.0222,1442,206,187,64,329,1442,0
1730.42,214,786,0.0223,1442,206,187,64,329,1442,0
1731.59,214,786,0.0240,1442,206,187,64,329,1442,0
1732.77,215,785,0.0226,1442,205,187,64,329,1442,0
1733.93,215,785,0.0227,1442,205,187,64,329,1442,0
1735.16,215,785,0.0236,1442,205,187,64,329,1442,0
1736.34,216,784,0.0213,1442,204,187,64,329,1442,0
1737.57,217,783,0.0205,1442,203,187,64,329,1442,0
1738.81,217,783,0.0212,1442,203,187,64,329,1442,0
1740.06,217,783,0.0241,1442,203,187,64,329,1442,0
1741.29,218,782,0.0200,1442,203,186,64,329,1442,0
1742.45,218,782,0.0211,1442,203,186,64,329,1442,0
1743.74,218,782,0.0236,1442,203,186,64,329,1442,0
1744.98,219,781,0.0207,1442,203,185,64,329,1442,0
1746.23,219,781,0.0210,1442,203,185,64,329,1442,0
1747.49,219,781,0.0192,1442,203,185,64,329,1442,0
1748.73,219,781,0.0182,1442,203,185,64,329,1442,0
1749.99,219,781,0.0195,1442,203,185,64,329,1442,0
1751.22,219,781,0.0195,1442,203,185,64,329,1442,0
1752.47,219,781,0.0201,1442,203,185,64,329,1442,0
1753.68,219,781,0.0189,1442,203,185,64,329,1442,0
1754.94,219,781,0.0204,1442,203,185,64,329,1442,0
1756.18,219,781,0.0214,1442,203,185,64,329,1442,0
1757.79,220,780,0.0196,1442,202,185,64,329,1442,0
1759.02,220,780,0.0197,1442,202,185,64,329,1442,0
1760.38,220,780,0.0213,1442,202,185,64,329,1442,0
1761.54,220,780,0.0212,1442,202,185,64,329,1442,0
1762.73,220,780,0.0216,1442,202,185,64,329,1442,0
1763.89,220,780,0.0223,1442,202,185,64,329,1442,0
1765.08,220,780,0.0212,1442,202,185,64,329,1442,0
1766.29,220,780,0.0204,1442,202,185,64,329,1442,0
1767.49,220,780,0.0219,1442,202,185,64,329,1442,0
1768.67,220,780,0.0206,1442,202,185,64,329,1442,0
1769.88,220,780,0.0208,1442,202,185,64,329,1442,0
1771.04,220,780,0.0211,1442,202,185,64,329,1442,0
1772.20,220,780,0.0212,1442,202,185,64,329,1442,0
1773.36,220,780,0.0200,1442,202,185,64,329,1442,0
1774.57,220,780,0.0210,1442,202,185,64,329,1442,0
1775.75,220,780,0.0198,1442,202,185,64,329,1442,0
1776.92,220,780,0.0229,1442,202,185,64,329,1442,0
1778.08,220,780,0.0231,1442,202,185,64,329,1442,0
1779.24,220,780,0.0229,1442,202,185,64,329,1442,0
1780.40,220,780,0.0232,1442,202,185,64,329,1442,0
1781.56,220,780,0.0233,1442,202,185,64,329,1442,0
1782.72,220,780,0.0236,1442,202,185,64,329,1442,0
1783.90,220,780,0.0245,1442,202,185,64,329,1442,0
1785.16,222,778,0.0239,1442,201,185,64,328,1442,0
1786.33,222,778,0.0241,1442,201,185,64,328,1442,0
1787.55,222,778,0.0264,1442,201,185,64,328,1442,0
1788.74,222,778,0.0257,1442,201,185,64,328,1442,0
1789.93,222,778,0.0259,1442,201,185,64,328,1442,0
1791.09,222,778,0.0284,1442,201,185,64,328,1442,0
1792.24,222,778,0.0305,1442,201,185,64,328,1442,0
1793.40,222,778,0.0306,1442,201,185,64,328,1442,0
1794.59,222,778,0.0297,1442,201,185,64,328,1442,0
1795.74,222,778,0.0321,1442,201,185,64,328,1442,0
1796.89,222,778,0.0313,1442,201,185,64,328,1442,0
1798.05,222,778,0.0338,1442,201,185,64,328,1442,0
1799.45,223,777,0.0357,1442,201,184,64,328,1442,0
1800.61,223,777,0.0376,1442,201,184,64,328,1442,0
1801.82,223,777,0.0376,1442,201,184,64,328,1442,0
1802.98,223,777,0.0374,1442,201,184,64,328,1442,0
1804.17,223,777,0.0379,1442,201,184,64,328,1442,0
1805.39,223,777,0.0375,1442,201,184,64,328,1442,0
1806.55,223,777,0.0368,1442,201,184,64,328,1442,0
1807.72,223,777,0.0364,1442,201,184,64,328,1442,0
1808.90,223,777,0.0367,1442,201,184,64,328,1442,0
1810.11,223,777,0.0393,1442,201,184,64,328,1442,0
1811.25,223,777,0.0363,1442,201,184,64,328,1442,0
1812.42,223,777,0.0371,1442,201,184,64,328,1442,0
1813.58,223,777,0.0369,1442,201,184,64,328,1442,0
1814.76,224,776,0.0340,1442,201,183,64,328,1442,0
1815.92,225,775,0.0333,1442,200,183,64,328,1442,0
1817.18,225,775,0.0327,1442,200,183,64,328,1442,0
1818.34,225,775,0.0346,1442,200,183,64,328,1442,0
1819.52,225,775,0.0372,1442,200,183,64,328,1442,2
1820.68,225,775,0.0357,1442,200,183,64,328,1442,2
1821.83,226,774,0.0355,1442,200,183,64,327,1442,2
1823.03,226,774,0.0362,1442,200,183,64,327,1442,2
1824.22,226,774,0.0364,1442,200,183,64,327,1442,2
1825.41,227,773,0.0346,1442,200,183,63,327,1442,2
1826.63,228,772,0.0330,1442,200,183,63,326,1442,0
1827.80,228,772,0.0324,1442,200,183,63,326,1442,0
1828.98,229,771,0.0317,1442,199,183,63,326,1442,0
1830.23,229,771,0.0346,1442,199,183,63,326,1442,0
1831.39,229,771,0.0338,1442,199,183,63,326,1442,0
1832.58,229,771,0.0343,1442,199,183,63,326,1442,0
1833.73,230,770,0.0322,1442,199,182,63,326,1442,0
1834.97,230,770,0.0322,1442,199,182,63,326,1442,0
1836.13,230,770,0.0303,1442,199,182,63,326,1442,0
1837.28,230,770,0.0312,1444,199,182,63,326,1444,0
1838.44,231,769,0.0302,1444,199,182,63,325,1444,0
