AgentID,SpawnZone,EscapeTime(s),ExitUsed
170,Typical School Chair and Table 10,1460.90,Exit_Sub3
187,pedestal,1482.24,Exit_Sub3
174,Typical School Chair and Table 1,1497.28,Exit_Sub3
173,School Table,1500.29,Exit_Sub_Main
172,School Table,1500.69,Exit_Sub2
180,School Table,1515.37,Exit_Sub_Main
186,School Table,1526.26,Exit_Sub1
188,School Table,1531.35,Exit_Sub_Main
182,School Table,1537.29,Exit_Sub2
178,Typical School Chair and Table 15,1544.88,Exit_Sub_Main
175,School Table,1548.23,Exit_Sub_Main
181,School Table,1556.21,Exit_Sub3
183,Typical School Chair and Table 20,1576.41,Exit_Sub_Main
185,Typical School Chair and Table 13,1577.64,Exit_Sub3
196,School Table,1599.76,Exit_Sub_Main
191,School Table,1607.25,Exit_Sub1
199,School Table,1619.24,Exit_Sub2
184,Typical School Chair and Table 15,1620.98,Exit_Sub_Main
198,School Table,1622.64,Exit_Sub2
201,School Table,1623.51,Exit_Sub_Main
190,School Table,1636.42,Exit_Sub_Main
189,School Table,1638.03,Exit_Sub2
195,Typical School Chair and Table 7,1663.33,Exit_Sub_Main
207,Typical School Chair and Table 13,1671.95,Exit_Sub3
200,Typical School Chair and Table 14,1676.16,Exit_Sub_Main
197,Typical School Chair and Table 19,1677.38,Exit_Sub3
204,Typical School Chair and Table 11,1679.43,Exit_Sub_Main
192,Typical School Chair and Table 19,1686.31,Exit_Sub_Main
193,Typical School Chair and Table 12,1689.28,Exit_Sub_Main
216,Typical School Chair and Table 9,1696.60,Exit_Sub_Main
194,Typical School Chair and Table 18,1703.67,Exit_Sub3
212,Typical School Chair and Table 18,1704.93,Exit_Sub2
206,School Table,1705.78,Exit_Sub_Main
211,Typical School Chair and Table 13,1721.50,Exit_Sub3
203,Typical School Chair and Table 4,1724.06,Exit_Sub3
210,School Table,1724.90,Exit_Sub3
209,School Table,1728.24,Exit_Sub1
215,School Table,1740.50,Exit_Sub2
202,School Table,1747.40,Exit_Sub_Main
213,School Table,1747.79,Exit_Sub_Main
208,School Table,1750.83,Exit_Sub2
221,Typical School Chair and Table 7,1765.85,Exit_Sub3
217,School Table,1769.89,Exit_Sub3
214,Typical School Chair and Table 5,1770.77,Exit_Sub3
220,School Table,1774.57,Exit_Sub2
205,School Table,1776.72,Exit_Sub2
219,School Table,1791.54,Exit_Sub3
222,School Table,1818.74,Exit_Sub_Main
234,pedestal,1820.35,Exit_Sub3
218,Typical School Chair and Table 3,1846.57,Exit_Sub2
241,School Table,1851.48,Exit_Sub2
227,School Table,1852.94,Exit_Sub3
226,Typical School Chair and Table 5,1855.91,Exit_Sub_Main
228,Typical School Chair and Table,1859.21,Exit_Sub3
229,Typical School Chair and Table 2,1860.88,Exit_Sub1
224,School Table,1860.88,Exit_Sub_Main
223,School Table,1868.11,Exit_Sub2
225,School Table,1874.09,Exit_Sub_Main
239,School Table,1875.75,Exit_Sub_Main
240,School Table,1880.69,Exit_Sub_Main
233,Typical School Chair and Table 20,1888.51,Exit_Sub_Main
235,Typical School Chair and Table 1,1905.36,Exit_Sub3
237,School Table,1905.73,Exit_Sub2
246,School Table,1915.50,Exit_Sub3
232,School Table,1921.98,Exit_Sub3
243,Typical School Chair and Table 1,1923.93,Exit_Sub_Main
236,Typical School Chair and Table 2,1924.38,Exit_Sub2
238,Typical School Chair and Table 7,1924.38,Exit_Sub3
244,School Table,1933.51,Exit_Sub2
230,School Table,1936.75,Exit_Sub2
231,School Table,1940.73,Exit_Sub_Main
251,Typical School Chair and Table 18,1956.17,Exit_Sub2
245,School Table,1971.47,Exit_Sub_Main
259,pedestal,1976.67,Exit_Sub2
250,Typical School Chair and Table 3,1986.59,Exit_Sub3
256,Typical School Chair and Table 5,1994.12,Exit_Sub_Main
248,School Table,1997.75,Exit_Sub3
247,Typical School Chair and Table,2029.16,Exit_Sub_Main
263,School Table,2030.75,Exit_Sub3
249,Typical School Chair and Table 4,2034.38,Exit_Sub3
265,Typical School Chair and Table 14,2037.26,Exit_Sub3
242,Typical School Chair and Table 12,2038.85,Exit_Sub_Main
260,School Table,2042.52,Exit_Sub1
254,School Table,2046.82,Exit_Sub3
258,School Table,2050.73,Exit_Sub_Main
255,Typical School Chair and Table 5,2055.41,Exit_Sub_Main
261,Typical School Chair and Table 5,2057.79,Exit_Sub3
272,School Table,2063.65,Exit_Sub2
253,Typical School Chair and Table,2069.18,Exit_Sub3
252,Typical School Chair and Table 19,2082.45,Exit_Sub_Main
262,Typical School Chair and Table 3,2082.45,Exit_Sub2
266,Typical School Chair and Table 1,2085.18,Exit_Sub3
267,School Table,2092.89,Exit_Sub3
257,School Table,2099.08,Exit_Sub_Main
268,School Table,2103.76,Exit_Sub_Main
270,School Table,2104.54,Exit_Sub_Main
269,Typical School Chair and Table 19,2118.87,Exit_Sub3
278,Typical School Chair and Table 18,2133.18,Exit_Sub2
264,School Table,2143.11,Exit_Sub_Main
274,Typical School Chair and Table 12,2147.07,Exit_Sub_Main
271,School Table,2156.64,Exit_Sub3
273,School Table,2161.49,Exit_Sub2
275,Typical School Chair and Table 11,2190.40,Exit_Sub_Main
276,School Table,2191.57,Exit_Sub_Main
285,School Table,2206.14,Exit_Sub3
279,Typical School Chair and Table 11,2210.03,Exit_Sub_Main
280,School Table,2210.03,Exit_Sub2
277,School Table,2210.40,Exit_Sub3
282,School Table,2223.78,Exit_Sub_Main
281,School Table,2256.14,Exit_Sub_Main
284,School Table,2258.46,Exit_Sub_Main
283,School Table,2259.18,Exit_Sub_Main
286,School Table,2260.71,Exit_Sub3
289,Typical School Chair and Table 20,2280.40,Exit_Sub_Main
292,Typical School Chair and Table 3,2282.30,Exit_Sub1
293,School Table,2292.45,Exit_Sub3
295,School Table,2303.02,Exit_Sub_Main
290,Typical School Chair and Table 5,2305.30,Exit_Sub_Main
287,School Table,2324.64,Exit_Sub_Main
288,Typical School Chair and Table 15,2326.54,Exit_Sub_Main
291,Typical School Chair and Table 6,2338.95,Exit_Sub_Main
303,School Table,2339.35,Exit_Sub2
296,School Table,2348.15,Exit_Sub3
294,School Table,2352.34,Exit_Sub_Main
302,School Table,2352.69,Exit_Sub_Main
307,Typical School Chair and Table 9,2361.40,Exit_Sub3
305,School Table,2371.59,Exit_Sub3
301,School Table,2372.36,Exit_Sub_Main
298,School Table,2372.72,Exit_Sub1
308,School Table,2385.29,Exit_Sub1
299,School Table,2386.39,Exit_Sub_Main
311,Typical School Chair and Table 5,2396.29,Exit_Sub_Main
300,School Table,2397.43,Exit_Sub1
319,School Table,2399.77,Exit_Sub_Main
306,School Table,2403.16,Exit_Sub_Main
317,Typical School Chair and Table 18,2405.06,Exit_Sub2
304,School Table,2406.53,Exit_Sub2
312,School Table,2414.43,Exit_Sub2
314,School Table,2417.38,Exit_Sub_Main
321,School Table,2425.92,Exit_Sub1
309,School Table,2427.82,Exit_Sub_Main
318,Typical School Chair and Table 13,2430.49,Exit_Sub_Main
297,School Table,2431.64,Exit_Sub_Main
315,Typical School Chair and Table 12,2434.32,Exit_Sub_Main
327,Typical School Chair and Table 13,2445.89,Exit_Sub_Main
316,Typical School Chair and Table,2446.24,Exit_Sub3
313,Typical School Chair and Table 5,2452.52,Exit_Sub_Main
333,pedestal,2456.62,Exit_Sub_Main
325,School Table,2462.23,Exit_Sub3
310,School Table,2465.57,Exit_Sub3
322,School Table,2473.94,Exit_Sub1
323,Typical School Chair and Table 16,2478.43,Exit_Sub2
320,Typical School Chair and Table 8,2491.07,Exit_Sub_Main
330,School Table,2491.76,Exit_Sub_Main
331,Typical School Chair and Table 11,2494.34,Exit_Sub2
335,Typical School Chair and Table 4,2498.93,Exit_Sub_Main
328,School Table,2524.67,Exit_Sub1
324,School Table,2526.85,Exit_Sub_Main
336,School Table,2529.82,Exit_Sub_Main
329,Typical School Chair and Table 11,2530.51,Exit_Sub_Main
345,Typical School Chair and Table 15,2547.96,Exit_Sub2
332,Typical School Chair and Table 18,2549.06,Exit_Sub3
342,Typical School Chair and Table 15,2559.47,Exit_Sub2
344,School Table,2562.42,Exit_Sub3
337,School Table,2567.51,Exit_Sub_Main
340,Typical School Chair and Table 5,2576.19,Exit_Sub_Main
326,Typical School Chair and Table 3,2592.38,Exit_Sub_Main
341,School Table,2605.06,Exit_Sub_Main
334,Typical School Chair and Table 19,2616.52,Exit_Sub_Main
361,pedestal,2617.26,Exit_Sub3
353,School Table,2621.61,Exit_Sub3
351,Typical School Chair and Table 9,2625.18,Exit_Sub3
346,Typical School Chair and Table 7,2625.90,Exit_Sub1
339,Typical School Chair and Table 5,2629.13,Exit_Sub_Main
338,Typical School Chair and Table 18,2631.35,Exit_Sub2
358,School Table,2635.64,Exit_Sub_Main
348,School Table,2646.24,Exit_Sub_Main
352,Typical School Chair and Table 11,2660.46,Exit_Sub_Main
354,Typical School Chair and Table 9,2663.99,Exit_Sub_Main
359,Typical School Chair and Table 18,2665.76,Exit_Sub2
355,School Table,2674.78,Exit_Sub3
365,School Table,2682.89,Exit_Sub3
347,School Table,2686.52,Exit_Sub_Main
357,Typical School Chair and Table 9,2691.82,Exit_Sub3
349,School Table,2692.52,Exit_Sub_Main
368,School Table,2697.15,Exit_Sub3
350,Typical School Chair and Table 7,2699.25,Exit_Sub_Main
364,Typical School Chair and Table 16,2702.84,Exit_Sub2
378,pedestal,2703.16,Exit_Sub2
356,School Table,2704.95,Exit_Sub_Main
360,School Table,2712.63,Exit_Sub2
367,School Table,2713.32,Exit_Sub3
377,School Table,2713.65,Exit_Sub2
376,Typical School Chair and Table 6,2725.34,Exit_Sub2
374,Typical School Chair and Table 4,2726.42,Exit_Sub2
363,School Table,2734.65,Exit_Sub3
384,pedestal,2746.77,Exit_Sub3
362,School Table,2759.56,Exit_Sub_Main
370,Typical School Chair and Table 7,2767.51,Exit_Sub3
379,Typical School Chair and Table 19,2775.39,Exit_Sub2
369,School Table,2777.53,Exit_Sub_Main
371,School Table,2782.49,Exit_Sub2
375,Typical School Chair and Table 16,2791.70,Exit_Sub2
387,School Table,2804.64,Exit_Sub_Main
380,School Table,2806.47,Exit_Sub2
366,School Table,2808.66,Exit_Sub_Main
372,School Table,2811.11,Exit_Sub3
373,Typical School Chair and Table 13,2819.80,Exit_Sub3
390,School Table,2830.97,Exit_Sub_Main
382,Typical School Chair and Table 17,2853.70,Exit_Sub3
394,Typical School Chair and Table 18,2867.22,Exit_Sub_Main
396,School Table,2875.04,Exit_Sub1
388,School Table,2878.27,Exit_Sub3
403,School Table,2880.72,Exit_Sub2
402,School Table,2881.82,Exit_Sub3
391,Typical School Chair and Table 13,2884.98,Exit_Sub_Main
386,School Table,2885.69,Exit_Sub_Main
397,School Table,2896.49,Exit_Sub_Main
392,Typical School Chair and Table 17,2901.36,Exit_Sub_Main
405,School Table,2905.90,Exit_Sub_Main
383,Typical School Chair and Table 13,2908.40,Exit_Sub_Main
407,Typical School Chair and Table 16,2909.12,Exit_Sub3
381,Typical School Chair and Table 20,2911.84,Exit_Sub_Main
400,School Table,2911.84,Exit_Sub_Main
389,Typical School Chair and Table 8,2924.34,Exit_Sub2
404,School Table,2943.48,Exit_Sub3
401,School Table,2948.43,Exit_Sub2
398,Typical School Chair and Table 7,2955.59,Exit_Sub_Main
395,Typical School Chair and Table 19,2956.58,Exit_Sub_Main
415,Typical School Chair and Table 18,2961.21,Exit_Sub_Main
409,Typical School Chair and Table 7,2962.55,Exit_Sub2
393,School Table,2963.29,Exit_Sub2
412,Typical School Chair and Table,2968.76,Exit_Sub3
421,Typical School Chair and Table 17,2973.81,Exit_Sub2
418,School Table,2974.85,Exit_Sub3
422,School Table,2975.51,Exit_Sub3
406,School Table,2977.48,Exit_Sub_Main
420,Typical School Chair and Table 14,2999.15,Exit_Sub3
399,School Table,3008.98,Exit_Sub2
411,Typical School Chair and Table 12,3012.01,Exit_Sub_Main
413,Typical School Chair and Table 10,3020.35,Exit_Sub2
424,Typical School Chair and Table 12,3023.44,Exit_Sub_Main
414,School Table,3025.83,Exit_Sub_Main
410,School Table,3027.94,Exit_Sub_Main
408,Typical School Chair and Table,3030.71,Exit_Sub_Main
423,School Table,3033.45,Exit_Sub3
425,School Table,3039.03,Exit_Sub2
419,Typical School Chair and Table 14,3047.83,Exit_Sub2
434,Typical School Chair and Table 3,3064.31,Exit_Sub2
429,Typical School Chair and Table 18,3075.31,Exit_Sub1
430,Typical School Chair and Table 19,3075.65,Exit_Sub3
417,Typical School Chair and Table 2,3076.37,Exit_Sub_Main
431,Typical School Chair and Table 9,3087.31,Exit_Sub_Main
437,School Table,3087.31,Exit_Sub2
416,Typical School Chair and Table 18,3091.77,Exit_Sub2
426,Typical School Chair and Table 16,3101.58,Exit_Sub2
436,Typical School Chair and Table 7,3103.64,Exit_Sub2
428,Typical School Chair and Table 11,3109.17,Exit_Sub_Main
440,School Table,3112.78,Exit_Sub1
427,School Table,3117.39,Exit_Sub_Main
433,Typical School Chair and Table 11,3162.75,Exit_Sub_Main
432,School Table,3174.47,Exit_Sub2
452,School Table,3184.57,Exit_Sub3
435,Typical School Chair and Table 20,3190.08,Exit_Sub_Main
439,Typical School Chair and Table 4,3194.12,Exit_Sub_Main
451,Typical School Chair and Table 20,3211.56,Exit_Sub_Main
444,Typical School Chair and Table 17,3212.23,Exit_Sub_Main
446,School Table,3213.93,Exit_Sub_Main
443,School Table,3224.70,Exit_Sub_Main
438,School Table,3226.68,Exit_Sub2
442,Typical School Chair and Table 1,3231.88,Exit_Sub_Main
441,School Table,3241.91,Exit_Sub2
462,pedestal,3242.25,Exit_Sub1
450,Typical School Chair and Table 5,3242.25,Exit_Sub_Main
449,School Table,3242.25,Exit_Sub2
454,School Table,3248.42,Exit_Sub2
447,School Table,3249.37,Exit_Sub_Main
460,School Table,3259.49,Exit_Sub3
455,Typical School Chair and Table 20,3260.45,Exit_Sub_Main
457,School Table,3265.56,Exit_Sub_Main
453,Typical School Chair and Table 10,3267.22,Exit_Sub3
466,Typical School Chair and Table 20,3283.56,Exit_Sub_Main
448,Typical School Chair and Table 15,3284.80,Exit_Sub2
463,Typical School Chair and Table 16,3285.14,Exit_Sub_Main
468,Typical School Chair and Table 10,3290.07,Exit_Sub2
474,School Table,3291.01,Exit_Sub_Main
458,School Table,3294.53,Exit_Sub2
473,Typical School Chair and Table 1,3296.77,Exit_Sub_Main
477,School Table,3310.00,Exit_Sub3
472,School Table,3319.26,Exit_Sub2
471,Typical School Chair and Table,3321.18,Exit_Sub3
464,School Table,3333.12,Exit_Sub3
456,Typical School Chair and Table 6,3333.82,Exit_Sub_Main
461,School Table,3346.49,Exit_Sub_Main
459,Typical School Chair and Table 17,3347.12,Exit_Sub_Main
469,School Table,3352.18,Exit_Sub2
484,Typical School Chair and Table 4,3358.78,Exit_Sub_Main
475,School Table,3359.09,Exit_Sub_Main
467,Typical School Chair and Table 4,3360.70,Exit_Sub2
479,School Table,3361.97,Exit_Sub_Main
465,Typical School Chair and Table 1,3366.12,Exit_Sub_Main
476,School Table,3366.75,Exit_Sub3
481,School Table,3367.40,Exit_Sub3
478,School Table,3379.62,Exit_Sub2
470,School Table,3380.82,Exit_Sub3
483,Typical School Chair and Table 20,3383.64,Exit_Sub_Main
385,Typical School Chair and Table 20,3384.94,Exit_Sub_Main
480,School Table,3392.29,Exit_Sub1
482,Typical School Chair and Table 6,3422.06,Exit_Sub_Main
490,School Table,3442.53,Exit_Sub3
488,School Table,3449.91,Exit_Sub2
487,School Table,3458.54,Exit_Sub_Main
485,Typical School Chair and Table 17,3459.19,Exit_Sub_Main
486,School Table,3460.01,Exit_Sub_Main
493,Typical School Chair and Table 15,3473.55,Exit_Sub1
492,School Table,3474.46,Exit_Sub1
445,School Table,3483.60,Exit_Sub_Main
491,School Table,3485.24,Exit_Sub_Main
495,School Table,3506.14,Exit_Sub_Main
504,School Table,3514.39,Exit_Sub_Main
502,School Table,3535.08,Exit_Sub_Main
496,Typical School Chair and Table 9,3536.95,Exit_Sub_Main
494,Typical School Chair and Table 16,3548.20,Exit_Sub2
498,Typical School Chair and Table 11,3556.59,Exit_Sub_Main
505,Typical School Chair and Table 17,3559.42,Exit_Sub3
515,Typical School Chair and Table 3,3563.68,Exit_Sub2
500,Typical School Chair and Table 9,3571.93,Exit_Sub_Main
510,Typical School Chair and Table 11,3571.93,Exit_Sub2
513,Typical School Chair and Table 14,3575.59,Exit_Sub2
499,School Table,3575.59,Exit_Sub3
489,School Table,3577.83,Exit_Sub_Main
503,Typical School Chair and Table 4,3591.24,Exit_Sub3
511,Typical School Chair and Table 12,3593.99,Exit_Sub2
501,Typical School Chair and Table 14,3601.19,Exit_Sub_Main
509,Typical School Chair and Table 3,3615.75,Exit_Sub2
508,School Table,3617.71,Exit_Sub3
516,Typical School Chair and Table 1,3620.58,Exit_Sub1
522,Typical School Chair and Table 12,3625.34,Exit_Sub3
527,School Table,3632.70,Exit_Sub2
525,School Table,3642.23,Exit_Sub3
507,School Table,3656.50,Exit_Sub2
506,water tank 1,3657.38,Exit_Sub2
520,School Table,3660.05,Exit_Sub_Main
512,Typical School Chair and Table 1,3660.96,Exit_Sub_Main
523,Typical School Chair and Table 19,3661.23,Exit_Sub_Main
514,Typical School Chair and Table 9,3671.68,Exit_Sub_Main
524,School Table,3685.36,Exit_Sub2
526,Typical School Chair and Table 9,3688.61,Exit_Sub2
518,School Table,3690.10,Exit_Sub_Main
528,Typical School Chair and Table 7,3694.01,Exit_Sub1
517,Typical School Chair and Table 9,3699.59,Exit_Sub_Main
519,School Table,3701.41,Exit_Sub3
541,Typical School Chair and Table 7,3706.99,Exit_Sub3
532,Typical School Chair and Table 1,3717.85,Exit_Sub_Main
529,School Table,3725.11,Exit_Sub_Main
530,Typical School Chair and Table 6,3730.76,Exit_Sub2
531,Typical School Chair and Table 20,3735.71,Exit_Sub_Main
521,School Table,3743.84,Exit_Sub_Main
535,School Table,3747.22,Exit_Sub_Main
534,Typical School Chair and Table 16,3753.87,Exit_Sub1
536,School Table,3758.57,Exit_Sub_Main
540,Typical School Chair and Table 14,3763.50,Exit_Sub2
543,School Table,3766.39,Exit_Sub3
538,Typical School Chair and Table 18,3772.41,Exit_Sub3
533,School Table,3786.55,Exit_Sub_Main
544,Typical School Chair and Table 11,3789.72,Exit_Sub_Main
554,pedestal,3800.86,Exit_Sub_Main
537,School Table,3817.75,Exit_Sub_Main
539,Typical School Chair and Table 18,3829.73,Exit_Sub2
550,Typical School Chair and Table 11,3834.06,Exit_Sub_Main
546,School Table,3840.82,Exit_Sub_Main
542,Typical School Chair and Table 18,3843.81,Exit_Sub_Main
551,Typical School Chair and Table 8,3847.04,Exit_Sub2
553,Typical School Chair and Table 7,3856.31,Exit_Sub2
555,School Table,3859.73,Exit_Sub3
564,School Table,3860.58,Exit_Sub2
547,Typical School Chair and Table 12,3861.77,Exit_Sub_Main
545,School Table,3864.34,Exit_Sub2
565,School Table,3866.68,Exit_Sub1
557,School Table,3886.53,Exit_Sub2
556,School Table,3888.83,Exit_Sub3
548,Typical School Chair and Table 17,3889.48,Exit_Sub_Main
549,School Table,3901.85,Exit_Sub_Main
570,Typical School Chair and Table 5,3914.51,Exit_Sub3
566,School Table,3914.77,Exit_Sub1
576,Typical School Chair and Table 16,3921.25,Exit_Sub_Main
561,Typical School Chair and Table 19,3921.25,Exit_Sub3
562,School Table,3927.41,Exit_Sub3
